General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Mass loss test    [g];67,38;107;16,96500;3,39500;0,022000;68,250;81,58;-33,5300;0,000;100,954;29,200;0,000;524,250;596,350;27,00;1132,817;263,183;0,000;840,500;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,374;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;944,8773;22,14986;111,5274;0,42666912;0,42666912;0,00332;2,00529;80,5577;15,767525;0,203757;23,404656;26,623494;0,0476;4,7576;4,04;403,53;0,00;0,86;72,72;;748,458;746,727;9,4506631;16,77500;3,59100;0,01900;0,2050373;;33,82;107,00;;;
Mass loss rate test [g/s];0,41;108;16,97200;3,40400;0,043000;75,225;83,10;-33,7700;0,000;100,954;29,200;0,000;524,950;596,750;27,00;1132,917;263,183;0,000;840,800;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,338;27,474;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1000,8537;43,36730;196,7877;0,23083146;0,23083146;0,00597;3,92611;81,5586;16,542592;0,185268;24,587919;27,950930;0,0454;4,5416;4,08;408,08;0,01;0,91;77,10;;750,536;746,727;10,0105383;16,73100;3,62500;0,03600;0,2070528;;33,58;108,00;;;
Mass loss rate 10/90 [g/s];0,42;109;16,99300;3,42400;0,040000;70,050;82,29;-34,0900;0,000;100,946;29,200;0,000;526,050;598,550;27,00;1132,550;263,183;0,000;839,700;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,389;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;971,3598;20,52580;97,7021;0,47333304;0,47333304;0,00251;1,85447;82,5300;15,946743;0,195076;23,751951;27,025435;0,0462;4,6236;4,13;412,70;0,00;0,88;74,75;;752,697;750,606;9,7155406;16,70700;3,64200;0,01300;0,2084885;;33,26;109,00;;;
Values;;110;16,98700;3,45400;0,027000;72,275;82,19;-34,6600;0,000;100,954;29,200;0,000;526,750;598,450;27,10;1132,950;263,183;0,000;841,000;878,000;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,408;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;986,0766;22,41527;107,2980;0,44000085;0,44000085;0,00398;2,02505;83,5160;16,187255;0,196223;24,142266;27,428455;0,0472;4,7202;4,18;417,42;0,00;0,89;75,91;;754,752;750,606;9,8627378;16,70500;3,64200;0,02300;0,2085037;;32,69;110,00;;;
THR   [MJ/m²];163,4;111;16,96500;3,48900;0,004000;65,675;84,66;-34,9700;0,000;100,956;29,200;0,000;527,750;600,950;27,00;1132,583;263,183;0,000;839,900;878,000;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,366;27,477;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;941,7048;21,61136;88,0061;0,43583234;0,43583234;0,00270;1,96271;84,4577;15,415846;0,166698;23,035406;26,230463;0,0384;3,8348;4,21;421,26;0,00;0,86;72,54;;756,636;754,317;9,4189316;16,69100;3,67100;0,01500;0,2090976;;32,38;111,00;;;
TSP   [m²];7,6;112;16,93200;3,53500;0,015000;71,400;83,30;-35,5300;0,000;100,952;29,200;0,000;528,850;602,450;27,10;1132,450;263,183;0,000;839,400;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,338;27,477;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;990,9370;23,69238;104,9900;0,41833496;0,41833496;0,00565;2,15102;85,4487;16,056995;0,182806;24,043465;27,389591;0,0439;4,3912;4,26;425,65;0,01;0,90;76,41;;758,508;754,317;9,9113515;16,64300;3,70700;0,03500;0,2112928;;31,82;112,00;;;
TSR   [m²/m²];755,3;113;16,89100;3,54800;0,021000;68,950;82,32;-35,8200;0,000;100,952;29,200;0,000;529,450;602,650;27,00;1132,617;263,183;0,000;840,000;878,000;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,400;27,477;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;984,5242;21,29128;99,3696;0,46249962;0,46249962;0,00541;1,93332;86,4332;15,770160;0,194701;23,640754;26,909247;0,0460;4,5949;4,30;430,24;0,01;0,89;75,93;;760,537;758,012;9,8472109;16,59200;3,75000;0,03400;0,2137985;;31,53;113,00;;;
TSR   [m²/m² (none flaming phase)];239,6;114;16,84800;3,54800;0,035000;72,225;80,49;-36,4400;0,000;100,952;29,200;0,000;529,750;602,250;27,00;1132,683;263,183;0,000;840,100;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,400;27,480;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1012,8447;21,86429;113,1191;0,46333408;0,46333408;0,00482;1,97778;87,4460;16,135771;0,217154;24,202541;27,514828;0,0524;5,2401;4,36;435,48;0,00;0,92;78,07;;762,626;758,012;10,1304724;16,57100;3,75600;0,02900;0,2149908;;30,91;114,00;;;
TSR   [m²/m² (flaming phase)];515,7;115;16,81700;3,56000;0,035000;69,450;84,14;-36,7000;0,000;100,952;29,200;0,000;530,750;604,450;27,10;1133,083;263,183;0,000;841,300;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,410;27,480;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;992,9952;42,87169;177,0623;0,23166656;0,23166656;0,00682;3,88460;88,4390;15,807841;0,172847;23,755427;27,054107;0,0410;4,1011;4,40;439,58;0,01;0,90;76,60;;764,715;762,025;9,9319376;16,56400;3,76500;0,04400;0,2151549;;30,65;115,00;;;
MARHE [kW / m²];900,4;116;16,81100;3,56500;0,035000;74,900;82,60;-37,0100;0,000;100,954;29,200;0,000;532,150;606,050;27,10;1133,483;263,183;0,000;842,400;878,200;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,412;27,493;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1032,8354;21,48448;98,1484;0,48083178;0,48083178;0,00447;1,94425;89,4719;16,394769;0,191235;24,702428;28,132870;0,0472;4,7183;4,44;444,30;0,00;0,93;79,61;;766,855;762,025;10,3304199;16,55500;3,77100;0,02600;0,2157881;;30,34;116,00;;;
Results HRR;;117;16,80400;3,59100;0,036000;67,475;84,65;-37,6000;0,000;100,954;29,200;0,000;533,650;609,250;27,00;1132,983;263,183;0,000;840,800;878,200;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,400;27,469;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;980,0817;23,15614;92,6215;0,42333380;0,42333380;0,00519;2,10038;90,4520;15,539056;0,166755;23,479098;26,805286;0,0392;3,9202;4,48;448,22;0,01;0,89;75,59;;768,903;765,863;9,8027773;16,54700;3,78400;0,03300;0,2160490;;29,75;117,00;;;
HRR max [kW/m²];1369,1;118;16,79400;3,62500;0,019000;72,400;82,53;-37,8700;0,000;100,954;29,200;0,000;534,250;608,950;27,10;1132,517;263,183;0,000;839,400;878,200;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,379;27,480;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1022,0574;22,46725;102,7635;0,45500088;0,45500088;0,00410;2,04316;91,4740;16,087126;0,192174;24,334547;27,737056;0,0468;4,6748;4,53;452,90;0,00;0,93;78,85;;770,871;765,863;10,2226179;16,51400;3,82100;0,02400;0,2176616;;29,48;118,00;;;
Max at [s];158;119;16,77500;3,64200;0,036000;68,275;82,58;-38,5000;0,000;100,954;29,200;0,000;535,350;611,550;27,10;1132,350;263,183;0,000;838,900;878,200;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,408;27,480;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;999,4097;21,73061;98,7205;0,46000067;0,46000067;0,00342;1,97144;92,4734;15,606064;0,191578;23,655464;27,022505;0,0454;4,5402;4,58;457,44;0,00;0,91;77,08;;772,886;769,626;9,9960956;16,48000;3,84200;0,02000;0,2194389;;28,85;119,00;;;
HRR 060s [kW/m²];777,6;120;16,73100;3,64200;0,013000;69,800;82,54;-38,7500;0,000;100,954;29,200;0,000;535,950;611,950;27,00;1132,950;263,183;0,000;840,700;878,200;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,368;27,504;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1015,1358;38,55727;174,7854;0,26333268;0,26333268;0,00109;3,49478;93,4886;15,770556;0,192022;23,931590;27,325192;0,0460;4,6017;4,62;462,04;0,00;0,92;78,24;;774,839;769,626;10,1533881;16,46000;3,85800;0,00300;0,2205917;;28,60;120,00;;;
HRR 120s [kW/m²];868,9;121;16,70700;3,67100;0,023000;68,500;82,18;-39,1200;0,000;100,946;29,300;0,000;536,950;613,350;27,00;1132,917;263,190;0,000;840,500;878,300;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,353;27,480;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1007,1241;20,62788;95,6282;0,48833211;0,48833211;0,00315;1,87058;94,4957;15,608451;0,196398;23,729791;27,106188;0,0467;4,6689;4,67;466,71;0,00;0,91;77,68;;776,792;773,487;10,0732552;16,44600;3,86900;0,01800;0,2211373;;28,23;121,00;;;
HRR 180s [kW/m²];896,1;122;16,70500;3,70700;0,015000;69,625;83,02;-39,6700;0,000;100,946;29,300;0,000;538,150;614,650;27,00;1133,083;263,190;0,000;840,900;878,300;860,600;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,404;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1020,6037;23,78577;104,1089;0,42916743;0,42916743;0,00248;2,15974;95,5163;15,718546;0,186200;23,950577;27,355240;0,0447;4,4671;4,71;471,17;0,00;0,93;78,73;;778,735;773,487;10,2080787;16,41700;3,89800;0,01300;0,2225595;;27,68;122,00;;;
HRR 240s [kW/m²];--;123;16,69100;3,75000;0,035000;72,075;81,24;-40,0000;0,000;100,950;29,300;0,000;538,550;614,250;27,00;1133,183;263,190;0,000;841,100;878,300;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,381;27,506;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1048,3466;21,21863;102,5938;0,49416765;0,49416765;0,00167;1,92897;96,5646;15,986771;0,207871;24,377381;27,803931;0,0507;5,0688;4,76;476,24;0,00;0,95;80,89;;780,815;777,622;10,4855628;16,37100;3,94100;0,00700;0,2248254;;27,35;123,00;;;
HRR 300s [kW/m²];--;124;16,64300;3,75600;0,034000;70,950;81,79;-40,6400;0,000;100,950;29,300;0,000;539,550;615,650;27,00;1133,417;263,190;0,000;841,700;878,400;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,06;15,416;27,482;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1043,4699;20,83894;97,3286;0,50083097;0,50083097;0,00418;1,89295;97,6081;15,846808;0,201169;24,208827;27,623325;0,0487;4,8735;4,81;481,12;0,00;0,95;80,57;;782,952;777,622;10,4367860;16,34900;3,95400;0,02500;0,2257797;;26,71;124,00;;;
HRR 360s [kW/m²];--;125;16,59200;3,76500;0,029000;71,650;82,92;-40,9500;0,000;100,950;29,300;0,000;540,050;615,750;27,00;1134,250;263,190;0,000;844,300;878,300;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,400;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1051,5117;40,45056;175,4830;0,26000182;0,26000182;0,00391;3,68038;98,6596;15,917415;0,187430;24,339227;27,750911;0,0456;4,5617;4,86;485,68;0,00;0,96;81,21;;785,069;781,978;10,5172197;16,33300;3,97300;0,02300;0,2265277;;26,40;125,00;;;
HRR Test [kW/m²];939,7;126;16,57100;3,77100;0,044000;71,675;82,80;-41,2600;0,000;100,958;29,300;0,000;541,150;617,650;27,00;1134,450;263,190;0,000;844,900;878,300;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,418;27,477;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1056,7119;22,64825;98,7076;0,46666876;0,46666876;0,00489;2,06184;99,7163;15,904003;0,188806;24,368253;27,813086;0,0461;4,6055;4,90;490,28;0,00;0,96;81,65;;787,204;781,978;10,5692326;16,30400;3,99800;0,03000;0,2278719;;26,09;126,00;;;
Results EHC;;127;16,56400;3,78400;0,026000;70,600;82,57;-41,8400;0,000;100,950;29,300;0,000;542,050;619,050;27,00;1133,883;263,190;0,000;843,100;878,400;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,416;27,493;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1055,9372;23,21214;102,1500;0,45499833;0,45499833;0,00332;2,11724;100,7723;15,771178;0,191674;24,204925;27,643315;0,0465;4,6469;4,95;494,93;0,00;0,96;81,60;;789,323;786,258;10,5614838;16,26800;4,03600;0,01900;0,2296638;;25,51;127,00;;;
EHC max [MJ/kg];46,9;128;16,55500;3,82100;0,033000;71,125;84,36;-42,1600;0,000;100,950;29,400;0,000;542,850;619,950;27,00;1133,783;263,190;0,000;842,900;878,300;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,439;27,469;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1070,2493;25,53794;98,8930;0,41916593;0,41916593;0,00361;2,32934;101,8425;15,818039;0,170195;24,312676;27,765761;0,0415;4,1444;4,99;499,07;0,00;0,98;82,73;;791,462;786,258;10,7046332;16,21700;4,07800;0,02100;0,2321463;;25,19;128,00;;;
Max at [s];85;129;16,54700;3,84200;0,024000;64,550;83,21;-42,6900;0,000;100,950;29,300;0,000;543,950;621,650;27,00;1133,583;263,190;0,000;842,300;878,300;860,700;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,389;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1028,8496;24,02468;99,8340;0,42833265;0,42833265;0,00437;2,19039;102,8714;15,053936;0,183979;23,185118;26,496974;0,0428;4,2754;5,03;503,35;0,00;0,94;79,57;;793,463;790,229;10,2905534;16,16700;4,11700;0,02800;0,2345521;;24,66;129,00;;;
EHC 060s [MJ/kg];25,5;130;16,51400;3,85800;0,020000;65,150;82,25;-43,0300;0,000;100,950;29,300;0,000;544,850;622,950;27,00;1133,583;263,190;0,000;842,300;878,200;860,800;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,446;27,498;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1043,0331;21,11109;92,5312;0,49416765;0,49416765;0,00265;1,92314;103,9144;15,111242;0,195575;23,311885;26,653461;0,0457;4,5717;5,08;507,92;0,00;0,95;80,64;;795,328;790,229;10,4324166;16,12100;4,15400;0,01500;0,2369407;;24,32;130,00;;;
EHC 120s [MJ/kg];25,5;131;16,48000;3,86900;0,003000;67,425;82,44;-43,6600;0,000;100,950;29,300;0,000;545,550;623,850;27,00;1134,983;263,190;0,000;846,400;878,200;860,900;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,454;27,504;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1063,6755;22,28041;96,3140;0,47749933;0,47749933;0,00296;2,02490;104,9781;15,362951;0,193202;23,730641;27,136579;0,0460;4,5981;5,13;512,52;0,00;0,97;82,22;;797,297;794,138;10,6388822;16,10700;4,15700;0,01700;0,2376895;;23,69;131,00;;;
EHC 180s [MJ/kg];25,8;132;16,46000;3,89800;0,018000;68,550;83,09;-43,9900;0,000;100,950;29,300;0,000;547,050;626,350;27,00;1135,883;263,190;0,000;849,100;878,200;860,900;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,441;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1072,1143;21,62682;89,9614;0,49583292;0,49583292;0,00408;1,97024;106,0502;15,469336;0,185356;23,960670;27,433993;0,0446;4,4597;5,17;516,98;0,00;0,98;82,93;;799,347;794,138;10,7232872;16,09900;4,17100;0,02500;0,2379343;;23,36;132,00;;;
EHC 240s [MJ/kg];--;133;16,44600;3,94100;0,013000;66,875;85,38;-44,6400;0,000;100,946;29,300;0,000;548,150;628,450;27,00;1135,550;263,190;0,000;848,000;878,200;861,000;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,441;27,504;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1059,4262;21,77331;77,4339;0,48666827;0,48666827;0,00524;1,98405;107,1096;15,263833;0,158174;23,689904;27,160303;0,0377;3,7677;5,21;520,75;0,01;0,97;81,98;;801,351;798,159;10,5963805;16,09000;4,17800;0,03400;0,2382934;;22,71;133,00;;;
EHC 300s [MJ/kg];--;134;16,41700;3,95400;0,007000;71,675;83,98;-44,9200;0,000;100,950;29,300;0,000;549,550;630,850;27,00;1134,717;263,190;0,000;845,500;878,100;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,07;15,437;27,480;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1098,5260;42,53222;167,2589;0,25833257;0,25833257;0,00611;3,88614;108,2081;15,781987;0,174737;24,556653;28,189546;0,0432;4,3200;5,25;525,07;0,01;1,00;85,06;;803,422;798,159;10,9874566;16,07300;4,20100;0,03900;0,2389932;;22,43;134,00;;;
EHC 360s [MJ/kg];--;135;16,37100;3,97300;0,025000;68,450;83,50;-45,2600;0,000;100,952;29,300;0,005;550,150;631,750;27,00;1134,783;263,190;0,000;845,600;878,100;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,437;27,485;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1081,5132;22,03868;88,9046;0,49083233;0,49083233;0,00815;2,02320;109,2896;15,414435;0,180422;24,010931;27,572309;0,0436;4,3629;5,30;529,43;0,01;0,99;83,87;;805,545;802,193;10,8172954;16,02700;4,25400;0,05500;0,2409520;;22,09;135,00;;;
EHC Test [MJ/kg];24,3;136;16,34900;3,99800;0,023000;69,075;83,37;-45,8500;0,000;100,952;29,300;0,005;551,650;633,950;27,00;1134,783;263,190;0,000;845,700;878,000;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,433;27,488;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1103,0160;23,85375;95,7982;0,46250025;0,46250025;0,00558;2,18421;110,3927;15,463581;0,181974;24,153160;27,756541;0,0443;4,4298;5,34;533,86;0,01;1,01;85,49;;807,654;802,193;11,0323664;15,94800;4,31300;0,03600;0,2450631;;21,50;136,00;;;
Results MLR;;137;16,33300;4,03600;0,030000;69,150;83,30;-46,1900;0,000;100,952;29,300;0,005;552,350;635,050;27,00;1135,150;263,190;0,000;846,900;877,900;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,395;27,490;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1112,0535;23,05232;92,3888;0,48250071;0,48250071;0,00421;2,10526;111,5047;15,462166;0,182786;24,181597;27,802159;0,0446;4,4569;5,38;538,32;0,00;1,02;86,15;;809,843;806,494;11,1227594;15,90900;4,33700;0,02600;0,2471454;;21,16;137,00;;;
MLR max [g/s];0,5825;138;16,30400;4,07800;0,019000;69,450;81,92;-46,8100;0,000;100,952;29,300;0,005;553,350;636,050;27,00;1135,050;263,190;0,000;846,700;877,900;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,441;27,485;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1118,1501;23,29948;101,6621;0,47999938;0,47999938;0,00490;2,12879;112,6229;15,481663;0,199524;24,255923;27,881050;0,0488;4,8788;5,43;543,20;0,00;1,02;86,65;;812,055;806,494;11,1837374;15,88600;4,35700;0,03100;0,2482150;;20,54;138,00;;;
Max at [s];164;139;16,26800;4,11700;0,021000;65,950;86,28;-47,1500;0,000;100,950;29,300;0,005;555,050;640,250;27,00;1134,417;263,190;0,000;844,900;877,800;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,420;27,506;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1098,7354;22,77630;73,3290;0,48249944;0,48249944;0,00530;2,09165;113,7216;15,063392;0,147708;23,673101;27,306915;0,0354;3,5374;5,47;546,73;0,01;1,01;85,24;;814,187;810,795;10,9895519;15,83000;4,42200;0,03500;0,2507429;;20,20;139,00;;;
MLR 060s [g/s];0,3271;140;16,21700;4,15400;0,028000;65,950;86,28;-47,7700;0,000;100,950;29,300;0,005;555,050;640,250;27,00;1134,117;263,190;0,000;844,000;877,700;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,463;27,514;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1113,4713;24,43203;77,6187;0,45583359;0,45583359;0,00424;2,23678;114,8351;15,063392;0,147708;23,673101;27,306915;0,0354;3,5374;5,50;550,27;0,00;1,02;86,36;;816,272;810,795;11,1369399;15,76300;4,46700;0,02700;0,2541948;;19,58;140,00;;;
MLR 120s [g/s];0,3678;141;16,16700;4,15700;0,015000;73,200;83,48;-48,0800;0,000;100,954;29,300;0,005;556,050;639,850;27,00;1133,883;263,190;0,000;843,400;877,600;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,433;27,506;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1184,2982;23,11287;88,8329;0,51250013;0,51250013;0,00236;2,12062;116,0194;15,855504;0,180682;24,962850;28,724899;0,0455;4,5518;5,55;554,82;0,00;1,09;91,87;;818,631;815,486;11,8453507;15,70800;4,52300;0,01200;0,2569275;;19,27;141,00;;;
MLR 180s [g/s];0,3698;142;16,12100;4,17100;0,017000;65,700;84,34;-48,7800;0,000;100,948;29,300;0,000;557,050;642,650;27,00;1133,750;263,190;0,000;843,100;877,600;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,412;27,504;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1133,7486;21,49716;77,4217;0,52749999;0,52749999;0,00356;1,96935;117,1531;15,007800;0,170490;23,670720;27,308121;0,0408;4,0832;5,59;558,91;0,00;1,04;87,99;;821,028;815,486;11,3397533;15,64600;4,56700;0,02200;0,2599347;;18,57;142,00;;;
