General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
MLR 240s [g/s];--;143;16,45100;3,89600;0,035000;67,725;83,08;-48,1200;0,000;100,882;30,500;0,005;545,350;625,550;27,30;1130,617;263,203;0,000;846,300;872,200;853,900;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,811;26,681;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1111,8237;23,08836;91,9204;0,48333327;0,48333327;0,00347;2,11585;116,2048;15,399914;0,185688;23,779016;27,275994;0,0444;4,4264;5,68;565,61;0,00;1,02;86,25;;808,730;806,480;11,1593745;15,87700;4,37900;0,02100;0,2490502;;20,19;143,00;;;
MLR 300s [g/s];--;144;16,46500;3,93900;0,033000;67,700;82,73;-48,7400;0,000;100,886;30,500;0,005;546,250;627,550;27,30;1130,483;263,203;0,000;845,800;872,200;854,000;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,793;26,663;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1113,6110;22,88866;93,2375;0,48833418;0,48833418;0,00740;2,08726;117,3184;15,384381;0,189882;23,794236;27,335602;0,0455;4,5363;5,72;570,15;0,01;1,02;86,42;;810,841;806,480;11,1773135;15,86200;4,36900;0,05000;0,2497220;;19,57;144,00;;;
MLR 360s [g/s];--;145;16,43900;4,00700;0,028000;63,125;84,22;-49,0900;0,000;100,882;30,500;0,005;547,950;630,850;27,40;1130,317;263,203;0,000;845,300;872,200;854,000;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,856;26,671;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1065,7775;21,72024;81,2009;0,49249967;0,49249967;0,00229;1,97691;118,3842;14,832408;0,172081;23,011921;26,493422;0,0400;3,9844;5,76;574,13;0,00;0,97;82,56;;812,764;810,374;10,6972091;15,90800;4,32900;0,01300;0,2478387;;19,22;145,00;;;
MLR Test [g/s];0,3839;146;16,38400;4,05400;0,020000;69,175;83,86;-49,7200;0,000;100,886;30,500;0,005;549,450;633,150;27,40;1130,450;263,209;0,000;845,500;872,300;854,100;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,778;26,665;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1112,8734;23,55696;90,6539;0,47416608;0,47416608;0,00335;2,15559;119,4970;15,505720;0,176288;24,122392;27,797057;0,0430;4,2827;5,81;578,41;0,00;1,02;86,30;;814,658;810,374;11,1699100;15,90900;4,34700;0,02000;0,2475461;;18,59;146,00;;;
Results SEA;;147;16,31600;4,08300;0,030000;69,075;83,75;-50,0500;0,000;100,886;30,500;0,005;550,950;636,050;27,30;1130,450;263,209;0,000;845,400;872,300;854,200;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,801;26,660;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1129,6146;22,30414;85,4062;0,50833352;0,50833352;0,00403;2,05224;120,6266;15,473401;0,177609;24,137831;27,866172;0,0434;4,3255;5,85;582,74;0,00;1,04;87,72;;816,744;814,283;11,3379420;15,81500;4,44500;0,02500;0,2519076;;18,26;147,00;;;
SEA max [m²/kg];571,5;148;16,24700;4,14100;0,019000;67,125;83,48;-50,7300;0,000;100,886;30,500;0,005;552,450;637,550;27,30;1130,450;263,209;0,000;845,100;872,400;854,400;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,822;26,655;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1135,8926;22,39139;85,7008;0,50916688;0,50916688;0,00302;2,05369;121,7625;15,232707;0,180908;23,827053;27,497399;0,0436;4,3475;5,89;587,09;0,00;1,05;88,21;;818,879;814,283;11,4009544;15,70500;4,52500;0,01800;0,2574555;;17,58;148,00;;;
Max at [s];245;149;16,21700;4,19300;0,026000;70,400;82,35;-51,0700;0,000;100,886;30,500;0,005;552,750;635,950;27,30;1130,483;263,209;0,000;845,000;872,500;854,500;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,826;26,652;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1173,4766;22,47028;91,3977;0,52416722;0,52416722;0,00503;2,06296;122,9360;15,595647;0,194484;24,408012;28,081908;0,0479;4,7731;5,94;591,86;0,01;1,08;91,20;;821,133;818,810;11,7781850;15,65300;4,57000;0,03200;0,2598492;;17,24;149,00;;;
SEA 060s [m²/kg];127,4;150;16,16900;4,25300;0,018000;63,925;81,11;-51,7700;0,000;100,884;30,500;0,005;553,050;636,650;27,40;1130,683;263,209;0,000;845,400;872,600;854,600;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,822;26,660;0,59;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1124,0068;21,31966;93,0790;0,52916670;0,52916670;0,00453;1,96133;124,0600;14,857120;0,209659;23,264798;26,781545;0,0493;4,9073;5,99;596,77;0,00;1,04;87,39;;823,317;818,810;11,2816566;15,62200;4,60400;0,03000;0,2613057;;16,54;150,00;;;
SEA 120s [m²/kg];127,0;151;16,09600;4,30000;0,029000;68,400;81,26;-52,0800;0,000;100,884;30,500;0,005;554,850;639,450;27,30;1130,650;263,203;0,000;845,000;872,700;854,800;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,837;26,671;0,59;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1177,3740;40,51642;173,6393;0,29166698;0,29166698;0,00549;3,75955;125,2374;15,343403;0,207832;24,104468;27,779763;0,0506;5,0458;6,04;601,81;0,01;1,10;91,71;;825,485;823,533;11,8173033;15,53600;4,70900;0,03600;0,2651419;;16,23;151,00;;;
SEA 180s [m²/kg];130,5;152;16,03200;4,34700;0,031000;71,375;83,73;-52,4600;0,000;100,888;30,500;0,005;556,350;642,050;27,30;1130,617;263,209;0,000;844,600;872,800;855,000;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,807;26,676;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1229,7767;23,07152;82,9671;0,53500017;0,53500017;0,00532;2,13213;126,4672;15,652382;0,177834;24,656352;28,454408;0,0444;4,4224;6,08;606,23;0,01;1,14;95,80;;827,972;823,533;12,3432686;15,40600;4,80100;0,03400;0,2716564;;15,85;152,00;;;
SEA 240s [m²/kg];--;153;15,96400;4,37900;0,043000;69,225;80,22;-53,0900;0,000;100,888;30,500;0,005;557,950;643,950;27,30;1130,817;263,209;0,000;844,900;872,900;855,200;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,818;26,676;0,59;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1226,0626;25,59307;113,0012;0,48083297;0,48083297;0,00469;2,35800;127,6932;15,392717;0,220706;24,317047;28,065171;0,0543;5,4134;6,14;611,65;0,00;1,13;95,51;;830,586;828,477;12,3059907;15,33000;4,85200;0,03000;0,2755129;;15,22;153,00;;;
SEA 300s [m²/kg];--;154;15,91300;4,36900;0,021000;62,400;81,32;-53,4300;0,000;100,888;30,500;0,005;558,250;644,350;27,30;1130,950;263,209;0,000;845,100;873,000;855,300;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,828;26,676;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1172,8574;24,18902;99,5239;0,48666573;0,48666573;0,00484;2,23156;128,8661;14,610308;0,207148;23,093426;26,655171;0,0484;4,8256;6,19;616,47;0,00;1,09;91,41;;832,982;828,477;11,7719694;15,28300;4,89600;0,03300;0,2777341;;14,88;154,00;;;
SEA 360s [m²/kg];--;155;15,87700;4,32900;0,050000;66,625;83,25;-54,0700;0,000;100,886;30,500;0,005;559,750;647,150;27,30;1130,950;263,209;0,000;844,900;873,000;855,500;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,864;26,673;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1222,8041;23,71646;85,9912;0,51750064;0,51750064;0,00273;2,18568;130,0889;15,076585;0,183638;23,894468;27,625377;0,0445;4,4336;6,23;620,91;0,00;1,13;95,28;;835,335;833,586;12,2732845;15,22600;4,94100;0,01600;0,2806893;;14,24;155,00;;;
SEA Test [m²/kg];122,0;156;15,86200;4,34700;0,013000;67,775;82,56;-54,4600;0,000;100,890;30,500;0,005;561,850;650,850;27,30;1130,950;263,209;0,000;844,700;873,100;855,600;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,832;26,679;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1244,9071;23,61287;89,0056;0,52916614;0,52916614;0,00207;2,17866;131,3338;15,177701;0,191967;24,144969;27,969660;0,0471;4,6925;6,28;625,60;0,00;1,15;97,04;;837,890;833,586;12,4951324;15,15900;5,00200;0,01100;0,2839532;;13,85;156,00;;;
Results SPR;;157;15,90800;4,44500;0,020000;70,450;82,84;-55,1200;0,000;100,886;30,500;0,005;562,550;651,450;27,30;1131,150;263,209;0,000;845,000;873,300;855,700;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,828;26,687;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1279,0808;25,63356;94,2243;0,50083303;0,50083303;0,00075;2,36910;132,6129;15,464696;0,188598;24,632176;28,524808;0,0472;4,7017;6,33;630,30;0,00;1,19;99,73;;840,591;838,903;12,8381339;15,10900;5,05200;0,00100;0,2864044;;13,19;157,00;;;
SPR max [m²/s];0,057;158;15,90900;4,52500;0,025000;65,850;81,48;-55,4800;0,000;100,886;30,400;0,005;563,850;654,550;27,30;1131,117;263,209;0,000;844,800;873,300;855,800;315,250;;;;;0,00;0,00;0,00;3,00;3,49;15,835;26,679;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1249,8321;22,56892;89,5981;0,55583366;0,55583366;0,00336;2,09644;133,8627;14,934048;0,205129;23,841929;27,677103;0,0498;4,9618;6,38;635,26;0,00;1,17;97,61;;843,274;838,903;12,5445645;15,03000;5,13700;0,02100;0,2899043;;12,83;158,00;;;
Max at [s];226;159;15,81500;4,57000;0,018000;68,050;80,95;-56,2200;0,000;100,892;30,400;0,005;564,950;656,650;27,30;1131,217;263,209;0,000;844,900;873,400;855,900;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,830;26,689;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1290,1641;23,26236;94,0409;0,55666645;0,55666645;0,00435;2,15849;135,1529;15,166679;0,211637;24,260558;28,198417;0,0523;5,2156;6,43;640,48;0,00;1,20;100,82;;845,958;844,509;12,9493769;14,92900;5,21500;0,02800;0,2948174;;12,09;159,00;;;
SPR 060s [m²/s];0,038;160;15,70500;4,60400;0,032000;64,050;82,24;-56,5900;0,000;100,886;30,400;0,005;566,450;658,950;27,30;1131,350;263,209;0,000;845,000;873,500;856,100;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,816;26,684;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1268,7702;23,11889;85,5069;0,55083291;0,55083291;0,00448;2,14536;136,4216;14,694683;0,195845;23,567964;27,416559;0,0471;4,6926;6,48;645,17;0,00;1,18;99,21;;848,667;844,509;12,7346469;14,83500;5,29300;0,03000;0,2993805;;11,72;160,00;;;
SPR 120s [m²/s];0,042;161;15,65300;4,70900;0,030000;69,075;82,38;-57,3200;0,000;100,888;30,400;0,005;568,050;661,150;27,30;1131,350;263,209;0,000;844,800;873,600;856,200;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,830;26,665;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1328,3562;24,88217;90,6862;0,53583392;0,53583392;0,00518;2,30233;137,7500;15,238724;0,194190;24,509555;28,526525;0,0486;4,8414;6,52;650,01;0,01;1,23;103,87;;851,462;850,282;13,3327108;14,77600;5,32800;0,03400;0,3023416;;10,99;161,00;;;
SPR 180s [m²/s];0,043;162;15,62200;4,80100;0,036000;61,825;83,64;-57,6700;0,000;100,888;30,400;0,005;569,850;665,850;27,30;1131,517;263,209;0,000;845,100;873,700;856,300;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,828;26,679;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1261,6753;22,54616;75,8443;0,56166704;0,56166704;0,00426;2,08454;139,0117;14,394057;0,178956;23,224376;27,136879;0,0426;4,2442;6,57;654,26;0,00;1,17;98,66;;854,200;850,282;12,6634345;14,74200;5,35300;0,02900;0,3040690;;10,64;162,00;;;
SPR 240s [m²/s];--;163;15,53600;4,85200;0,034000;69,250;83,03;-58,4300;0,000;100,888;30,400;0,005;571,150;667,150;27,30;1131,450;263,209;0,000;844,800;873,700;856,400;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,824;26,703;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1339,9645;24,19652;84,5227;0,55583294;0,55583294;0,00571;2,25783;140,3516;15,216551;0,186330;24,607454;28,743523;0,0470;4,6807;6,61;658,94;0,01;1,25;104,95;;856,940;856,219;13,4492235;14,70300;5,42700;0,03800;0,3055275;;9,88;163,00;;;
SPR 300s [m²/s];--;164;15,40600;4,89600;0,030000;66,225;81,34;-58,7300;0,000;100,888;30,400;0,005;573,150;670,750;27,30;1131,483;263,209;0,000;844,600;873,900;856,500;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,803;26,689;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1338,5039;46,59387;177,5364;0,28833326;0,28833326;0,00544;4,36032;141,6901;14,854508;0,206856;24,106093;28,211048;0,0512;5,1001;6,66;664,04;0,01;1,26;104,96;;859,880;856,219;13,4345632;14,55000;5,56800;0,03700;0,3128661;;9,58;164,00;;;
SPR 360s [m²/s];--;165;15,33000;4,94100;0,033000;64,400;79,82;-59,1300;0,000;100,880;30,400;0,005;573,850;671,250;27,30;1131,550;263,209;0,000;844,600;874,000;856,600;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,837;26,687;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1353,1699;23,79288;96,5215;0,57083329;0,57083329;0,00433;2,21811;143,0433;14,639464;0,225750;23,786132;27,823371;0,0551;5,4895;6,72;669,53;0,00;1,27;106,14;;862,826;862,163;13,5817659;14,38300;5,68900;0,02900;0,3212119;;9,18;165,00;;;
SPR Test [m²/s];0,043;166;15,28300;5,00200;0,016000;66,875;79,46;-59,8100;0,000;100,890;30,400;0,005;574,650;672,150;27,30;1132,483;263,209;0,000;847,100;874,100;856,800;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,847;26,681;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1384,3736;25,53437;105,2915;0,54416680;0,54416680;0,00309;2,36064;144,4277;14,907734;0,230225;24,255783;28,371225;0,0573;5,7085;6,78;675,24;0,00;1,28;108,46;;865,874;862,163;13,8949580;14,36000;5,66800;0,01900;0,3227550;;8,50;166,00;;;
Results COY;;167;15,22600;5,05200;0,011000;67,675;81,16;-60,2200;0,000;100,890;30,400;0,005;575,950;673,850;27,30;1132,883;263,209;0,000;848,100;874,200;856,900;315,350;;;;;0,00;0,00;0,00;3,00;3,50;15,811;26,703;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1371,7262;24,73297;94,1676;0,55666645;0,55666645;0,00311;2,27631;145,7994;14,979702;0,209091;24,428018;28,580294;0,0524;5,2227;6,83;680,46;0,00;1,27;107,35;;868,940;868,155;13,7680157;14,45900;5,56500;0,01900;0,3181201;;8,09;167,00;;;
COY max [kg/kg];0,0318;168;15,15900;5,13700;0,001000;57,300;84,16;-60,9200;0,000;100,882;30,400;0,005;578,450;681,350;27,30;1132,817;263,209;0,000;847,800;874,200;857,000;315,250;;;;;0,00;0,00;0,00;3,00;3,50;15,843;26,676;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1240,2152;22,29501;72,0345;0,55833312;0,55833312;0,00273;2,05514;147,0396;13,753899;0,172799;22,526407;26,533612;0,0402;4,0071;6,87;684,46;0,00;1,15;97,02;;871,542;868,155;12,4480404;14,56100;5,48900;0,01800;0,3130951;;7,39;168,00;;;
Max at [s];81;169;15,10900;5,21500;0,021000;64,950;82,37;-61,3300;0,000;100,882;30,400;0,005;580,650;684,350;27,30;1133,283;263,209;0,000;848,900;874,400;857,100;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,832;26,695;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1302,3135;24,74067;91,3552;0,52833343;0,52833343;0,00174;2,28035;148,3419;14,615504;0,194292;24,028602;28,319941;0,0483;4,8088;6,92;689,27;0,00;1,20;101,81;;873,907;873,703;13,0713210;14,64100;5,42400;0,00900;0,3092693;;6,98;169,00;;;
COY 060s [kg/kg];0,0103;170;15,03000;5,29300;0,028000;66,125;81,01;-61,9900;0,000;100,882;30,400;0,005;581,950;685,150;27,30;1135,917;263,209;0,000;856,800;874,400;857,100;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,822;26,676;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1308,7210;23,56166;94,8331;0,55750040;0,55750040;0,00540;2,18172;149,6507;14,730634;0,210913;24,272101;28,576391;0,0529;5,2675;6,97;694,54;0,01;1,22;102,43;;876,446;873,703;13,1356330;14,65200;5,43300;0,03700;0,3083349;;6,32;170,00;;;
COY 120s [kg/kg];0,0097;171;14,92900;5,32800;0,030000;66,100;81,94;-62,4400;0,000;100,882;30,400;0,005;581,950;683,550;27,30;1135,250;263,209;0,000;854,700;874,400;857,200;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,795;26,687;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1314,2269;23,34672;88,2821;0,56499990;0,56499990;0,00501;2,16113;150,9649;14,727849;0,199488;24,267513;28,504268;0,0499;4,9696;7,02;699,51;0,01;1,22;102,87;;878,990;878,786;13,1908957;14,62400;5,45500;0,03400;0,3097345;;5,87;171,00;;;
COY 180s [kg/kg];0,0093;172;14,83500;5,35300;0,034000;63,000;79,99;-63,1100;0,000;100,882;30,400;0,005;583,050;683,850;27,30;1134,883;263,209;0,000;853,400;874,500;857,300;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,809;26,687;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1281,6246;24,27108;102,9107;0,52999977;0,52999977;0,00526;2,23750;152,2465;14,364774;0,223553;23,714003;27,813775;0,0545;5,4342;7,08;704,94;0,01;1,19;100,27;;881,426;878,786;12,8636660;14,62800;5,43200;0,03700;0,3096839;;5,20;172,00;;;
COY 240s [kg/kg];--;173;14,77600;5,42700;0,029000;68,300;81,50;-63,5100;0,000;100,882;30,400;0,005;583,450;683,050;27,30;1135,083;263,209;0,000;854,000;874,500;857,300;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,818;26,697;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1322,2017;24,27609;95,0554;0,54666694;0,54666694;0,00627;2,23528;153,5687;14,951679;0,204862;24,699825;28,916301;0,0520;5,1772;7,13;710,12;0,01;1,22;103,41;;883,856;883,866;13,2709381;14,68600;5,37800;0,04300;0,3068601;;4,80;173,00;;;
COY 300s [kg/kg];--;174;14,74200;5,56800;0,038000;60,975;81,11;-64,1900;0,000;100,882;30,400;0,005;584,250;684,950;27,30;1134,450;263,209;0,000;852,100;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,868;26,687;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1226,5564;24,62189;100,7298;0,50000012;0,50000012;0,00505;2,24742;154,7953;14,117506;0,209708;23,353769;27,378971;0,0504;5,0179;7,18;715,14;0,01;1,12;95,74;;886,101;883,866;12,3109466;14,80800;5,23900;0,03600;0,3013119;;4,12;174,00;;;
COY 360s [kg/kg];--;175;14,70300;5,68900;0,037000;65,200;80,07;-64,5200;0,000;100,884;30,300;0,005;585,150;684,850;27,30;1134,117;263,209;0,000;851,100;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,795;26,705;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1224,4052;24,66091;110,8326;0,49833332;0,49833332;0,00431;2,24741;156,0197;14,587190;0,222600;24,167911;28,285728;0,0552;5,5028;7,23;720,64;0,00;1,12;95,41;;888,040;888,317;12,2893546;15,02600;5,05500;0,02900;0,2907864;;3,79;175,00;;;
COY Test [kg/kg];0,0095;176;14,55000;5,66800;0,029000;64,925;82,54;-65,1900;0,000;100,884;30,300;0,005;585,650;684,550;27,30;1134,217;263,209;0,000;851,400;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,824;26,695;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1165,3981;23,08638;93,8569;0,50666666;0,50666666;0,00327;2,06753;157,1851;14,550179;0,192229;24,127191;28,201603;0,0476;4,7379;7,28;725,38;0,00;1,05;90,43;;889,783;888,317;11,6971007;15,32100;4,74300;0,02100;0,2770889;;3,12;176,00;;;
Results CO2Y;;177;14,38300;5,56500;0,019000;61,950;81,27;-65,5300;0,000;100,884;30,300;0,005;586,250;684,250;27,30;1134,517;263,209;0,000;852,300;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,51;15,858;26,708;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1062,4602;21,01264;98,7858;0,50749999;0,50749999;0,00244;1,87627;158,2475;14,205636;0,207663;23,580000;27,521731;0,0501;4,9949;7,33;730,38;0,00;0,95;82,21;;891,050;891,199;10,6639127;15,70900;4,41900;0,01500;0,2582430;;2,78;177,00;;;
CO2Y max [kg/kg];4,3603;178;14,36000;5,48900;0,019000;64,425;80,99;-66,1900;0,000;100,882;30,300;0,005;586,050;681,450;27,30;1134,650;263,209;0,000;852,700;874,400;857,400;315,350;;;;;0,00;0,00;0,00;3,00;3,52;15,852;26,700;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;984,6757;20,87998;109,3999;0,47333340;0,47333340;0,00006;1,87028;159,2322;14,489097;0,211161;24,042314;27,956036;0,0518;5,1592;7,38;735,53;0,00;0,89;75,95;;891,794;891,199;9,8831898;16,20300;4,03200;-0,00400;0,2340730;;2,12;178,00;;;
