General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
Specification: apparatus;;37;20,95400;123,32500;-0,006000;0,049;99,95;21,2000;0,000;0,00;101,236;0,009;263,183;318,950;320,75;845,283;;;570,700;593,500;552,200;304,550;;;;;0,00;0,00;0,00;3,00;1,72;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,44317;;;;nan;-0,33633;-0,03287;0,00953878;26,738233;0,000153;24,146577;24,282849;0,0000;0,0037;;;0,00;0,00;-0,02;;;;0,0044317;20,95300;0,05000;-0,00900;0,0000548;;;;;;
C-factor (SI units);0,043;38;20,95400;123,10000;0,005000;0,049;99,96;21,2000;0,000;0,00;101,240;0,009;263,183;318,950;320,85;845,183;;;570,400;593,500;552,200;304,550;;;;;0,00;0,00;0,00;3,00;1,72;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,04170;-0,03200;0,00953878;26,713831;0,000052;24,124541;24,268252;0,0000;0,0013;;;0,00;0,00;-0,02;;;;0,0000000;20,95300;0,04900;-0,01100;-0,0000840;;;;;;
OD correction factor;1;39;20,95400;124,60000;-0,010000;0,049;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;318,950;320,75;844,750;;;569,100;593,500;552,200;304,550;;;;;0,00;0,00;0,00;3,00;1,72;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,86481000;;;;nan;-0,43314;-0,03139;0,01040359;26,876095;-0,000015;24,271077;24,408051;0,0000;-0,0004;;;0,00;0,00;-0,02;;;;0,0086481;20,95400;0,04800;-0,00300;0,0001064;;;;;;
Duct diameter (m);0,114;40;20,95400;121,95000;0,005000;0,049;99,96;21,2000;0,000;0,00;101,240;0,009;263,183;318,950;320,75;844,550;;;568,500;593,500;552,200;304,550;;;;;0,00;0,00;0,00;3,00;1,72;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,02977;-0,03030;0,01040359;26,588758;0,000129;24,011591;24,147100;0,0000;0,0031;;;0,00;0,00;-0,02;;;;0,0000000;20,95400;0,04900;0,00900;-0,0000829;;;;;;
O2 delay time (s);12;41;20,95500;124,37500;0,005000;0,050;99,98;21,2000;0,000;0,00;101,236;0,009;263,183;318,850;320,65;844,417;;;568,100;593,500;552,200;304,650;;;;;0,00;0,00;0,00;3,00;1,72;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,02935;0,01549;0,01040359;26,856029;-0,000085;24,245352;24,382224;0,0000;-0,0021;;;0,00;0,00;-0,05;;;;0,0000000;20,95500;0,05000;0,00300;-0,0001538;;;;;;
CO2 delay time (s);10;42;20,95500;121,75000;0,020000;0,049;99,99;21,2000;0,000;0,00;101,238;0,009;263,183;318,850;320,75;844,383;;;567,900;593,500;552,300;304,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,36011;-0,02994;0,01040359;26,571112;-0,000247;23,988132;24,131075;-0,0001;-0,0059;;;0,00;0,00;-0,05;;;;0,0000000;20,95100;0,05100;0,01000;-0,0003293;;;;;;
CO delay time (s);10;43;20,95500;123,80000;0,013000;0,049;99,97;21,2000;0,000;0,00;101,236;0,009;263,183;318,850;320,65;844,883;;;569,400;593,500;552,300;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,17197;-0,02950;0,01040359;26,793877;-0,000047;24,189242;24,325797;0,0000;-0,0011;;;0,00;0,00;-0,05;;;;0,0000000;20,95000;0,05300;0,01900;-0,0002389;;;;;;
;;44;20,95400;123,92500;0,018000;0,049;99,99;21,2000;0,000;0,00;101,236;0,009;263,183;318,750;320,55;845,250;;;570,300;593,600;552,400;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,29906;-0,02887;0,01040359;26,811606;-0,000160;24,197655;24,334301;0,0000;-0,0039;;;0,00;0,00;-0,01;;;;0,0000000;20,94900;0,05500;0,01500;-0,0002415;;;;;;
Laboratory;;45;20,95400;128,09999;0,004000;0,049;99,96;21,2000;0,000;0,00;101,240;0,009;263,183;318,750;320,55;845,717;;;571,500;593,700;552,500;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,07510;-0,02871;0,01040359;27,259502;0,000068;24,601885;24,740813;0,0000;0,0017;;;0,00;0,00;-0,01;;;;0,0000000;20,94600;0,05900;-0,00300;-0,0000639;;;;;;
Laboratory name;FZ Juelich;46;20,95200;120,87501;0,005000;0,049;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;318,650;320,45;845,983;;;572,300;593,700;552,500;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,32932;;;;nan;-0,04555;-0,02730;0,01073291;26,483766;-0,000014;23,894280;24,029254;0,0000;-0,0003;;;0,00;0,00;0,05;;;;0,0032932;20,94100;0,06300;-0,00500;0,0000419;;;;;;
Operator;L;47;20,95300;124,77500;-0,002000;0,050;99,95;21,2000;0,000;0,00;101,236;0,009;263,183;318,650;320,35;846,217;;;572,800;593,800;552,600;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,45963999;;;;nan;-0,22935;0,01843;0,01119255;26,907620;0,000182;24,276690;24,406206;0,0000;0,0044;;;0,00;0,00;0,02;;;;0,0045964;20,93700;0,06500;0,00100;0,0000568;;;;;;
Filename;20250411_P;48;20,95300;124,77500;-0,009000;0,050;99,95;21,2000;0,000;0,00;101,236;0,009;263,183;318,650;320,35;846,350;;;573,200;593,800;552,600;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,17424;;;;nan;-0,40879;0,01805;0,01236679;26,907620;0,000178;24,276690;24,406206;0,0000;0,0043;;;0,00;0,00;0,02;;;;0,0117424;20,93300;0,06900;0,00000;0,0001447;;;;;;
Report name;;49;20,95300;119,62500;-0,011000;0,049;99,98;21,2000;0,000;0,00;101,240;0,009;263,183;318,450;320,25;846,550;;;573,600;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,44466;;;;nan;-0,44393;-0,02736;0,01381145;26,354744;-0,000102;23,762949;23,897266;0,0000;-0,0024;;;0,00;0,00;0,02;;;;0,0144466;20,93200;0,06900;0,01200;0,0001818;;;;;;
;;50;20,95300;122,70000;-0,003000;0,048;99,96;21,2000;0,000;0,00;101,240;0,009;263,183;318,450;320,15;846,617;;;573,800;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,73981;;;;nan;-0,23188;-0,07245;0,01455126;26,691324;0,000079;24,066428;24,194904;0,0000;0,0019;;;0,00;0,00;0,02;;;;0,0073981;20,93200;0,06800;-0,00100;0,0000922;;;;;;
Pre-test conditions;;51;20,95300;120,65000;0,009000;0,049;99,98;21,2000;0,000;0,00;101,240;0,009;263,183;318,250;319,95;846,750;;;574,200;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,08536;-0,02555;0,01455126;26,475728;-0,000102;23,857042;23,984479;0,0000;-0,0024;;;0,00;0,00;0,02;;;;0,0000000;20,93500;0,06700;0,00200;-0,0000732;;;;;;
Ambient temperature (°C);25,1;52;20,95400;122,85001;0,003000;0,050;99,98;21,2000;0,000;0,00;101,236;0,009;263,183;318,150;319,85;846,750;;;574,100;594,000;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,07245;0,02006;0,01455126;26,720223;-0,000068;24,069789;24,198403;0,0000;-0,0016;;;0,00;0,00;-0,01;;;;0,0000000;20,93700;0,06500;0,01500;-0,0000697;;;;;;
Barometric pressure (Pa);101244;53;20,95400;119,52500;0,010000;0,051;99,95;21,2000;0,000;0,00;101,238;0,009;263,183;317,950;319,65;846,950;;;574,700;594,000;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,11060;0,06420;0,01455126;26,364431;0,000162;23,734359;23,861261;0,0000;0,0038;;;0,00;0,00;-0,01;;;;0,0000000;20,94200;0,06200;0,02000;-0,0001701;;;;;;
Relative hunidity (%);21,3;54;20,95500;119,52500;0,019000;0,053;99,95;21,2000;0,000;0,00;101,238;0,009;263,183;317,950;319,65;847,317;;;575,800;594,000;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,34106;0,15261;0,01455126;26,364431;0,000159;23,734359;23,861261;0,0000;0,0038;;;0,00;0,00;-0,05;;;;0,0000000;20,94400;0,05900;0,01500;-0,0003675;;;;;;
;;55;20,95100;123,57500;0,015000;0,055;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;317,850;319,55;847,650;;;576,700;594,000;552,800;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,23554;0,24356;0,01455126;26,811595;0,000042;24,129323;24,258378;0,0000;0,0010;;;0,00;0,00;0,09;;;;0,0000000;20,94400;0,05700;0,00800;-0,0001022;;;;;;
Conditioning;;56;20,95000;124,75000;-0,003000;0,059;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;317,750;319,45;847,783;;;577,200;594,000;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,08286000;;;;nan;-0,24292;0,42366;0,01563412;26,943000;-0,000008;24,239953;24,369640;0,0000;-0,0002;;;0,00;0,00;0,12;;;;0,0108286;20,94500;0,05500;0,00300;0,0001338;;;;;;
Conditionet ? (Y/N);;57;20,94900;121,62500;-0,005000;0,063;99,97;21,2000;0,000;0,00;101,236;0,009;263,183;317,750;319,35;847,883;;;577,500;594,000;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,33586;;;;nan;-0,28790;0,59206;0,01696998;26,603397;-0,000007;23,934421;24,054941;0,0000;-0,0002;;;0,00;0,01;0,15;;;;0,0133586;20,94800;0,05500;-0,01200;0,0001670;;;;;;
Conditioning temperature (°C);;58;20,94600;121,05000;0,001000;0,065;99,97;21,2000;0,000;0,00;101,236;0,009;263,183;317,650;319,35;847,783;;;577,300;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,92986999;;;;nan;-0,12616;0,67105;0,01889985;26,544615;-0,000038;23,874020;24,001790;0,0000;-0,0009;;;0,00;0,01;0,24;;;;0,0192987;20,95000;0,05400;-0,00100;0,0002425;;;;;;
Conditioning RH (%);;59;20,94100;118,82500;0,000000;0,069;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;317,750;319,45;847,883;;;577,600;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,92740000;;;;nan;-0,14869;0,83263;0,02282725;26,295388;-0,000023;23,657313;23,783882;0,0000;-0,0005;;;0,00;0,01;0,40;;;;0,0392740;20,95000;0,05300;-0,00500;0,0004980;;;;;;
;;60;20,93700;116,67500;0,012000;0,069;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;317,850;319,45;848,450;;;579,300;593,900;552,700;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,58383;0,00000;0,0000;;nan;0,16465;0,82493;0,02741107;26,052311;-0,000006;23,445999;23,564022;0,0000;-0,0001;;;0,00;0,01;0,52;;;;0,0458383;20,95000;0,05300;0,00200;0,0005877;;;;;;
Data collected;;61;20,93300;119,37500;-0,001000;0,068;99,95;21,2000;0,000;0,00;101,236;0,009;263,183;317,850;319,45;848,517;;;579,700;593,800;552,600;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,95319;0,00000;0,0000;;nan;-0,17531;0,78883;0,03536426;26,352027;0,000245;23,715731;23,835112;0,0001;0,0058;;;0,00;0,01;0,66;;4,500;9,001;0,0795319;20,94900;0,05300;-0,00700;0,0010063;;;;;;
CO/CO2 data collected?;Yes;62;20,93200;121,90000;0,002000;0,067;99,95;21,2000;0,000;0,00;101,236;0,009;263,183;317,850;319,45;848,083;;;578,500;593,700;552,600;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,3149;0,00000;0,0000;;nan;-0,09744;0,75105;0,04367916;26,629267;0,000195;23,965235;24,085872;0,0000;0,0047;;;0,00;0,01;0,70;;6,853;9,001;0,0831490;20,94800;0,05200;0,00400;0,0010414;;;;;;
Mass data collected?;Yes;63;20,93200;126,97500;0,015000;0,065;99,93;21,2000;-0,010;0,00;101,236;0,009;263,183;317,850;319,45;847,417;;;576,800;593,500;552,500;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,34343999;0,00000;0,0000;;nan;0,25313;0,67247;0,05102261;27,177936;0,000411;24,459014;24,582137;0,0001;0,0100;;;0,00;0,01;0,72;;7,522;8,771;0,0734344;20,95100;0,05200;0,01000;0,0009023;;;;;;
Smoke data collected;Yes;64;20,93500;125,62500;0,020000;0,062;99,96;21,2000;-0,010;0,00;101,240;0,009;263,183;317,850;319,55;846,817;;;575,200;593,400;552,400;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,62732;0,00000;0,0000;;nan;0,38666;0,52856;0,05664993;27,033070;0,000096;24,328642;24,458762;0,0000;0,0023;;;0,00;0,00;0,61;;7,477;8,771;0,0562732;20,95200;0,05100;0,00700;0,0006958;;;;;;
Soot mass data colelcted;;65;20,93700;120,90000;0,015000;0,059;99,94;21,2000;-0,010;0,00;101,240;0,009;263,183;317,850;319,45;846,417;;;574,200;593,200;552,400;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,36839;0,00000;0,0000;;nan;0,24700;0,38086;0,06201831;26,519816;0,000315;23,866734;23,986875;0,0001;0,0075;;;0,00;0,00;0,53;;7,226;8,140;0,0536839;20,95200;0,05100;0,01000;0,0006763;;;;;;
Soot mass ratio (1:x);;66;20,94200;122,20001;0,008000;0,057;99,94;21,2000;0,000;0,00;101,236;0,009;263,183;317,850;319,45;846,150;;;573,600;593,100;552,300;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,89858;0,00000;0,0000;;nan;0,06208;0,29064;0,0659169;26,662014;0,000250;23,994707;24,115492;0,0001;0,0060;;;0,00;0,00;0,37;;6,895;8,140;0,0389858;20,95200;0,05100;-0,00200;0,0004883;;;;;;
Soot mass (g);;67;20,94400;122,02501;0,003000;0,055;99,97;21,2000;0,000;0,00;101,240;0,009;263,183;317,850;319,45;845,850;;;572,900;593,000;552,200;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,64203;0,00000;0,0000;;nan;-0,07090;0,19823;0,06955893;26,642917;-0,000016;23,977519;24,098218;0,0000;-0,0004;;;0,00;0,00;0,30;;6,520;7,271;0,0364203;20,95100;0,05000;0,00700;0,0004561;;;;;;
;;68;20,94400;126,17500;-0,012000;0,055;99,96;21,2000;0,000;0,00;101,240;0,009;263,183;317,850;319,45;845,617;;;572,400;592,800;552,200;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,25552000;0,00000;0,0000;;nan;-0,47762;0,20157;0,07481445;27,092184;0,000067;24,381841;24,504575;0,0000;0,0016;;;0,00;0,00;0,31;;6,334;7,271;0,0525552;20,95200;0,05100;-0,01000;0,0006458;;;;;;
Comments;;69;20,94500;123,87500;-0,001000;0,054;99,97;21,2000;0,000;0,00;101,242;0,009;263,183;317,850;319,45;845,417;;;572,000;592,700;552,100;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,69553;0,00000;0,0000;;nan;-0,17858;0,15328;0,07850998;26,844121;0,000032;24,158595;24,280205;0,0000;0,0008;;;0,00;0,00;0,27;;6,193;6,578;0,0369553;20,95200;0,05000;-0,00400;0,0004590;;;;;;
Pre-test comments;;70;20,94800;118,30000;-0,005000;0,053;99,95;21,2000;0,000;0,00;101,240;0,009;263,183;317,850;319,45;845,317;;;571,800;592,600;552,100;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,68691;0,00000;0,0000;;nan;-0,27923;0,10440;0,08119689;26,233107;0,000148;23,608707;23,727549;0,0000;0,0035;;;0,00;0,00;0,17;;5,935;6,578;0,0268691;20,95300;0,05000;-0,00200;0,0003411;;;;;;
After test comments;;71;20,95000;124,95000;0,002000;0,053;99,98;21,2000;-0,010;0,00;101,240;0,009;263,183;317,850;319,55;845,183;;;571,700;592,500;551,900;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,06393;0,00000;0,0000;;nan;-0,09865;0,10729;0,08226082;26,960347;-0,000115;24,263193;24,392963;0,0000;-0,0028;;;0,00;0,00;0,10;;5,588;5,872;0,0106393;20,95400;0,05000;0,01600;0,0001318;;;;;;
;;72;20,95000;124,30000;-0,007000;0,053;99,99;21,2000;-0,010;0,00;101,240;0,009;263,183;317,850;319,45;845,050;;;571,400;592,400;551,900;304,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,98593;0,00000;0,0000;;nan;-0,33989;0,10701;0,08424675;26,890130;-0,000198;24,200001;24,321820;0,0000;-0,0048;;;0,00;0,00;0,10;;5,267;5,872;0,0198593;20,95200;0,05000;0,02100;0,0002457;;;;;;
Events;;73;20,95000;120,32500;0,004000;0,052;99,98;21,2000;-0,010;0,00;101,240;0,009;263,183;317,850;319,55;844,917;;;571,200;592,200;551,900;304,650;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,94227;0,00000;0,0000;;nan;-0,04400;0,05951;0,08518902;26,456676;-0,000113;23,809911;23,937256;0,0000;-0,0027;;;0,00;0,00;0,10;;4,989;5,143;0,0094227;20,95200;0,05000;0,02500;0,0001191;;;;;;
Number of events;;74;20,94900;123,17501;0,010000;0,052;99,99;21,2000;0,000;0,00;101,240;0,009;263,183;317,950;319,55;844,817;;;571,100;592,100;551,800;304,650;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,82417;0,00000;0,0000;;nan;0,11573;0,06020;0,08601318;26,763958;-0,000198;24,094029;24,215276;0,0000;-0,0048;;;0,00;0,00;0,14;;4,704;5,143;0,0082417;20,95200;0,05100;0,02300;0,0001035;;;;;;
Event1;;75;20,94800;120,05001;0,007000;0,051;99,94;21,2000;0,000;0,00;101,240;0,009;263,183;317,950;319,55;844,750;;;571,100;592,000;551,700;304,650;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,69539;0,00000;0,0000;;nan;0,03516;0,01372;0,08770858;26,422270;0,000253;23,786428;23,906127;0,0001;0,0060;;;0,00;0,00;0,17;;4,485;4,656;0,0169539;20,95100;0,05100;0,01000;0,0002146;;;;;;
