General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;404;20,94900;101,80001;0,003000;0,050;100,19;21,3000;-68,570;0,00;101,890;0,000;263,196;373,850;374,75;1017,350;;;740,500;764,400;727,700;312,050;;;;;0,00;0,00;0,00;3,00;2,02;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,27187000;0,00000;0,0000;;nan;0,06110;0,02649;161,220469;22,438492;-0,001566;23,751515;23,808694;-0,0003;-0,0370;;;0,00;0,00;0,18;;530,234;532,601;0,0227187;20,94900;0,05000;-0,00700;0,0003378;;;;;;
;;405;20,94900;107,30000;0,003000;0,050;100,18;21,3000;-68,570;0,00;101,884;0,000;263,196;373,750;374,65;1017,383;;;740,600;764,400;727,700;312,050;;;;;0,00;0,00;0,00;3,00;2,02;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,33275;0,00000;0,0000;;nan;0,06274;0,02720;161,222802;23,039748;-0,001438;24,381431;24,440142;-0,0003;-0,0349;;;0,00;0,00;0,18;;528,705;529,533;0,0233275;20,95200;0,04900;-0,01200;0,0003378;;;;;;
;;406;20,95100;107,02500;0,001000;0,050;100,11;21,3000;-68,570;0,00;101,884;0,000;263,196;373,550;374,45;1017,450;;;740,800;764,400;727,700;312,050;;;;;0,00;0,00;0,00;3,00;2,02;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,67264;0,00000;0,0000;;nan;0,01682;0,02717;161,224474;23,016363;-0,000775;24,343651;24,402302;-0,0002;-0,0188;;;0,00;0,00;0,13;;527,183;529,533;0,0167264;20,95100;0,05000;-0,00300;0,0002423;;;;;;
;;407;20,95000;105,27500;0,013000;0,050;100,19;21,3000;-68,570;0,00;101,884;0,000;263,196;373,150;374,05;1017,417;;;740,700;764,400;727,700;312,050;;;;;0,00;0,00;0,00;3,00;2,02;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,02583;0,00000;0,0000;;nan;0,28974;0,02696;161,225500;22,839646;-0,001606;24,130876;24,189077;-0,0003;-0,0386;;;0,00;0,00;0,15;;525,668;526,492;0,0102583;20,95000;0,04900;0,00300;0,0001508;;;;;;
;;408;20,94900;106,25000;0,012000;0,050;100,20;21,3000;-68,580;0,00;101,884;0,000;263,196;372,950;373,85;1017,483;;;740,800;764,400;727,800;312,050;;;;;0,00;0,00;0,00;3,00;2,02;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,53431;0,00000;0,0000;;nan;0,26829;0,02709;161,227035;22,951318;-0,001615;24,235864;24,294350;-0,0003;-0,0389;;;0,00;0,00;0,18;;524,162;526,492;0,0153431;20,94900;0,04900;0,01600;0,0002239;;;;;;
;;409;20,95000;102,02500;0,019000;0,051;100,19;21,3000;-68,580;0,00;101,884;0,000;263,196;372,850;373,75;1017,550;;;740,900;764,500;727,800;312,050;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,40886000;0,00000;0,0000;;nan;0,41980;0,06541;161,227443;22,493378;-0,001598;23,745926;23,803244;-0,0003;-0,0378;;;0,00;0,00;0,15;;522,663;523,479;0,0040886;20,94900;0,04900;0,01300;0,0000622;;;;;;
;;410;20,95100;107,22501;0,004000;0,050;100,22;21,3000;-68,570;0,00;101,880;0,000;263,196;372,650;373,55;1017,650;;;741,200;764,500;727,800;312,050;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,41174;0,00000;0,0000;;nan;0,08579;0,02723;161,228855;23,065662;-0,001822;24,337016;24,395793;-0,0004;-0,0441;;;0,00;0,00;0,13;;521,173;523,479;0,0141174;20,95000;0,04900;0,01800;0,0002044;;;;;;
;;411;20,95000;100,25000;0,015000;0,050;100,16;21,3000;-68,570;0,00;101,886;0,000;263,196;372,350;373,35;1017,717;;;741,400;764,500;727,800;312,050;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,83152;0,00000;0,0000;;nan;0,32750;0,02634;161,229687;22,311818;-0,001307;23,522669;23,585842;-0,0003;-0,0306;;;0,00;0,00;0,15;;519,692;520,501;0,0083152;20,94900;0,04900;0,00000;0,0001255;;;;;;
;;412;20,94800;103,30000;0,013000;0,050;100,20;21,3000;-68,570;0,00;101,884;0,000;263,196;372,150;373,15;1017,783;;;741,500;764,500;727,900;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,83823;0,00000;0,0000;;nan;0,28739;0,02674;161,231525;22,654768;-0,001635;23,871401;23,935545;-0,0003;-0,0389;;;0,00;0,00;0,21;;518,220;520,501;0,0183823;20,95100;0,04900;-0,00200;0,0002716;;;;;;
;;413;20,94800;102,92500;0,006000;0,050;100,17;21,3000;-68,580;0,00;101,884;0,000;263,196;371,950;372,95;1017,817;;;741,600;764,500;727,900;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,44053;0,00000;0,0000;;nan;0,12920;0,02670;161,233966;22,619687;-0,001326;23,821628;23,885673;-0,0003;-0,0314;;;0,00;0,00;0,21;;516,758;517,562;0,0244053;20,95000;0,04900;-0,01200;0,0003602;;;;;;
;;414;20,94800;103,57500;-0,013000;0,049;100,18;21,2000;-68,580;0,00;101,884;0,000;263,196;371,750;372,65;1017,850;;;741,600;764,600;727,900;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,18258000;0,00000;0,0000;;nan;-0,29999;-0,01242;161,238148;22,697103;-0,001425;23,890304;23,948142;-0,0003;-0,0339;;;0,00;0,00;0,21;;515,309;517,562;0,0418258;20,94900;0,04900;-0,00900;0,0006132;;;;;;
;;415;20,95000;103,30000;-0,007000;0,050;100,21;21,2000;-68,580;0,00;101,886;0,000;263,196;371,650;372,55;1017,817;;;741,500;764,600;727,900;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,75104999;0,00000;0,0000;;nan;-0,16412;0,02676;161,240899;22,670002;-0,001778;23,855359;23,913128;-0,0004;-0,0422;;;0,00;0,00;0,15;;513,869;514,663;0,0275105;20,94900;0,04900;-0,00500;0,0004039;;;;;;
;;416;20,94900;105,57499;-0,012000;0,049;100,22;21,2000;-68,580;0,00;101,886;0,000;263,196;371,350;372,35;1017,883;;;741,600;764,600;728,000;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,72238000;0,00000;0,0000;;nan;-0,28020;-0,01254;161,244622;22,927530;-0,001819;24,106878;24,171795;-0,0004;-0,0437;;;0,00;0,00;0,18;;512,436;514,663;0,0372238;20,95100;0,04900;0,00400;0,0005402;;;;;;
;;417;20,94900;103,27501;-0,003000;0,050;100,21;21,2000;-68,590;0,00;101,882;0,000;263,196;371,150;372,05;1017,850;;;741,500;764,600;728,000;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,81663;0,00000;0,0000;;nan;-0,07382;0,02678;161,247438;22,682522;-0,001722;23,836422;23,894223;-0,0004;-0,0408;;;0,00;0,00;0,18;;511,011;511,797;0,0281663;20,95000;0,04900;0,00900;0,0004137;;;;;;
;;418;20,95200;107,75000;0,003000;0,049;100,17;21,2000;-68,590;0,00;101,890;0,000;263,196;370,950;371,85;1017,817;;;741,400;764,600;728,000;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,17526;0,00000;0,0000;;nan;0,06311;-0,01268;161,248613;23,174982;-0,001405;24,340812;24,399867;-0,0003;-0,0340;;;0,00;0,00;0,10;;509,589;511,797;0,0117526;20,95000;0,04900;0,01200;0,0001693;;;;;;
;;419;20,95100;104,22500;0,016000;0,049;100,17;21,2000;-68,590;0,00;101,886;0,000;263,196;370,750;371,65;1017,917;;;741,600;764,700;728,000;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,43609;0,00000;0,0000;;nan;0,35737;-0,01247;161,249050;22,798896;-0,001404;23,932896;23,990993;-0,0003;-0,0334;;;0,00;0,00;0,12;;508,172;508,956;0,0043609;20,95200;0,04900;0,01500;0,0000651;;;;;;
;;420;20,95000;101,22500;0,013000;0,049;100,20;21,2000;-68,590;0,00;101,888;0,000;263,196;370,550;371,55;1017,917;;;741,500;764,700;728,100;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,09476;0,00000;0,0000;;nan;0,28511;-0,01229;161,250144;22,474443;-0,001682;23,579578;23,643212;-0,0003;-0,0395;;;0,00;0,00;0,15;;506,763;508,956;0,0109476;20,95100;0,04800;0,01600;0,0001635;;;;;;
;;421;20,94900;102,20000;0,018000;0,049;100,19;21,2000;-68,590;0,00;101,888;0,000;263,196;370,450;371,35;1017,983;;;741,700;764,700;728,100;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,07757;0,00000;0,0000;;nan;0,39903;-0,01236;161,251222;22,585468;-0,001575;23,689668;23,747221;-0,0003;-0,0371;;;0,00;0,00;0,18;;505,363;506,141;0,0107757;20,94900;0,04900;0,00900;0,0001606;;;;;;
;;422;20,94900;102,20000;0,000000;0,049;100,19;21,2000;-68,590;0,00;101,888;0,000;263,196;370,450;371,35;1017,917;;;741,500;764,700;728,100;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6314;0,00000;0,0000;;nan;-0,00600;-0,01236;161,253853;22,585468;-0,001575;23,689668;23,747221;-0,0003;-0,0371;;;0,00;0,00;0,18;;503,973;506,141;0,0263140;20,95000;0,04900;-0,00300;0,0003884;;;;;;
;;423;20,95000;108,27500;-0,002000;0,049;100,14;21,2000;-68,590;0,00;101,890;0,000;263,196;370,250;371,15;1017,950;;;741,600;764,700;728,100;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,46583;0,00000;0,0000;;nan;-0,05251;-0,01272;161,256319;23,253323;-0,001085;24,377006;24,436261;-0,0002;-0,0263;;;0,00;0,00;0,16;;502,592;503,364;0,0246583;20,95000;0,04900;-0,01000;0,0003533;;;;;;
;;424;20,94900;103,95000;-0,012000;0,049;100,18;21,2000;-68,600;0,00;101,890;0,000;263,196;370,050;371,05;1017,983;;;741,500;764,800;728,200;312,150;;;;;0,00;0,00;0,00;3,00;2,03;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7001;0,00000;0,0000;;nan;-0,27852;-0,01247;161,260019;22,790324;-0,001478;23,878728;23,943256;-0,0003;-0,0351;;;0,00;0,00;0,18;;501,221;503,364;0,0370010;20,95200;0,04900;-0,00800;0,0005402;;;;;;
;;425;20,95100;107,47500;-0,009000;0,049;100,14;21,2000;-68,600;0,00;101,882;0,000;263,196;369,850;370,75;1017,983;;;741,500;764,800;728,200;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,65829;0,00000;0,0000;;nan;-0,21400;-0,01268;161,262677;23,179783;-0,001033;24,273660;24,332728;-0,0002;-0,0250;;;0,00;0,00;0,13;;499,858;500,621;0,0265829;20,95100;0,04800;-0,00900;0,0003815;;;;;;
;;426;20,95000;104,67500;-0,005000;0,049;100,17;21,2000;-68,600;0,00;101,882;0,000;263,196;369,650;370,55;1017,950;;;741,400;764,800;728,200;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,68876000;0,00000;0,0000;;nan;-0,12007;-0,01252;161,265366;22,882032;-0,001344;23,948900;24,007209;-0,0003;-0,0320;;;0,00;0,00;0,15;;498,500;500,621;0,0268876;20,95100;0,04800;0,01100;0,0003913;;;;;;
;;427;20,94900;105,89999;0,004000;0,049;100,12;21,2000;-68,610;0,00;101,882;0,000;263,196;369,450;370,45;1017,950;;;741,300;764,800;728,300;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,33033;0,00000;0,0000;;nan;0,08563;-0,01259;161,267697;23,021763;-0,000908;24,082110;24,147293;-0,0002;-0,0218;;;0,00;0,00;0,18;;497,150;497,909;0,0233033;20,95100;0,04800;-0,00400;0,0003378;;;;;;
;;428;20,94900;106,35000;0,009000;0,049;100,16;21,2000;-68,610;0,00;101,886;0,000;263,196;369,350;370,25;1017,950;;;741,300;764,800;728,300;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,89468;0,00000;0,0000;;nan;0,20077;-0,01262;161,269591;23,073748;-0,001278;24,129955;24,188753;-0,0003;-0,0307;;;0,00;0,00;0,18;;495,805;497,909;0,0189468;20,95100;0,04900;0,01500;0,0002745;;;;;;
;;429;20,95100;105,00000;0,012000;0,049;100,17;21,2000;-68,610;0,00;101,884;0,000;263,196;369,150;370,05;1018,050;;;741,600;764,800;728,300;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,78937;0,00000;0,0000;;nan;0,26809;-0,01255;161,270381;22,933042;-0,001321;23,969822;24,028261;-0,0003;-0,0315;;;0,00;0,00;0,13;;494,466;495,219;0,0078937;20,94900;0,04800;0,01800;0,0001158;;;;;;
;;430;20,95000;102,50000;0,015000;0,049;100,11;21,2000;-68,610;0,00;101,886;0,000;263,196;368,950;369,95;1018,117;;;741,800;764,800;728,300;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,93073;0,00000;0,0000;;nan;0,33269;-0,01240;161,271311;22,664526;-0,000784;23,676332;23,740504;-0,0002;-0,0185;;;0,00;0,00;0,15;;493,132;495,219;0,0093073;20,94900;0,04800;0,01700;0,0001382;;;;;;
;;431;20,95000;104,57500;0,016000;0,048;100,15;21,2000;-68,610;0,00;101,886;0,000;263,196;368,850;369,75;1018,150;;;741,700;764,900;728,400;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,93965;0,00000;0,0000;;nan;0,35890;-0,05208;161,272251;22,895888;-0,001126;23,911540;23,969884;-0,0002;-0,0268;;;0,00;0,00;0,15;;491,806;492,555;0,0093965;20,95000;0,04800;0,00300;0,0001382;;;;;;
;;432;20,95200;106,00000;0,009000;0,049;100,14;21,2000;-68,610;0,00;101,882;0,000;263,196;368,550;369,55;1018,050;;;741,400;764,900;728,400;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,64054;0,00000;0,0000;;nan;0,20065;-0,01262;161,272892;23,060737;-0,001051;24,064113;24,129407;-0,0002;-0,0252;;;0,00;0,00;0,10;;490,486;492,555;0,0064054;20,95100;0,04900;0,00300;0,0000934;;;;;;
;;433;20,95100;106,07501;-0,003000;0,049;100,13;21,2000;-68,620;0,00;101,882;0,000;263,196;368,350;369,25;1017,883;;;740,900;764,900;728,400;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,11725;0,00000;0,0000;;nan;-0,07510;-0,01262;161,275009;23,075156;-0,001009;24,066093;24,124895;-0,0002;-0,0242;;;0,00;0,00;0,13;;489,175;489,923;0,0211725;20,95200;0,04800;-0,00500;0,0003056;;;;;;
;;434;20,94900;106,54999;-0,010000;0,049;100,16;21,2000;-68,620;0,00;101,882;0,000;263,196;368,150;369,15;1018,017;;;741,200;765,000;728,400;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,57901;0,00000;0,0000;;nan;-0,23662;-0,01266;161,278588;23,133043;-0,001307;24,113366;24,178865;-0,0003;-0,0314;;;0,00;0,00;0,18;;487,876;489,923;0,0357901;20,95000;0,04800;-0,01600;0,0005149;;;;;;
;;435;20,95000;101,80001;-0,008000;0,049;100,05;21,2000;-68,620;0,00;101,884;0,000;263,196;367,950;368,95;1018,183;;;741,600;765,000;728,500;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,91695;0,00000;0,0000;;nan;-0,18628;-0,01237;161,281505;22,617675;-0,000178;23,563350;23,627389;0,0000;-0,0042;;;0,00;0,00;0,15;;486,585;487,326;0,0291695;20,94900;0,04800;0,00500;0,0004292;;;;;;
;;436;20,95000;104,20000;-0,009000;0,048;100,07;21,2000;-68,620;0,00;101,884;0,000;263,196;367,850;368,85;1018,250;;;741,800;765,000;728,500;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,12580999;0,00000;0,0000;;nan;-0,21129;-0,05206;161,284631;22,885844;-0,000352;23,836252;23,901050;-0,0001;-0,0083;;;0,00;0,00;0,15;;485,300;487,326;0,0312581;20,94900;0,04800;0,01100;0,0004545;;;;;;
;;437;20,95200;106,00000;0,011000;0,048;100,10;21,2000;-68,630;0,00;101,884;0,000;263,196;367,750;368,65;1018,317;;;742,000;765,000;728,500;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,55238;0,00000;0,0000;;nan;0,24688;-0,05251;161,285183;23,085806;-0,000619;24,037981;24,096810;-0,0001;-0,0148;;;0,00;0,00;0,10;;484,018;484,751;0,0055238;20,94700;0,04800;0,00500;0,0000807;;;;;;
;;438;20,95100;106,47500;-0,004000;0,048;100,03;21,2000;-68,630;0,00;101,888;0,000;263,196;367,550;368,55;1018,250;;;741,800;765,000;728,500;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,29983;0,00000;0,0000;;nan;-0,09838;-0,05264;161,287483;23,143768;0,000067;24,085228;24,150757;0,0000;0,0016;;;0,00;0,00;0,13;;482,742;484,751;0,0229983;20,94700;0,04800;0,01400;0,0003309;;;;;;
;;439;20,95100;104,97500;0,015000;0,049;100,07;21,2000;-68,640;0,00;101,888;0,000;263,196;367,350;368,35;1018,217;;;741,700;765,000;728,500;312,150;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,52756;0,00000;0,0000;;nan;0,33742;-0,01258;161,288010;22,986422;-0,000392;23,908465;23,973548;-0,0001;-0,0093;;;0,00;0,00;0,13;;481,472;482,196;0,0052756;20,94800;0,04700;0,00900;0,0000778;;;;;;
;;440;20,95100;104,12500;0,018000;0,048;100,09;21,2000;-68,640;0,00;101,880;0,000;263,196;367,250;368,25;1018,283;;;741,800;765,000;728,600;312,250;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,34981999;0,00000;0,0000;;nan;0,40453;-0,05208;161,288360;22,896287;-0,000534;23,808232;23,873060;-0,0001;-0,0127;;;0,00;0,00;0,12;;480,206;482,196;0,0034982;20,95100;0,04800;0,02600;0,0000525;;;;;;
;;441;20,95100;108,17500;0,017000;0,048;100,08;21,2000;-68,640;0,00;101,880;0,000;263,196;367,050;368,05;1018,350;;;741,900;765,100;728,600;312,250;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,44591;0,00000;0,0000;;nan;0,38918;-0,05310;161,288806;23,343678;-0,000424;24,260223;24,326318;-0,0001;-0,0102;;;0,00;0,00;0,13;;478,947;479,668;0,0044591;20,95200;0,04800;0,01200;0,0000651;;;;;;
