General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;279;20,91400;88,32500;-0,001000;0,081;99,74;20,7000;-69,940;0,00;101,078;0,009;263,183;427,250;433,35;1136,483;;;858,400;877,100;854,500;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,28047;0,00000;0,0000;;nan;-0,14516;1,04669;164,734360;19,505544;0,002484;23,596110;23,933000;0,0005;0,0590;;;0,00;0,01;0,94;;851,175;851,751;0,1128047;20,93200;0,06900;0,00800;0,0019344;;;;;;
;;280;20,91500;91,62500;0,001000;0,080;99,78;20,7000;-69,940;0,00;101,078;0,009;263,183;426,350;432,25;1136,717;;;858,700;877,300;854,700;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,06651;0,00000;0,0000;;nan;-0,10782;1,03229;164,745427;19,887544;0,002018;24,007541;24,339768;0,0004;0,0488;;;0,00;0,01;0,94;;847,364;851,751;0,1106651;20,93400;0,06800;0,00800;0,0018615;;;;;;
;;281;20,91700;92,32500;-0,013000;0,079;99,78;20,7000;-69,940;0,00;101,080;0,009;263,183;425,550;431,15;1136,917;;;859,100;877,600;854,600;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5371;0,00000;0,0000;;nan;-0,39091;1,00214;164,756964;19,982124;0,002055;24,076454;24,393287;0,0004;0,0498;;;0,00;0,01;0,89;;843,587;844,160;0,1153710;20,93300;0,06700;0,00200;0,0019302;;;;;;
;;282;20,91700;91,62500;0,003000;0,078;99,72;20,7000;-69,940;0,00;101,080;0,009;263,183;424,750;430,15;1136,950;;;858,900;877,800;854,700;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,3673799;0,00000;0,0000;;nan;-0,06776;0,96433;164,767331;19,924966;0,002701;23,962452;24,267095;0,0006;0,0651;;;0,00;0,01;0,89;;839,843;844,160;0,1036738;20,93500;0,06600;0,00200;0,0017407;;;;;;
;;283;20,92000;92,30000;0,017000;0,076;99,72;20,7000;-69,940;0,00;101,086;0,009;263,183;423,950;429,15;1136,983;;;858,600;878,000;854,900;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,41705;0,00000;0,0000;;nan;0,21498;0,89863;164,775748;20,017085;0,002705;24,027896;24,322612;0,0006;0,0653;;;0,00;0,01;0,82;;836,125;836,690;0,0841705;20,93600;0,06500;0,01900;0,0014080;;;;;;
;;284;20,92100;93,65000;0,033000;0,075;99,72;20,7000;-69,940;0,00;101,082;0,009;263,183;423,150;428,15;1136,883;;;858,000;878,200;855,000;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,96949;0,00000;0,0000;;nan;0,54288;0,87064;164,782718;20,181991;0,002631;24,180130;24,465846;0,0006;0,0639;;;0,00;0,01;0,80;;832,431;836,690;0,0696949;20,93600;0,06500;0,02900;0,0011579;;;;;;
;;285;20,92200;91,37500;0,016000;0,074;99,74;20,6000;-69,940;0,00;101,082;0,009;263,183;422,450;427,25;1136,917;;;857,900;878,300;855,100;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,89616000;0,00000;0,0000;;nan;0,19411;0,82573;164,790614;19,951857;0,002440;23,864861;24,136021;0,0005;0,0585;;;0,00;0,01;0,76;;828,769;829,335;0,0789616;20,93700;0,06400;0,02700;0,0013251;;;;;;
;;286;20,92300;90,47500;0,008000;0,072;99,74;20,6000;-69,960;0,00;101,086;0,009;263,183;421,650;426,35;1136,917;;;857,700;878,500;855,100;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,26105000;0,00000;0,0000;;nan;0,03278;0,75280;164,798875;19,872181;0,002488;23,724546;23,988996;0,0005;0,0592;;;0,00;0,01;0,74;;825,142;829,335;0,0826105;20,93800;0,06300;0,01100;0,0013912;;;;;;
;;287;20,92500;91,95000;0,001000;0,071;99,84;20,6000;-69,960;0,00;101,086;0,009;263,183;420,950;425,55;1137,150;;;858,200;878,600;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,22111;0,00000;0,0000;;nan;-0,10866;0,72441;164,807096;20,050162;0,001437;23,897292;24,158433;0,0003;0,0345;;;0,00;0,01;0,69;;821,548;822,109;0,0822111;20,93900;0,06300;0,00200;0,0013716;;;;;;
;;288;20,92700;92,05000;0,004000;0,071;99,86;20,6000;-69,970;0,00;101,078;0,009;263,183;420,250;424,65;1137,317;;;858,500;878,800;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,27865;0,00000;0,0000;;nan;-0,04798;0,72537;164,814375;20,077763;0,001240;23,890395;24,140526;0,0003;0,0297;;;0,00;0,01;0,64;;817,983;822,109;0,0727865;20,93700;0,06300;0,01200;0,0012129;;;;;;
;;289;20,92700;93,22500;-0,001000;0,070;99,72;20,6000;-69,980;0,00;101,088;0,009;263,183;419,650;423,95;1137,383;;;858,600;878,900;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,79125999;0,00000;0,0000;;nan;-0,15041;0,69508;164,822166;20,219941;0,002673;24,025220;24,271398;0,0006;0,0644;;;0,00;0,01;0,65;;814,448;815,008;0,0779126;20,93900;0,06300;-0,00500;0,0012888;;;;;;
;;290;20,92800;94,52500;0,008000;0,069;99,69;20,6000;-69,990;0,00;101,088;0,009;263,183;419,050;423,25;1137,317;;;858,300;879,000;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,86258;0,00000;0,0000;;nan;0,03360;0,66471;164,829029;20,375005;0,002926;24,174852;24,417150;0,0006;0,0709;;;0,00;0,01;0,63;;810,943;815,008;0,0686258;20,93700;0,06300;0,00400;0,0011273;;;;;;
;;291;20,93100;90,75000;0,008000;0,068;99,72;20,6000;-70,000;0,00;101,080;0,009;263,183;418,450;422,45;1137,383;;;858,400;879,100;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,72274;0,00000;0,0000;;nan;0,03295;0,61676;164,834751;19,978314;0,002685;23,670241;23,896506;0,0006;0,0637;;;0,00;0,01;0,54;;807,464;808,018;0,0572274;20,93900;0,06200;0,01200;0,0009588;;;;;;
;;292;20,93200;94,07500;0,002000;0,067;99,65;20,6000;-70,000;0,00;101,082;0,009;263,183;417,750;421,65;1137,417;;;858,400;879,200;855,200;318,750;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,00597;0,00000;0,0000;;nan;-0,08975;0,59282;164,840757;20,358050;0,003403;24,079802;24,304604;0,0007;0,0821;;;0,00;0,01;0,52;;804,012;808,018;0,0600597;20,93800;0,06100;0,00800;0,0009869;;;;;;
;;293;20,93400;91,20000;0,002000;0,066;99,72;20,6000;-70,010;0,00;101,082;0,009;263,183;417,150;420,95;1137,350;;;858,200;879,300;855,100;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2695;0,00000;0,0000;;nan;-0,08843;0,54897;164,846027;20,058968;0,002639;23,691966;23,907787;0,0006;0,0626;;;0,00;0,00;0,46;;800,589;801,135;0,0526950;20,93800;0,06100;0,01300;0,0008788;;;;;;
;;294;20,93300;93,67500;0,019000;0,065;99,63;20,6000;-70,020;0,00;101,084;0,009;263,183;416,650;420,35;1137,317;;;858,000;879,400;855,100;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,47127;0,00000;0,0000;;nan;0,25944;0,52108;164,850498;20,341522;0,003514;23,996898;24,209999;0,0007;0,0845;;;0,00;0,00;0,50;;797,191;801,135;0,0447127;20,93800;0,06000;0,01800;0,0007368;;;;;;
;;295;20,93500;92,35000;0,029000;0,065;99,66;20,6000;-70,020;0,00;101,084;0,009;263,183;416,150;419,75;1137,350;;;858,100;879,400;855,100;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,94267;0,00000;0,0000;;nan;0,46177;0,51768;164,853441;20,209278;0,003256;23,812279;24,018273;0,0007;0,0776;;;0,00;0,00;0,44;;793,816;794,357;0,0294267;20,94100;0,06100;0,02600;0,0004895;;;;;;
;;296;20,93600;92,35000;0,027000;0,064;99,66;20,6000;-70,020;0,00;101,084;0,009;263,183;416,150;419,75;1137,450;;;858,300;879,500;855,100;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,80818999;0,00000;0,0000;;nan;0,42097;0,48230;164,856249;20,209278;0,003256;23,812279;24,018273;0,0007;0,0776;;;0,00;0,00;0,42;;790,466;794,357;0,0280819;20,94000;0,06000;0,00200;0,0004671;;;;;;
;;297;20,93600;94,30000;0,011000;0,063;99,60;20,6000;-70,030;0,00;101,078;0,009;263,190;415,550;419,05;1137,383;;;858,200;879,500;855,000;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,16243000;0,00000;0,0000;;nan;0,09559;0,45193;164,860411;20,436264;0,003820;24,045015;24,247536;0,0008;0,0919;;;0,00;0,00;0,42;;787,148;787,687;0,0416243;20,93900;0,06000;0,01000;0,0006822;;;;;;
;;298;20,93700;94,37500;0,002000;0,063;99,63;20,6000;-70,030;0,00;101,082;0,009;263,183;415,050;418,45;1137,183;;;857,700;879,500;854,900;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,49832999;0,00000;0,0000;;nan;-0,09017;0,45237;164,864910;20,456700;0,003552;24,040099;24,237031;0,0008;0,0855;;;0,00;0,00;0,39;;783,861;787,687;0,0449833;20,93800;0,05900;0,00300;0,0007356;;;;;;
;;299;20,93800;92,10000;0,012000;0,063;99,69;20,6000;-70,030;0,00;101,078;0,009;263,190;414,450;417,75;1137,150;;;857,600;879,500;854,900;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,31183999;0,00000;0,0000;;nan;0,11500;0,44719;164,868221;20,223254;0,002936;23,731405;23,920363;0,0006;0,0697;;;0,00;0,00;0,36;;780,600;781,131;0,0331184;20,94000;0,05900;-0,00300;0,0005488;;;;;;
;;300;20,93900;93,12500;-0,005000;0,063;99,68;20,6000;-70,030;0,00;101,082;0,009;263,183;413,950;417,15;1137,017;;;857,300;879,500;854,800;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,28211;0,00000;0,0000;;nan;-0,23346;0,44993;164,872504;20,347755;0,003101;23,848697;24,033057;0,0007;0,0740;;;0,00;0,00;0,34;;777,365;781,131;0,0428211;20,94000;0,05800;0,00600;0,0007034;;;;;;
;;301;20,93700;93,32500;0,004000;0,063;99,45;20,6000;-70,040;0,00;101,082;0,009;263,190;413,350;416,55;1136,917;;;857,100;879,500;854,700;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,32721;0,00000;0,0000;;nan;-0,04870;0,45072;164,876831;20,384371;0,005354;23,856984;24,041675;0,0011;0,1278;;;0,00;0,00;0,39;;774,160;774,685;0,0432721;20,94000;0,05800;0,01200;0,0007103;;;;;;
;;302;20,93900;93,32500;0,012000;0,062;99,63;20,6000;-70,050;0,00;101,082;0,009;263,190;412,950;415,95;1136,883;;;857,100;879,500;854,600;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,04879;0,00000;0,0000;;nan;0,11596;0,41523;164,879880;20,394241;0,003566;23,845438;24,018670;0,0008;0,0850;;;0,00;0,00;0,34;;770,978;774,685;0,0304879;20,94100;0,05800;0,01600;0,0005010;;;;;;
;;303;20,93700;94,55000;0,008000;0,061;99,67;20,6000;-70,060;0,00;101,084;0,009;263,190;412,450;415,45;1136,850;;;857,100;879,500;854,500;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2028;0,00000;0,0000;;nan;0,03386;0,38224;164,884082;20,540093;0,003196;23,986892;24,161364;0,0007;0,0767;;;0,00;0,00;0,40;;767,822;768,348;0,0420280;20,94000;0,05700;0,02400;0,0006850;;;;;;
;;304;20,93900;93,57500;0,013000;0,061;99,70;20,6000;-70,070;0,00;101,076;0,009;263,190;411,950;414,95;1136,683;;;856,800;879,500;854,300;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,05605;0,00000;0,0000;;nan;0,13689;0,38049;164,887138;20,446311;0,002897;23,848427;24,022101;0,0006;0,0691;;;0,00;0,00;0,34;;764,692;768,348;0,0305605;20,94100;0,05700;0,02500;0,0005010;;;;;;
;;305;20,93800;94,87500;0,018000;0,060;99,70;20,6000;-70,070;0,00;101,076;0,009;263,190;411,450;414,35;1136,517;;;856,400;879,500;854,200;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,13663;0,00000;0,0000;;nan;0,24187;0,34729;164,890275;20,600353;0,002854;23,998936;24,168086;0,0006;0,0685;;;0,00;0,00;0,37;;761,585;762,110;0,0313663;20,94100;0,05700;0,02500;0,0005108;;;;;;
;;306;20,93800;96,40000;0,026000;0,061;99,69;20,6000;-70,090;0,00;101,086;0,009;263,190;411,050;413,85;1136,383;;;856,200;879,400;854,100;318,850;;;;;0,00;0,00;0,00;3,00;2,10;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,45153;0,00000;0,0000;;nan;0,41166;0,38659;164,892727;20,775356;0,002926;24,179282;24,343987;0,0006;0,0707;;;0,00;0,00;0,37;;758,502;762,110;0,0245153;20,94200;0,05600;0,01600;0,0003969;;;;;;
;;307;20,93800;95,85000;0,002000;0,060;99,67;20,7000;-70,090;0,00;101,078;0,009;263,190;410,550;413,35;1135,983;;;855,200;879,400;853,900;318,850;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,41914;0,00000;0,0000;;nan;-0,09135;0,34943;164,897146;20,728617;0,003197;24,095539;24,259874;0,0007;0,0770;;;0,00;0,00;0,37;;755,447;755,974;0,0441914;20,94200;0,05500;0,01200;0,0007132;;;;;;
;;308;20,94100;95,80000;0,010000;0,060;99,62;20,7000;-70,090;0,00;101,080;0,009;263,190;410,150;412,85;1135,950;;;855,200;879,400;853,800;318,850;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,66565;0,00000;0,0000;;nan;0,07602;0,34950;164,899811;20,733312;0,003632;24,077516;24,236017;0,0008;0,0874;;;0,00;0,00;0,30;;752,417;755,974;0,0266565;20,94200;0,05500;0,00400;0,0004309;;;;;;
;;309;20,94000;92,80000;0,003000;0,059;99,62;20,7000;-70,100;0,00;101,076;0,009;263,190;409,650;412,35;1135,783;;;854,900;879,300;853,700;318,850;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,61538;0,00000;0,0000;;nan;-0,06937;0,30846;164,903427;20,418546;0,003675;23,683072;23,839167;0,0008;0,0870;;;0,00;0,00;0,32;;749,410;749,938;0,0361538;20,94200;0,05500;0,00400;0,0005925;;;;;;
;;310;20,93900;93,37500;-0,003000;0,059;99,58;20,7000;-70,100;0,00;101,080;0,009;263,190;409,150;411,85;1135,983;;;855,700;879,300;853,500;318,850;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,46687;0,00000;0,0000;;nan;-0,19371;0,30959;164,907894;20,494217;0,004068;23,741828;23,898501;0,0009;0,0965;;;0,00;0,00;0,34;;746,430;749,938;0,0446687;20,94200;0,05500;0,00400;0,0007287;;;;;;
;;311;20,93800;94,82500;0,006000;0,058;99,62;20,7000;-70,100;0,00;101,084;0,009;263,196;408,850;411,35;1135,917;;;855,600;879,300;853,400;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,24618999;0,00000;0,0000;;nan;-0,00764;0,27594;164,912140;20,660304;0,003636;23,916685;24,062929;0,0008;0,0869;;;0,00;0,00;0,37;;743,476;743,998;0,0424619;20,94200;0,05500;0,00400;0,0006879;;;;;;
;;312;20,94000;94,87500;0,012000;0,058;99,60;20,7000;-70,100;0,00;101,080;0,009;263,196;408,350;410,85;1135,750;;;855,300;879,200;853,300;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,03086;0,00000;0,0000;;nan;0,11755;0,27618;164,915171;20,678399;0,003887;23,908357;24,054729;0,0008;0,0928;;;0,00;0,00;0,32;;740,542;743,998;0,0303086;20,94200;0,05500;0,00400;0,0004912;;;;;;
;;313;20,94000;95,17500;0,016000;0,058;99,57;20,7000;-70,100;0,00;101,086;0,009;263,196;408,050;410,55;1135,750;;;855,400;879,200;853,200;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,7211;0,00000;0,0000;;nan;0,20140;0,27671;164,917892;20,718679;0,004200;23,937330;24,083986;0,0009;0,1004;;;0,00;0,00;0,32;;737,628;738,148;0,0272110;20,94200;0,05500;0,00400;0,0004406;;;;;;
;;314;20,94000;91,80000;0,024000;0,057;99,60;20,6000;-70,110;0,00;101,076;0,009;263,196;407,650;410,15;1135,683;;;855,400;879,200;853,000;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,13032;0,00000;0,0000;;nan;0,36222;0,23627;164,920022;20,357990;0,003893;23,497552;23,641656;0,0008;0,0914;;;0,00;0,00;0,32;;734,735;738,148;0,0213032;20,94200;0,05500;0,00400;0,0003520;;;;;;
;;315;20,94100;96,62500;0,025000;0,057;99,64;20,6000;-70,120;0,00;101,082;0,009;263,196;407,350;409,75;1135,650;;;855,500;879,100;852,900;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,72948999;0,00000;0,0000;;nan;0,39283;0,24248;164,921752;20,893836;0,003495;24,098287;24,240268;0,0007;0,0841;;;0,00;0,00;0,30;;731,862;732,378;0,0172949;20,94200;0,05500;0,00400;0,0002790;;;;;;
;;316;20,94000;96,02500;0,025000;0,057;99,67;20,6000;-70,130;0,00;101,084;0,009;263,203;406,950;409,35;1135,683;;;855,700;879,100;852,800;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,10127;0,00000;0,0000;;nan;0,39179;0,24184;164,923853;20,839098;0,003129;24,011553;24,153162;0,0007;0,0750;;;0,00;0,00;0,32;;729,012;732,378;0,0210127;20,94200;0,05500;0,00400;0,0003394;;;;;;
;;317;20,94100;97,85000;0,016000;0,056;99,66;20,6000;-70,140;0,00;101,084;0,009;263,203;406,550;408,85;1135,683;;;855,900;879,000;852,700;318,950;;;;;0,00;0,00;0,00;3,00;2,11;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,54342;0,00000;0,0000;;nan;0,20457;0,20742;164,926396;21,046541;0,003305;24,226739;24,363798;0,0007;0,0799;;;0,00;0,00;0,30;;726,185;726,697;0,0254342;20,94200;0,05500;0,00400;0,0004055;;;;;;
