General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
Specification: apparatus;;37;20,95300;111,85000;-0,011000;0,047;99,98;19,6000;0,000;0,00;101,860;0,000;263,170;344,650;347,35;1017,083;;;734,700;768,200;728,900;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,83011;;;;nan;-0,27048;-0,00446;0,01844117;24,496121;0,000563;23,904291;24,091558;0,0001;0,0135;;;0,00;0,00;-0,01;;;;0,0083011;20,95000;0,04900;-0,00400;0,0001120;;;;;;
C-factor (SI units);0,043;38;20,95200;112,67500;-0,002000;0,046;99,97;19,6000;0,000;0,00;101,860;0,000;263,170;344,450;347,05;1017,017;;;734,400;768,300;728,900;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,51736;;;;nan;-0,04965;-0,04577;0,01895854;24,593433;0,000722;23,985325;24,166373;0,0002;0,0173;;;0,00;0,00;0,02;;;;0,0051736;20,95100;0,05000;0,01100;0,0000699;;;;;;
OD correction factor;1;39;20,95000;115,32500;-0,008000;0,047;100,01;19,6000;0,000;0,00;101,860;0,000;263,170;344,250;346,85;1017,183;;;734,900;768,300;728,900;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,87366999;;;;nan;-0,19410;-0,00323;0,02083221;24,888185;0,000265;24,258695;24,441912;0,0001;0,0064;;;0,00;0,00;0,08;;;;0,0187367;20,94900;0,05100;0,00100;0,0002501;;;;;;
Duct diameter (m);0,114;40;20,95200;117,12500;0,006000;0,046;100,02;19,6000;0,000;0,00;101,860;0,000;263,170;344,050;346,65;1017,217;;;734,900;768,300;729,000;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,15064;-0,04547;0,02083221;25,088950;0,000162;24,440175;24,624871;0,0000;0,0040;;;0,00;0,00;0,01;;;;0,0000000;20,94900;0,05300;0,02300;-0,0000362;;;;;;
O2 delay time (s);12;41;20,95200;115,65000;0,010000;0,046;100,02;19,6000;0,000;0,00;101,860;0,000;263,170;343,850;346,35;1017,350;;;735,100;768,400;729,100;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,24322;-0,04412;0,02083221;24,937721;0,000158;24,278735;24,455257;0,0000;0,0038;;;0,00;0,00;0,01;;;;0,0000000;20,94800;0,05400;0,00800;-0,0000878;;;;;;
CO2 delay time (s);10;42;20,95300;112,67500;0,004000;0,047;100,01;19,6000;0,000;0,00;101,864;0,000;263,170;343,550;346,05;1017,617;;;735,800;768,500;729,100;317,750;;;;;0,00;0,00;0,00;3,00;2,57;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,09075;-0,00099;0,02083221;24,625625;0,000298;23,953970;24,128282;0,0001;0,0071;;;0,00;0,00;-0,02;;;;0,0000000;20,94300;0,05400;0,01500;-0,0000840;;;;;;
CO delay time (s);10;43;20,95300;113,92500;0,002000;0,047;100,02;19,6000;0,000;0,00;101,860;0,000;263,170;343,250;345,75;1018,550;;;738,200;768,700;729,300;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,04096;-0,00097;0,02083221;24,772663;0,000135;24,075954;24,251307;0,0000;0,0032;;;0,00;0,00;-0,02;;;;0,0000000;20,94500;0,05600;0,00100;-0,0000580;;;;;;
;;44;20,95400;116,60001;-0,003000;0,047;100,03;19,6000;0,000;0,00;101,864;0,000;263,170;342,950;345,35;1019,150;;;739,700;768,900;729,400;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,08163;-0,00096;0,02083221;25,072771;0,000072;24,346325;24,516703;0,0000;0,0018;;;0,00;0,00;-0,05;;;;0,0000000;20,94400;0,05500;-0,03500;-0,0000530;;;;;;
Laboratory;;45;20,95400;112,79999;-0,017000;0,048;100,00;19,6000;0,000;0,00;101,860;0,000;263,170;342,850;345,15;1020,017;;;741,900;769,100;729,600;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,85325;;;;nan;-0,41522;0,04077;0,02168546;24,664421;0,000316;23,942822;24,103442;0,0001;0,0076;;;0,00;0,00;-0,05;;;;0,0085325;20,94100;0,05800;-0,01900;0,0001138;;;;;;
Laboratory name;FZ Juelich;46;20,95400;116,50000;-0,012000;0,049;100,04;19,6000;0,000;0,00;101,860;0,000;263,170;342,550;344,85;1020,383;;;742,700;769,300;729,700;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,311;;;;nan;-0,29088;0,08299;0,02199646;25,076645;-0,000037;24,321686;24,484990;0,0000;-0,0009;;;0,00;0,00;-0,05;;;;0,0031100;20,94000;0,05800;-0,01600;0,0000403;;;;;;
Operator;L;47;20,95400;117,62500;-0,020000;0,049;100,05;19,6000;0,000;0,00;101,868;0,000;263,170;342,150;344,45;1020,550;;;743,000;769,400;729,800;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,10161;;;;nan;-0,48320;0,08170;0,02309807;25,212157;-0,000141;24,424564;24,588751;0,0000;-0,0034;;;0,00;0,00;-0,04;;;;0,0110161;20,94000;0,05800;0,00300;0,0001439;;;;;;
Filename;20250410_P;48;20,95200;113,05000;-0,004000;0,049;100,07;19,6000;0,000;0,00;101,860;0,000;263,170;341,950;344,15;1020,883;;;743,700;769,600;729,900;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,46182999;;;;nan;-0,07795;0,07848;0,02355989;24,724211;-0,000323;23,937860;24,091868;-0,0001;-0,0077;;;0,00;0,00;0,02;;;;0,0046183;20,94200;0,05900;0,01100;0,0000619;;;;;;
Report name;;49;20,95100;111,77500;0,011000;0,050;100,10;19,6000;0,000;0,00;101,860;0,000;263,170;341,850;344,05;1021,383;;;745,000;769,700;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,28427;0,11813;0,02355989;24,587988;-0,000675;23,799008;23,952168;-0,0001;-0,0161;;;0,00;0,00;0,05;;;;0,0000000;20,94200;0,05900;0,02600;-0,0000814;;;;;;
;;50;20,95000;114,07500;0,001000;0,051;100,07;19,6000;0,000;0,00;101,860;0,000;263,170;341,750;343,95;1021,617;;;745,600;769,800;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,67651;;;;nan;0,03884;0,15911;0,02423641;24,843308;-0,000301;24,039101;24,193852;-0,0001;-0,0072;;;0,00;0,00;0,08;;;;0,0067651;20,94100;0,05900;0,02000;0,0000908;;;;;;
Pre-test conditions;;51;20,95100;111,25000;0,023000;0,053;100,10;19,6000;0,000;0,00;101,860;0,000;263,170;341,450;343,65;1022,450;;;748,000;769,900;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,56547;0,23738;0,02423641;24,544540;-0,000619;23,729156;23,882046;-0,0001;-0,0147;;;0,00;0,00;0,04;;;;0,0000000;20,94000;0,05700;-0,01000;-0,0002738;;;;;;
Ambient temperature (°C);24,2;52;20,94900;113,85000;0,008000;0,054;100,15;19,6000;0,000;0,00;101,860;0,000;263,170;341,350;343,55;1022,783;;;748,800;770,000;730,100;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,15814;;;;nan;0,19707;0,27775;0,02439454;24,833334;-0,001046;24,001324;24,156013;-0,0002;-0,0251;;;0,00;0,00;0,11;;;;0,0015814;20,94100;0,05800;-0,01400;0,0000219;;;;;;
Barometric pressure (Pa);101862;53;20,94900;112,65001;0,015000;0,054;100,07;19,6000;0,000;0,00;101,860;0,000;263,170;341,250;343,45;1022,883;;;749,100;770,000;730,100;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,36161;0,27120;0,02439454;24,705733;-0,000280;23,871003;24,024897;-0,0001;-0,0067;;;0,00;0,00;0,10;;;;0,0000000;20,94200;0,05700;-0,00200;-0,0000690;;;;;;
Relative hunidity (%);19,6;54;20,94800;113,40000;0,001000;0,056;100,14;19,6000;0,000;0,00;101,860;0,000;263,170;341,150;343,25;1022,950;;;749,300;770,100;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,04464999;;;;nan;0,01662;0,35133;0,0254392;24,791471;-0,000920;23,946825;24,094233;-0,0002;-0,0220;;;0,00;0,00;0,13;;;;0,0104465;20,94200;0,05700;-0,00700;0,0001405;;;;;;
;;55;20,94300;114,90000;-0,035000;0,055;100,11;19,6000;0,000;0,00;101,868;0,000;263,170;340,950;343,05;1023,783;;;751,800;770,100;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,78017000;;;;nan;-0,86323;0,30506;0,03221937;24,962215;-0,000684;24,097616;24,246040;-0,0001;-0,0165;;;-0,01;0,00;0,28;;;;0,0678017;20,94300;0,05600;-0,01100;0,0009020;;;;;;
Conditioning;;56;20,94500;118,55000;-0,019000;0,058;100,14;19,6000;0,000;0,00;101,858;0,000;263,170;340,750;342,85;1024,017;;;752,500;770,100;730,000;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,09081;;;;nan;-0,46434;0,43371;0,03631018;25,363039;-0,000977;24,470195;24,621002;-0,0002;-0,0239;;;0,00;0,00;0,22;;;;0,0409081;20,94300;0,05500;-0,01000;0,0005357;;;;;;
Conditionet ? (Y/N);;57;20,94400;114,80000;-0,016000;0,058;100,18;19,6000;0,000;0,00;101,860;0,000;263,170;340,550;342,65;1023,450;;;750,900;770,100;729,900;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,14692;;;;nan;-0,37583;0,41956;0,04045709;24,966000;-0,001296;24,072995;24,221441;-0,0003;-0,0312;;;0,00;0,00;0,24;;;;0,0414692;20,94400;0,05400;-0,01900;0,0005520;;;;;;
Conditioning temperature (°C);;58;20,94100;109,07500;0,003000;0,058;100,21;19,6000;0,000;0,00;101,860;0,000;263,170;340,550;342,65;1023,683;;;751,800;770,000;729,800;317,850;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,53198;;;;nan;0,09291;0,40204;0,04398907;24,335520;-0,001625;23,465066;23,609763;-0,0003;-0,0381;;;0,00;0,00;0,32;;;;0,0353198;20,94600;0,05200;-0,00300;0,0004838;;;;;;
Conditioning RH (%);;59;20,94000;113,00000;0,011000;0,059;100,21;19,6000;0,000;0,00;101,858;0,000;263,170;340,750;342,85;1024,083;;;753,100;770,000;729,700;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,12073;;;;nan;0,28711;0,44435;0,04710980;24,762230;-0,001597;23,890536;24,037770;-0,0003;-0,0381;;;0,00;0,00;0,35;;;;0,0312073;20,94700;0,05200;0,00600;0,0004208;;;;;;
;;60;20,94000;112,90000;0,026000;0,059;100,18;19,6000;0,000;0,00;101,868;0,000;263,170;340,950;343,15;1023,917;;;752,800;769,900;729,600;317,750;;;;;0,00;0,00;0,00;3,00;2,58;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,69886999;0,00000;0,0000;;nan;0,65683;0,44402;0,04880867;24,744010;-0,001305;23,886969;24,041101;-0,0003;-0,0311;;;0,01;0,00;0,35;;;;0,0169887;20,94700;0,05100;0,01000;0,0002310;;;;;;
Data collected;;61;20,94200;111,27500;0,020000;0,059;100,21;19,6000;0,010;0,00;101,868;0,000;263,170;341,150;343,25;1024,183;;;753,900;769,700;729,500;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,35928999;0,00000;0,0000;;nan;0,50504;0,44068;0,05016797;24,558089;-0,001550;23,721394;23,867415;-0,0003;-0,0367;;;0,00;0,00;0,29;;0,769;1,538;0,0135929;20,94800;0,05100;0,01900;0,0001861;;;;;;
CO/CO2 data collected?;Yes;62;20,94200;107,17500;-0,010000;0,057;100,14;19,6000;0,010;0,00;101,860;0,000;263,170;341,250;343,45;1022,883;;;750,600;769,400;729,200;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,28122;0,00000;0,0000;;nan;-0,22497;0,34913;0,05444918;24,097882;-0,000903;23,283689;23,433797;-0,0002;-0,0210;;;0,00;0,00;0,28;;1,980;1,538;0,0428122;20,95000;0,05000;0,00700;0,0005910;;;;;;
Mass data collected?;Yes;63;20,94100;108,95000;-0,014000;0,058;100,13;19,6000;-0,010;0,00;101,860;0,000;263,170;341,350;343,55;1021,317;;;746,500;769,100;728,900;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0352;0,00000;0,0000;;nan;-0,32364;0,39394;0,05948438;24,293054;-0,000758;23,479146;23,630469;-0,0002;-0,0178;;;0,00;0,00;0,32;;3,078;2,925;0,0503520;20,94800;0,05000;-0,00400;0,0006894;;;;;;
Smoke data collected;Yes;64;20,94000;115,27499;-0,002000;0,057;100,17;19,6000;-0,010;0,00;101,866;0,000;263,170;341,350;343,55;1020,183;;;743,800;768,700;728,600;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,58090999;0,00000;0,0000;;nan;-0,03404;0,36203;0,06406529;24,988262;-0,001192;24,151062;24,306716;-0,0003;-0,0288;;;0,00;0,00;0,36;;3,669;2,925;0,0458091;20,95000;0,04900;-0,01700;0,0006106;;;;;;
Soot mass data colelcted;;65;20,94100;118,10000;-0,007000;0,057;100,19;19,6000;-0,020;0,00;101,868;0,000;263,170;341,350;343,55;1019,117;;;741,200;768,400;728,300;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,66175;0,00000;0,0000;;nan;-0,16050;0,36644;0,06872705;25,292599;-0,001385;24,445202;24,602752;-0,0003;-0,0338;;;0,00;0,00;0,33;;3,981;3,950;0,0466175;20,95000;0,04800;-0,01000;0,0006135;;;;;;
Soot mass ratio (1:x);;66;20,94200;110,32500;-0,011000;0,056;100,16;19,6000;-0,020;0,00;101,858;0,000;263,170;341,350;343,55;1018,217;;;739,100;768,100;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,52926999;0,00000;0,0000;;nan;-0,25258;0,31193;0,07325631;24,445868;-0,001028;23,626840;23,779115;-0,0002;-0,0243;;;0,00;0,00;0,29;;4,184;3,950;0,0452927;20,95200;0,04900;-0,00700;0,0006163;;;;;;
Soot mass (g);;67;20,94200;112,72500;-0,010000;0,055;100,13;19,6000;-0,020;0,00;101,866;0,000;263,170;341,450;343,65;1017,450;;;737,300;767,800;727,800;317,750;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,57697;0,00000;0,0000;;nan;-0,23065;0,27256;0,07783328;24,706716;-0,000753;23,885944;24,039844;-0,0002;-0,0180;;;0,00;0,00;0,29;;4,323;4,315;0,0457697;20,95200;0,04800;0,00400;0,0006163;;;;;;
;;68;20,94300;117,95000;-0,019000;0,054;100,17;19,6000;-0,020;0,00;101,866;0,000;263,170;341,550;343,85;1016,817;;;735,900;767,500;727,600;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,18835;0,00000;0,0000;;nan;-0,46257;0,23509;0,08302164;25,269130;-0,001137;24,436829;24,601386;-0,0002;-0,0278;;;0,00;0,00;0,27;;4,473;4,315;0,0518835;20,95100;0,04800;0,00900;0,0006824;;;;;;
Comments;;69;20,94300;115,40000;-0,003000;0,052;100,12;19,6000;-0,030;0,00;101,858;0,000;263,170;341,750;343,95;1016,450;;;735,300;767,200;727,400;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,79221;0,00000;0,0000;;nan;-0,05894;0,14610;0,08681384;24,987171;-0,000702;24,178307;24,333954;-0,0001;-0,0170;;;0,00;0,00;0,26;;4,541;4,409;0,0379221;20,95200;0,04800;0,01500;0,0005054;;;;;;
Pre-test comments;;70;20,94400;114,40000;0,006000;0,052;100,20;19,6000;-0,030;0,00;101,866;0,000;263,170;341,750;344,05;1016,083;;;734,600;767,000;727,200;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,46882;0,00000;0,0000;;nan;0,16448;0,14547;0,08928266;24,878673;-0,001456;24,073320;24,235336;-0,0003;-0,0350;;;0,00;0,00;0,23;;4,441;4,409;0,0246882;20,95300;0,04800;0,01100;0,0003311;;;;;;
After test comments;;71;20,94600;115,12501;0,010000;0,051;100,14;19,6000;-0,030;0,00;101,858;0,000;263,170;341,850;344,05;1015,817;;;734,100;766,800;727,100;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,28471999;0,00000;0,0000;;nan;0,26446;0,10278;0,09056738;24,953731;-0,000896;24,153015;24,308454;-0,0002;-0,0216;;;0,00;0,00;0,17;;4,230;4,129;0,0128472;20,95200;0,04800;0,00600;0,0001724;;;;;;
;;72;20,94700;112,02500;0,019000;0,051;100,18;19,6000;-0,020;0,00;101,866;0,000;263,170;341,950;344,15;1015,583;;;733,700;766,600;727,000;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,48161;0,10137;0,09056738;24,611871;-0,001215;23,829093;23,982402;-0,0003;-0,0289;;;0,00;0,00;0,14;;3,938;4,129;0,0000000;20,95100;0,04700;0,00400;-0,0000020;;;;;;
Events;;73;20,94700;114,92500;0,007000;0,050;100,18;19,6000;-0,010;0,00;101,866;0,000;263,170;342,050;344,25;1015,383;;;733,300;766,500;726,900;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,21212;0,00000;0,0000;;nan;0,18963;0,05959;0,09177950;24,924755;-0,001216;24,139083;24,294341;-0,0003;-0,0293;;;0,00;0,00;0,14;;3,688;3,711;0,0121212;20,95300;0,04700;-0,00200;0,0001626;;;;;;
Number of events;;74;20,94800;115,02500;-0,004000;0,050;100,18;19,6000;-0,010;0,00;101,866;0,000;263,177;342,150;344,45;1015,083;;;732,700;766,300;726,800;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,80942;0,00000;0,0000;;nan;-0,08366;0,05960;0,09358892;24,931953;-0,001233;24,153113;24,315476;-0,0003;-0,0298;;;0,00;0,00;0,11;;3,547;3,711;0,0180942;20,95400;0,04700;-0,00500;0,0002414;;;;;;
Event1;;75;20,95000;111,15000;-0,017000;0,049;100,13;19,6000;0,000;0,00;101,858;0,000;263,177;342,250;344,45;1014,917;;;732,500;766,100;726,700;317,850;;;;;0,00;0,00;0,00;3,00;2,59;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,20137;0,00000;0,0000;;nan;-0,39973;0,01623;0,09579029;24,504816;-0,000771;23,746258;23,898900;-0,0002;-0,0183;;;0,00;0,00;0,04;;3,462;3,474;0,0220137;20,95300;0,04700;0,00100;0,0002978;;;;;;
