General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
HRR 300s [kW/m²];0,0;124;17,64000;80,20000;0,042000;2,877;81,66;22,0000;-16,630;0,00;101,106;0,009;263,177;479,250;524,45;1136,317;;;857,900;881,800;849,800;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;840,46301;0,00001;0,0000;;nan;0,61660;87,18381;26,0635717;17,549446;0,201765;23,813641;26,059601;0,0461;5,2198;;;0,01;0,77;73,93;;453,207;446,953;8,4046301;17,40000;3,02800;0,03700;0,1628946;;;;;;
HRR 360s [kW/m²];0,0;125;17,62600;79,50000;0,049000;2,893;81,50;22,0000;-17,240;0,00;101,106;0,009;263,177;480,350;525,85;1136,350;;;858,100;881,700;849,800;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;838,69882;0,00001;0,0000;;nan;0,73711;87,19811;26,9022706;17,452673;0,203738;23,736683;25,985083;0,0464;5,2558;;;0,01;0,77;73,83;;460,853;462,424;8,3869882;17,39500;3,04900;0,02600;0,1634642;;;;;;
HRR Test [kW/m²];0,0;126;17,59500;80,55000;0,024000;2,918;80,41;22,0000;-17,480;0,00;101,098;0,009;263,177;481,650;527,45;1135,950;;;857,200;881,500;849,700;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;852,200689;0,00001;0,0000;;nan;0,29622;88,42942;27,7544712;17,543825;0,217162;23,925230;26,200275;0,0499;5,6484;;;0,00;0,78;74,91;;468,368;462,424;8,5220069;17,35600;3,09200;0,03800;0,1652613;;;;;;
Results EHC;;127;17,57300;85,10000;0,035000;2,963;81,69;22,0000;-17,780;0,00;101,098;0,009;263,177;482,650;528,65;1135,550;;;856,300;881,400;849,500;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;878,60071;0,00001;0,0000;;nan;0,50512;92,22750;28,6330720;18,013824;0,201396;24,617191;26,963386;0,0476;5,3909;;;0,00;0,81;77,43;;475,995;477,628;8,7860071;17,31000;3,11700;0,01400;0,1659481;;;;;;
EHC max [MJ/kg];0,0;128;17,55100;84,27500;0,027000;2,991;80,44;22,0000;-18,300;0,00;101,106;0,009;263,177;483,450;529,25;1135,483;;;856,300;881,200;849,500;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;879,12216;0,00001;0,0001;;nan;0,35694;92,58713;29,5121941;17,911456;0,216729;24,517869;26,840588;0,0510;5,7750;;;0,00;0,82;77,49;;483,622;477,628;8,7912216;17,28900;3,12500;0,00900;0,1670133;;;;;;
Max at [s];178;129;17,51500;78,20000;0,018000;3,002;80,52;22,0000;-18,570;0,00;101,106;0,009;263,177;484,550;530,85;1136,050;;;858,100;881,100;849,500;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,15852;0,00001;0,0000;;nan;0,18615;89,42441;30,3683526;17,234210;0,215809;23,644505;25,903800;0,0490;5,5497;;;0,00;0,79;75,35;;490,844;492,237;8,5615852;17,27800;3,14300;0,01300;0,1690775;;;;;;
EHC 060s [MJ/kg];0,0;130;17,46200;82,05000;0,018000;3,007;80,81;22,0000;-19,170;0,00;101,104;0,009;263,177;485,650;532,45;1135,817;;;857,500;881,000;849,500;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,32779;0,00001;0,0000;;nan;0,19047;91,65531;31,2596804;17,633353;0,212165;24,247030;26,583611;0,0495;5,5992;;;0,00;0,81;78,29;;497,958;492,237;8,9132779;17,23800;3,20000;0,02200;0,1720920;;;;;;
EHC 120s [MJ/kg];0,0;131;17,43300;79,15000;0,026000;3,014;82,36;22,0000;-19,400;0,00;101,098;0,009;263,177;487,150;534,55;1135,617;;;857,200;880,800;849,400;313,550;;;;;0,00;0,00;0,00;3,00;1,73;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;881,66659;0,00001;0,0000;;nan;0,32712;90,10132;32,1413470;17,292246;0,193158;23,851428;26,172186;0,0443;5,0187;;;0,00;0,80;77,42;;505,076;506,072;8,8166659;17,17200;3,23700;0,03300;0,1736124;;;;;;
EHC 180s [MJ/kg];0,0;132;17,42700;81,07500;0,030000;3,032;81,77;22,0000;-19,700;0,00;101,098;0,009;263,177;488,250;535,65;1136,417;;;859,600;880,700;849,500;313,550;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,91203;0,00001;0,0000;;nan;0,40164;91,64431;33,0332590;17,481538;0,200416;24,166968;26,513131;0,0466;5,2751;;;0,00;0,81;78,40;;512,000;506,072;8,9191203;17,14400;3,24100;0,04400;0,1737306;;;;;;
EHC 240s [MJ/kg];0,0;133;17,42500;81,27500;0,045000;3,048;80,98;22,0000;-20,240;0,00;101,098;0,009;263,177;489,150;536,65;1136,217;;;859,200;880,600;849,400;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,140919;0,00001;0,0000;;nan;0,66786;92,16791;33,9244000;17,486978;0,210108;24,219049;26,570894;0,0490;5,5423;;;0,01;0,81;78,47;;518,807;519,691;8,9114092;17,14800;3,23200;0,04200;0,1735240;;;;;;
EHC 300s [MJ/kg];0,0;134;17,40900;75,50000;0,025000;3,034;80,10;22,0000;-20,560;0,00;101,106;0,009;263,177;490,250;538,45;1136,083;;;858,900;880,500;849,400;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,58;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;864,146739;0,00001;0,0000;;nan;0,30144;88,32388;34,7885467;16,835343;0,221017;23,368984;25,666556;0,0498;5,6316;;;0,00;0,78;75,90;;525,219;519,691;8,6414674;17,16300;3,23000;0,05500;0,1748020;;;;;;
EHC 360s [MJ/kg];0,0;135;17,38500;79,12500;0,037000;3,028;81,52;22,0000;-21,120;0,00;101,106;0,009;263,177;491,650;540,65;1135,917;;;858,700;880,300;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;889,9532;0,00001;0,0000;;nan;0,51769;90,11521;35,6784999;17,210208;0,203481;23,957552;26,345267;0,0470;5,3219;;;0,00;0,80;78,12;;531,451;532,709;8,8995320;17,15900;3,23900;0,04500;0,1761261;;;;;;
EHC Test [MJ/kg];0,0;136;17,38300;79,50000;0,026000;3,049;83,02;22,0000;-21,420;0,00;101,098;0,009;263,177;492,850;541,95;1135,650;;;858,000;880,200;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,036929;0,00001;0,0000;;nan;0,32602;90,85870;36,5695368;17,229929;0,185168;24,043545;26,438874;0,0429;4,8601;;;0,00;0,80;78,25;;537,718;532,709;8,9103693;17,14800;3,24900;0,05200;0,1761380;;;;;;
Results MLR;;137;17,40000;78,67500;0,038000;3,092;81,65;21,9000;-22,030;0,00;101,096;0,009;263,183;494,150;543,65;1135,550;;;857,800;880,100;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;877,56571;0,00001;0,0000;;nan;0,53233;91,56683;37,4471025;17,117734;0,201845;23,949990;26,349109;0,0467;5,2799;;;0,00;0,81;77,38;;543,732;544,851;8,7756571;17,13900;3,25400;0,02700;0,1745851;;;;;;
MLR max [g/s];0,0000;138;17,39500;82,55000;0,014000;3,117;82,20;21,9000;-22,270;0,00;101,106;0,009;263,183;494,850;544,25;1135,517;;;857,800;880,000;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;899,70019;0,00001;0,0000;;nan;0,11823;94,50077;38,3468027;17,521813;0,195090;24,550079;27,000870;0,0462;5,2294;;;0,00;0,84;79,32;;549,655;544,851;8,9970019;17,12900;3,27400;0,02400;0,1748638;;;;;;
Max at [s];0;139;17,35600;75,77500;0,009000;3,125;81,54;21,9000;-22,560;0,00;101,104;0,009;263,177;496,250;545,85;1135,483;;;857,900;879,900;849,200;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;871,51721;0,00001;0,0000;;nan;0,02807;90,65251;39,2183199;16,763705;0,203183;23,554333;25,908580;0,0462;5,2260;;;0,00;0,80;76,72;;555,384;556,114;8,7151721;17,10100;3,29900;0,01200;0,1770866;;;;;;
MLR 060s [g/s];0,0000;140;17,31000;76,87500;0,013000;3,143;82,28;21,9000;-23,090;0,00;101,096;0,009;263,177;496,950;546,85;1135,317;;;857,600;879,700;849,200;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;889,008089;0,00001;0,0000;;nan;0,09674;91,78100;40,1073280;16,873047;0,194177;23,741408;26,125343;0,0445;5,0361;;;0,00;0,81;78,21;;560,895;556,114;8,8900809;17,07000;3,32000;0,02400;0,1795153;;;;;;
MLR 120s [g/s];0,0000;141;17,28900;77,32500;0,022000;3,200;80,97;21,9000;-23,380;0,00;101,104;0,009;263,177;498,050;548,15;1136,017;;;859,800;879,600;849,200;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;893,20512;0,00001;0,0000;;nan;0,25129;93,64655;41,0005332;16,903661;0,210256;23,837131;26,234964;0,0484;5,4761;;;0,00;0,83;78,81;;566,421;567,040;8,9320512;17,04500;3,35200;0,02900;0,1800467;;;;;;
MLR 180s [g/s];0,0000;142;17,27800;79,70000;0,033000;3,237;79,41;21,9000;-23,980;0,00;101,096;0,009;263,177;498,950;548,95;1136,417;;;860,900;879,600;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;906,68747;0,00001;0,0001;;nan;0,44629;96,10665;41,9072206;17,145807;0,229708;24,222292;26,649618;0,0537;6,0772;;;0,00;0,85;80,18;;571,934;567,040;9,0668747;16,99000;3,40000;0,04400;0,1801868;;;;;;
MLR 240s [g/s];0,0000;143;17,23800;81,87500;0,044000;3,241;80,09;21,9000;-24,270;0,00;101,096;0,009;263,177;499,950;550,25;1136,983;;;862,700;879,500;849,300;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;928,82636;0,00001;0,0001;;nan;0,64571;97,43779;42,8360470;17,360797;0,221192;24,575169;27,047678;0,0525;5,9394;;;0,01;0,86;82,07;;577,557;578,220;9,2882636;16,94700;3,40900;0,03700;0,1823420;;;;;;
MLR 300s [g/s];0,0000;144;17,17200;77,07500;0,042000;3,232;80,20;21,9000;-24,580;0,00;101,106;0,009;263,177;501,050;551,45;1136,983;;;862,700;879,400;849,400;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;919,176359;0,00001;0,0001;;nan;0,59168;94,17161;43,7552233;16,825715;0,219816;23,870134;26,271201;0,0507;5,7330;;;0,01;0,83;80,96;;583,130;578,220;9,1917636;16,94400;3,41800;0,04600;0,1862610;;;;;;
MLR 360s [g/s];0,0000;145;17,14400;78,00000;0,055000;3,230;80,52;21,9000;-25,120;0,00;101,098;0,009;263,177;501,450;552,05;1137,650;;;864,800;879,300;849,400;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;931,603139;0,00001;0,0001;;nan;0,81822;94,63940;44,6868265;16,919627;0,215730;24,022527;26,446576;0,0500;5,6639;;;0,01;0,84;82,01;;588,591;589,386;9,3160314;16,92300;3,44700;0,03200;0,1877614;;;;;;
MLR Test [g/s];0,0000;146;17,14800;78,40000;0,045000;3,239;81,69;21,9000;-25,450;0,00;101,106;0,009;263,177;503,050;554,15;1138,350;;;867,000;879,100;849,500;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;931,43431;0,00001;0,0000;;nan;0,64717;95,00501;45,6182608;16,935958;0,201307;24,122437;26,572803;0,0469;5,3105;;;0,01;0,84;82,01;;594,006;589,386;9,3143431;16,89300;3,46500;0,03400;0,1875413;;;;;;
Results SEA;;147;17,16300;79,60000;0,052000;3,249;81,62;21,9000;-26,130;0,00;101,106;0,009;263,177;504,050;555,35;1137,983;;;866,000;879,000;849,500;313,650;;;;;0,00;0,00;0,00;3,00;1,74;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;932,51196;0,00001;0,0000;;nan;0,77261;95,93780;46,5507728;17,048141;0,202194;24,330493;26,806744;0,0475;5,3809;;;0,01;0,85;82,23;;599,301;600,086;9,3251196;16,88300;3,46500;0,02600;0,1865035;;;;;;
SEA max [m²/kg];0,0;148;17,15900;78,57500;0,027000;3,254;80,92;21,9000;-26,400;0,00;101,106;0,009;263,177;504,450;555,85;1137,283;;;864,100;878,800;849,500;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;928,249979;0,00001;0,0000;;nan;0,33769;95,43073;47,4790227;16,931305;0,210806;24,182925;26,647000;0,0493;5,5766;;;0,00;0,84;81,75;;604,456;600,086;9,2824998;16,88000;3,48900;0,02700;0,1869384;;;;;;
Max at [s];234;149;17,14800;73,15000;0,024000;3,274;80,78;21,9000;-27,010;0,00;101,104;0,009;263,177;505,550;557,45;1136,217;;;861,200;878,700;849,300;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;896,817730;0,00001;0,0000;;nan;0,27579;92,55603;48,3758405;16,318582;0,212594;23,358599;25,756603;0,0480;5,4360;;;0,00;0,82;79,03;;609,269;609,863;8,9681773;16,84100;3,53600;0,02000;0,1873983;;;;;;
SEA 060s [m²/kg];0,0;150;17,13900;76,62500;0,012000;3,299;81,28;21,9000;-27,290;0,00;101,106;0,009;263,177;506,650;558,65;1135,783;;;860,300;878,500;849,100;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;918,730709;0,00001;0,0000;;nan;0,07875;95,36357;49,2945712;16,683552;0,206440;23,932983;26,389344;0,0478;5,4083;;;0,00;0,84;80,99;;613,914;609,863;9,1873071;16,77100;3,58800;0,03300;0,1877840;;;;;;
SEA 120s [m²/kg];0,0;151;17,12900;76,87500;0,024000;3,320;80,72;21,9000;-27,570;0,00;101,098;0,009;263,177;506,850;558,75;1135,617;;;860,000;878,300;849,100;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;921,19062;0,00001;0,0000;;nan;0,28238;96,11799;50,2157618;16,707449;0,213308;23,976724;26,431873;0,0495;5,5973;;;0,00;0,85;81,32;;618,609;619,069;9,2119062;16,72600;3,60600;0,01900;0,1880231;;;;;;
SEA 180s [m²/kg];0,0;152;17,10100;78,12500;0,029000;3,352;81,30;21,9000;-28,200;0,00;101,104;0,009;263,177;507,650;559,65;1135,617;;;860,300;878,100;849,000;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;933,89451;0,00001;0,0000;;nan;0,36986;97,77040;51,1496563;16,829457;0,206092;24,189939;26,667781;0,0482;5,4562;;;0,00;0,86;82,51;;623,295;619,069;9,3389451;16,71600;3,60000;0,03900;0,1892587;;;;;;
SEA 240s [m²/kg];0,0;153;17,07000;76,42500;0,044000;3,400;80,16;21,9000;-28,490;0,00;101,106;0,009;263,177;508,750;561,25;1135,517;;;860,300;877,900;848,900;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;928,13996;0,00001;0,0001;;nan;0,61863;98,00563;52,0777963;16,627341;0,220317;23,951213;26,422837;0,0511;5,7792;;;0,01;0,87;82,18;;627,923;628,261;9,2813996;16,72700;3,60100;0,04400;0,1904025;;;;;;
SEA 300s [m²/kg];0,0;154;17,04500;77,55000;0,037000;3,409;81,16;21,9000;-28,810;0,00;101,106;0,009;263,177;509,950;562,95;1135,750;;;861,100;877,800;848,900;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;940,67348;0,00001;0,0000;;nan;0,50358;98,87806;53,0184697;16,729555;0,207899;24,155290;26,665791;0,0486;5,5036;;;0,00;0,87;83,22;;632,493;628,261;9,4067348;16,71300;3,64500;0,06300;0,1918221;;;;;;
SEA 360s [m²/kg];0,0;155;16,99000;78,47500;0,046000;3,418;81,49;21,9000;-29,400;0,00;101,104;0,009;263,177;510,750;563,75;1135,217;;;859,800;877,600;848,800;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;959,92859;0,00001;0,0000;;nan;0,65984;99,65682;53,9783983;16,815847;0,203805;24,317975;26,841426;0,0480;5,4308;;;0,01;0,88;84,83;;637,156;637,527;9,5992859;16,66100;3,67000;0,04100;0,1948046;;;;;;
SEA Test [m²/kg];0,0;156;16,94700;72,25000;0,032000;3,447;81,29;21,9000;-29,730;0,00;101,096;0,009;263,177;511,650;564,85;1134,650;;;858,200;877,500;848,800;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;931,00416;0,00001;0,0000;;nan;0,40345;96,36447;54,9094025;16,120917;0,206312;23,354092;25,782388;0,0467;5,2806;;;0,00;0,85;82,21;;641,665;637,527;9,3100416;16,63500;3,68000;0,04000;0,1971251;;;;;;
Results SPR;;157;16,94400;79,72500;0,034000;3,465;79,52;21,9000;-30,340;0,00;101,096;0,009;263,183;511,950;565,05;1134,317;;;857,400;877,300;848,800;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;977,549649;0,00001;0,0001;;nan;0,45806;101,73412;55,8869521;16,929370;0,228316;24,539664;27,084943;0,0542;6,1391;;;0,00;0,90;86,40;;646,184;646,987;9,7754965;16,62200;3,70700;0,03000;0,1970957;;;;;;
SPR max [m²/s];0,000;158;16,92300;74,67500;0,026000;3,465;80,93;21,9000;-30,680;0,00;101,096;0,009;263,183;513,350;567,05;1134,283;;;857,500;877,200;848,700;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;950,84012;0,00001;0,0000;;nan;0,30983;98,33068;56,8377923;16,362065;0,210712;23,782196;26,269980;0,0486;5,4953;;;0,00;0,87;83,95;;650,725;646,987;9,5084012;16,57400;3,75900;0,03700;0,1983830;;;;;;
Max at [s];348;159;16,89300;77,55000;0,027000;3,489;80,51;21,9000;-31,320;0,00;101,104;0,009;263,177;514,550;568,55;1134,550;;;858,400;877,100;848,700;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;974,870680;0,00001;0,0001;;nan;0,33230;100,79681;57,8126629;16,654607;0,215974;24,263992;26,810402;0,0508;5,7484;;;0,00;0,89;86,09;;655,159;656,236;9,7487068;16,52200;3,78700;0,02100;0,1998543;;;;;;
SPR 060s [m²/s];0,000;160;16,88300;75,55000;0,020000;3,536;79,52;21,9000;-31,610;0,00;101,096;0,009;263,177;514,850;568,95;1135,317;;;860,700;877,000;848,800;313,750;;;;;0,00;0,00;0,00;3,00;1,75;0,000;0,000;0,57;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;962,75162;0,00001;0,0001;;nan;0,21108;100,82058;58,7754146;16,433655;0,228256;23,956047;26,473328;0,0530;5,9989;;;0,00;0,89;85,16;;659,572;656,236;9,6275162;16,48000;3,83100;0,02000;0,2000264;;;;;;
