General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
HRR 180s [kW/m²];0,0;122;17,64400;83,40000;0,040000;2,869;82,26;24,0000;-16,160;0,00;101,128;0,009;263,177;469,150;514,55;1135,450;;;859,500;883,200;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;865,272249;0,00001;0,0000;;nan;0,57876;89,60240;24,8872445;18,087746;0,194654;24,026828;26,351922;0,0450;5,0923;;;0,01;0,79;76,06;;445,983;436,834;8,6527225;17,55900;2,93000;0,04100;0,1627246;;;;;;
HRR 240s [kW/m²];0,0;123;17,60100;84,65000;0,036000;2,851;81,34;24,0000;-16,700;0,00;101,128;0,009;263,177;470,050;515,85;1135,750;;;860,500;883,100;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;885,225909;0,00001;0,0000;;nan;0,50873;89,61301;25,7724704;18,205338;0,205906;24,229423;26,590252;0,0480;5,4354;;;0,00;0,79;77,55;;454,627;454,280;8,8522591;17,48600;2,99800;0,03200;0,1654479;;;;;;
HRR 300s [kW/m²];0,0;124;17,58500;83,85000;0,032000;2,847;80,99;24,0000;-17,000;0,00;101,128;0,009;263,177;470,850;516,75;1135,650;;;860,400;883,000;844,100;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;885,568860;0,00001;0,0000;;nan;0,43250;88,98825;26,6580393;18,103708;0,210103;24,135171;26,487947;0,0488;5,5248;;;0,00;0,79;77,49;;463,180;454,280;8,8556886;17,41400;3,04500;0,02300;0,1664582;;;;;;
HRR 360s [kW/m²];0,0;125;17,60500;84,47500;0,030000;2,860;79,69;24,0000;-17,620;0,00;101,128;0,009;263,177;471,850;517,65;1136,117;;;861,800;882,900;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;881,244809;0,00001;0,0001;;nan;0,39686;89,64215;27,5392841;18,151788;0,226371;24,250664;26,604549;0,0528;5,9788;;;0,00;0,79;77,24;;471,436;471,059;8,8124481;17,36500;3,09300;0,01900;0,1651848;;;;;;
HRR Test [kW/m²];0,0;126;17,62000;81,52500;0,023000;2,890;80,77;24,0000;-17,850;0,00;101,120;0,009;263,177;473,250;519,45;1136,050;;;861,800;882,700;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;858,727739;0,00001;0,0000;;nan;0,26295;88,87712;28,3980118;17,805632;0,212905;23,858783;26,187945;0,0489;5,5351;;;0,00;0,79;75,43;;479,211;471,059;8,5872774;17,32100;3,10700;0,02700;0,1640739;;;;;;
Results EHC;;127;17,61700;81,52500;0,023000;2,914;81,68;24,0000;-18,150;0,00;101,128;0,009;263,177;474,950;521,65;1135,850;;;861,300;882,600;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,44;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,78585;0,00001;0,0000;;nan;0,26250;89,47450;29,2547976;17,773737;0,201616;23,901597;26,251749;0,0464;5,2544;;;0,00;0,79;75,37;;486,547;486,355;8,5678585;17,30900;3,11900;0,02100;0,1639953;;;;;;
EHC max [MJ/kg];0,0;128;17,59000;81,30000;0,016000;2,920;81,35;23,9000;-18,710;0,00;101,128;0,009;263,177;475,850;522,95;1135,483;;;860,300;882,500;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;862,86733;0,00001;0,0000;;nan;0,13605;89,45739;30,1176650;17,732401;0,205666;23,891195;26,255964;0,0474;5,3608;;;0,00;0,79;75,80;;493,702;486,355;8,6286733;17,29300;3,13700;0,02900;0,1655707;;;;;;
Max at [s];188;129;17,55900;78,77500;0,030000;2,907;81,19;23,9000;-18,970;0,00;101,120;0,009;263,177;477,450;525,35;1135,517;;;860,600;882,300;844,200;305,150;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,914910;0,00001;0,0000;;nan;0,38108;87,51838;30,9745799;17,425592;0,207736;23,556769;25,920093;0,0472;5,3455;;;0,00;0,77;75,19;;500,651;500,366;8,5691491;17,26900;3,14700;0,02500;0,1673556;;;;;;
EHC 060s [MJ/kg];0,0;130;17,53100;83,02500;0,023000;2,889;81,07;23,9000;-19,550;0,00;101,120;0,009;263,177;478,350;526,15;1135,583;;;860,900;882,200;844,200;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;888,61124;0,00001;0,0000;;nan;0,26400;89,20041;31,8631911;17,872646;0,209224;24,206661;26,625557;0,0489;5,5303;;;0,00;0,79;77,75;;507,609;500,366;8,8861124;17,26800;3,14100;0,03100;0,1692371;;;;;;
EHC 120s [MJ/kg];0,0;131;17,54200;85,27500;0,035000;2,880;80,13;23,9000;-19,830;0,00;101,128;0,009;263,177;479,650;527,85;1135,417;;;860,500;882,100;844,200;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;895,858909;0,00001;0,0001;;nan;0,48733;89,99725;32,7590500;18,088641;0,220776;24,565785;27,034399;0,0524;5,9253;;;0,00;0,80;78,44;;514,682;514,210;8,9585891;17,27400;3,14500;0,03400;0,1685696;;;;;;
EHC 180s [MJ/kg];0,0;132;17,55900;81,52500;0,045000;2,889;81,22;23,9000;-20,150;0,00;101,132;0,009;263,177;481,250;529,95;1135,517;;;860,900;882,000;844,200;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;868,44894;0,00001;0,0000;;nan;0,65481;88,13532;33,6274990;17,657017;0,207271;24,059597;26,494302;0,0482;5,4517;;;0,01;0,78;76,20;;521,400;514,210;8,6844894;17,26400;3,15600;0,04000;0,1673870;;;;;;
EHC 240s [MJ/kg];0,0;133;17,57800;81,30000;0,041000;2,930;80,79;23,9000;-20,710;0,00;101,132;0,009;263,177;482,550;531,55;1135,783;;;861,900;881,800;844,200;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;858,512810;0,00001;0,0000;;nan;0,58162;89,16926;34,4860118;17,608867;0,212654;24,058802;26,501826;0,0494;5,5949;;;0,01;0,79;75,57;;527,644;527,321;8,5851281;17,24400;3,17200;0,04600;0,1658986;;;;;;
EHC 300s [MJ/kg];0,0;134;17,58400;78,32500;0,032000;2,998;81,17;23,9000;-21,020;0,00;101,132;0,009;263,177;483,150;532,35;1135,850;;;862,300;881,700;844,100;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;837,30951;0,00001;0,0000;;nan;0,41287;89,53615;35,3233213;17,272950;0,207975;23,629186;26,035388;0,0475;5,3754;;;0,00;0,79;74,00;;533,482;527,321;8,3730951;17,22900;3,17800;0,05000;0,1649307;;;;;;
EHC 360s [MJ/kg];0,0;135;17,55900;79,95000;0,023000;3,045;80,80;23,9000;-21,600;0,00;101,120;0,009;263,177;484,450;533,95;1136,217;;;863,600;881,600;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;850,10855;0,00001;0,0000;;nan;0,25750;91,78403;36,1734298;17,427779;0,212567;23,905139;26,347711;0,0491;5,5601;;;0,00;0,81;75,22;;539,100;539,041;8,5010855;17,22900;3,17400;0,04000;0,1659814;;;;;;
EHC Test [MJ/kg];0,0;136;17,48600;79,07500;0,019000;3,093;81,26;23,9000;-21,870;0,00;101,124;0,009;263,177;485,450;535,15;1136,150;;;863,400;881,500;844,100;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;863,42525;0,00001;0,0000;;nan;0,18558;92,65160;37,0368551;17,314288;0,206794;23,798491;26,234962;0,0476;5,3859;;;0,00;0,82;76,34;;544,765;539,041;8,6342525;17,22900;3,18800;0,02900;0,1697521;;;;;;
Results MLR;;137;17,41400;83,75000;0,027000;3,107;81,71;23,9000;-22,180;0,00;101,132;0,009;263,177;486,450;536,45;1136,050;;;863,200;881,400;844,100;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;907,89355;0,00001;0,0000;;nan;0,33525;95,69537;37,9447487;17,800434;0,201341;24,517099;27,037100;0,0478;5,4042;;;0,00;0,85;80,11;;550,707;550,879;9,0789355;17,19800;3,22900;0,02600;0,1736910;;;;;;
MLR max [g/s];0,0000;138;17,36500;82,62500;0,021000;3,119;79,74;23,9000;-22,710;0,00;101,132;0,009;263,177;487,250;537,45;1136,183;;;863,900;881,200;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;915,1496;0,00001;0,0001;;nan;0,22520;95,34833;38,8598982;17,665954;0,225677;24,371891;26,882858;0,0532;6,0228;;;0,00;0,84;80,61;;556,872;550,879;9,1514960;17,14900;3,25600;0,03200;0,1764618;;;;;;
Max at [s];0;139;17,32100;80,12500;0,029000;3,137;79,20;23,9000;-23,030;0,00;101,124;0,009;263,177;487,850;537,95;1136,550;;;865,100;881,100;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;912,02644;0,00001;0,0001;;nan;0,36273;94,38898;39,7719247;17,385940;0,232493;24,015119;26,481363;0,0540;6,1121;;;0,00;0,83;80,31;;562,911;563,005;9,1202644;17,12300;3,28400;0,03300;0,1787345;;;;;;
MLR 060s [g/s];0,0000;140;17,30900;75,87500;0,025000;3,147;78,88;23,9000;-23,600;0,00;101,124;0,009;263,177;488,950;539,25;1137,350;;;867,600;881,000;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;889,58318;0,00001;0,0001;;nan;0,28402;92,04927;40,6615079;16,899522;0,236615;23,395867;25,802682;0,0536;6,0610;;;0,00;0,81;78,32;;568,618;563,005;8,8958318;17,09500;3,30100;0,04100;0,1793654;;;;;;
MLR 120s [g/s];0,0000;141;17,29300;79,05000;0,031000;3,141;79,86;23,9000;-23,880;0,00;101,126;0,009;263,177;490,050;540,75;1137,083;;;866,900;880,900;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,45;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;911,5657;0,00001;0,0001;;nan;0,39448;93,67253;41,5730736;17,230109;0,224151;23,907198;26,380610;0,0519;5,8704;;;0,00;0,83;80,21;;574,181;574,583;9,1156570;17,07100;3,32700;0,04300;0,1802889;;;;;;
MLR 180s [g/s];0,0000;142;17,26900;81,97500;0,034000;3,145;79,18;23,9000;-24,190;0,00;101,126;0,009;263,177;490,750;541,55;1137,117;;;867,200;880,700;844,000;305,250;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;934,24081;0,00001;0,0001;;nan;0,45480;95,44755;42,5073144;17,533469;0,232784;24,362869;26,884792;0,0549;6,2130;;;0,00;0,84;82,16;;579,916;574,583;9,3424081;17,04100;3,34800;0,04700;0,1816014;;;;;;
MLR 240s [g/s];0,0000;143;17,26800;81,97500;0,040000;3,156;79,18;23,9000;-24,800;0,00;101,126;0,009;263,177;490,750;541,55;1136,883;;;866,500;880,600;844,100;305,250;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;933,646350;0,00001;0,0001;;nan;0,56153;95,78684;43,4409607;17,533469;0,232784;24,362869;26,884792;0,0549;6,2130;;;0,00;0,85;82,18;;585,664;585,897;9,3364635;17,01700;3,36700;0,03800;0,1814842;;;;;;
MLR 300s [g/s];0,0000;144;17,27400;82,37500;0,046000;3,172;79,38;23,9000;-25,110;0,00;101,122;0,009;263,177;491,750;542,75;1136,150;;;864,500;880,400;844,100;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;932,07094;0,00001;0,0001;;nan;0,66923;96,42043;44,3730317;17,558314;0,230291;24,447107;26,982546;0,0545;6,1688;;;0,01;0,85;82,17;;591,260;585,897;9,3207094;16,99800;3,37900;0,04100;0,1809114;;;;;;
MLR 360s [g/s];0,0000;145;17,26400;80,27500;0,050000;3,178;80,03;23,9000;-25,700;0,00;101,126;0,009;263,177;492,550;543,65;1135,550;;;863,000;880,200;844,000;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;921,72896;0,00001;0,0001;;nan;0,73042;95,29163;45,2947606;17,318979;0,222145;24,153100;26,658883;0,0519;5,8792;;;0,01;0,84;81,27;;596,646;596,815;9,2172896;16,98600;3,37700;0,03300;0,1813856;;;;;;
MLR Test [g/s];0,0000;146;17,24400;76,05000;0,040000;3,174;80,80;23,9000;-25,990;0,00;101,126;0,009;263,177;493,850;545,25;1135,150;;;862,100;880,000;843,900;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;902,25804;0,00001;0,0000;;nan;0,53922;92,51405;46,1970187;16,834855;0,212558;23,539905;25,989943;0,0485;5,4843;;;0,00;0,82;79,43;;601,709;596,815;9,0225804;16,99600;3,37000;0,02500;0,1826835;;;;;;
Results SEA;;147;17,22900;73,77500;0,029000;3,188;80,86;23,9000;-26,610;0,00;101,124;0,009;263,177;494,950;546,75;1135,250;;;862,500;879,900;843,900;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,65332;0,00001;0,0000;;nan;0,34565;91,43069;47,0886720;16,562704;0,211742;23,210945;25,640134;0,0476;5,3897;;;0,00;0,81;78,46;;606,461;606,684;8,9165332;17,00400;3,36200;0,01700;0,1835176;;;;;;
SEA max [m²/kg];0,0;148;17,22900;80,45000;0,026000;3,229;81,20;23,9000;-26,900;0,00;101,126;0,009;263,177;495,750;547,85;1135,217;;;862,700;879,700;843,800;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;928,42628;0,00001;0,0000;;nan;0,30806;96,65025;48,0170983;17,281799;0,207559;24,257830;26,807165;0,0488;5,5237;;;0,00;0,85;81,87;;611,273;606,684;9,2842628;17,01600;3,34800;0,02600;0,1831274;;;;;;
Max at [s];240;149;17,22900;79,40000;0,032000;3,256;80,75;23,9000;-27,230;0,00;101,126;0,009;263,177;496,950;549,25;1134,817;;;861,600;879,600;843,800;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;919,55682;0,00001;0,0000;;nan;0,41010;96,72028;48,9366551;17,147910;0,213092;24,128158;26,667453;0,0498;5,6414;;;0,00;0,85;81,24;;616,155;616,082;9,1955682;17,03400;3,34800;0,01600;0,1827883;;;;;;
SEA 060s [m²/kg];0,0;150;17,19800;80,40000;0,033000;3,284;81,29;23,9000;-27,800;0,00;101,126;0,009;263,177;497,550;549,85;1134,017;;;859,500;879,400;843,700;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;932,170739;0,00001;0,0000;;nan;0,42993;98,12019;49,8688258;17,245149;0,206421;24,294275;26,847971;0,0486;5,5018;;;0,00;0,87;82,38;;620,951;616,082;9,3217074;17,01800;3,37400;0,02800;0,1842792;;;;;;
SEA 120s [m²/kg];0,0;151;17,14900;79,22500;0,041000;3,301;81,91;23,9000;-28,070;0,00;101,126;0,009;263,177;498,450;550,95;1133,917;;;859,400;879,300;843,600;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;937,13859;0,00001;0,0000;;nan;0,56527;97,82750;50,8059644;17,103210;0,198831;24,137901;26,680261;0,0465;5,2664;;;0,00;0,86;82,78;;625,751;625,633;9,3713859;16,97800;3,41300;0,02700;0,1868488;;;;;;
SEA 180s [m²/kg];0,0;152;17,12300;79,87500;0,043000;3,327;80,78;23,9000;-28,670;0,00;101,124;0,009;263,177;499,150;551,65;1134,283;;;860,700;879,100;843,600;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;946,297610;0,00001;0,0001;;nan;0,60203;98,94636;51,7522620;17,161181;0,212772;24,253729;26,804708;0,0500;5,6619;;;0,01;0,87;83,63;;630,534;625,633;9,4629761;16,93200;3,45400;0,03700;0,1880613;;;;;;
SEA 240s [m²/kg];0,0;153;17,09500;78,95000;0,047000;3,348;80,82;23,9000;-28,950;0,00;101,124;0,009;263,177;499,550;552,15;1134,017;;;859,900;879,000;843,700;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;947,083869;0,00001;0,0000;;nan;0,66753;98,96412;52,6993459;17,054692;0,212239;24,122544;26,662522;0,0496;5,6178;;;0,01;0,87;83,72;;635,275;635,108;9,4708387;16,87900;3,49400;0,03200;0,1894195;;;;;;
SEA 300s [m²/kg];0,0;154;17,07100;75,77500;0,038000;3,367;80,83;23,9000;-29,290;0,00;101,120;0,009;263,177;500,250;553,25;1133,617;;;858,700;879,000;843,700;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;933,344179;0,00001;0,0000;;nan;0,50103;97,44741;53,6326901;16,696549;0,212190;23,649071;26,154620;0,0487;5,5095;;;0,00;0,86;82,47;;639,836;635,108;9,3334418;16,84300;3,51900;0,03800;0,1907000;;;;;;
SEA 360s [m²/kg];0,0;155;17,04100;82,52500;0,041000;3,379;82,75;23,9000;-29,870;0,00;101,126;0,009;263,177;501,350;554,75;1134,017;;;860,000;878,900;843,700;305,350;;;;;0,00;0,00;0,00;3,00;1,46;0,000;0,000;0,62;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;980,83275;0,00001;0,0000;;nan;0,57531;101,95566;54,6135228;17,405222;0,188672;24,707047;27,338655;0,0452;5,1206;;;0,01;0,90;86,64;;644,503;644,705;9,8083275;16,80700;3,55200;0,04100;0,1922746;;;;;;
SEA Test [m²/kg];0,0;156;17,01700;78,57500;0,033000;3,377;82,15;23,9000;-30,180;0,00;101,120;0,009;263,177;502,350;556,15;1134,183;;;860,500;878,800;843,800;305,350;;;;;0,00;0,00;0,00;3,00;1,47;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;963,345570;0,00001;0,0000;;nan;0,42307;99,33111;55,5768684;16,966657;0,195917;24,132536;26,717050;0,0459;5,1964;;;0,00;0,88;84,98;;649,249;644,705;9,6334557;16,78000;3,56500;0,04600;0,1937568;;;;;;
Results SPR;;157;16,99800;76,47500;0,025000;3,370;81,62;23,9000;-30,760;0,00;101,120;0,009;263,177;503,650;557,95;1134,150;;;860,300;878,800;843,900;305,350;;;;;0,00;0,00;0,00;3,00;1,47;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;955,1337;0,00001;0,0000;;nan;0,28111;97,66749;56,5320021;16,716779;0,202405;23,838654;26,408769;0,0469;5,3065;;;0,00;0,86;84,13;;653,748;653,999;9,5513370;16,76600;3,57800;0,02700;0,1950010;;;;;;
SPR max [m²/s];0,000;158;16,98600;76,02500;0,017000;3,362;81,48;23,9000;-31,080;0,00;101,122;0,009;263,177;504,350;558,75;1133,817;;;859,300;878,800;843,900;305,350;;;;;0,00;0,00;0,00;3,00;1,47;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;955,73181;0,00001;0,0000;;nan;0,14484;97,07990;57,4877339;16,655954;0,204169;23,784925;26,350406;0,0472;5,3409;;;0,00;0,86;84,08;;658,111;653,999;9,5573181;16,75400;3,59000;0,02700;0,1958521;;;;;;
