General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;370;20,94400;100,25000;-0,008000;0,053;100,22;20,3000;-68,340;0,00;101,874;0,000;263,196;387,150;389,05;1018,917;;;745,200;757,900;734,200;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,61534;0,00000;0,0000;;nan;-0,25573;0,12975;160,802131;21,881194;-0,001468;23,985598;24,103311;-0,0003;-0,0351;;;0,00;0,00;0,22;;586,780;588,076;0,0361534;20,94700;0,05100;0,02500;0,0005499;;;;;;
;;371;20,94500;96,72500;0,010000;0,052;100,27;20,3000;-68,340;0,00;101,874;0,000;263,196;386,850;388,65;1018,750;;;744,900;757,800;734,100;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,76511999;0,00000;0,0000;;nan;0,13421;0,09036;160,803896;21,501389;-0,002014;23,551002;23,660584;-0,0004;-0,0473;;;0,00;0,00;0,19;;584,903;584,308;0,0176512;20,94800;0,05000;0,01300;0,0002744;;;;;;
;;372;20,94400;99,90000;0,014000;0,052;100,28;20,3000;-68,340;0,00;101,876;0,000;263,196;386,550;388,35;1018,683;;;745,000;757,700;733,900;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,85636;0,00000;0,0000;;nan;0,22355;0,09187;160,805752;21,859910;-0,002111;23,925130;24,036539;-0,0004;-0,0504;;;0,00;0,00;0,22;;583,035;584,308;0,0185636;20,94700;0,05000;0,00900;0,0002842;;;;;;
;;373;20,94400;101,25000;0,011000;0,051;100,32;20,3000;-68,340;0,00;101,876;0,000;263,196;386,250;388,05;1018,450;;;744,600;757,600;733,700;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,20575;0,00000;0,0000;;nan;0,15935;0,05450;160,807958;22,015661;-0,002465;24,076895;24,189098;-0,0005;-0,0592;;;0,00;0,00;0,22;;581,180;580,589;0,0220575;20,94700;0,05000;0,00100;0,0003348;;;;;;
;;374;20,94400;99,92500;0,000000;0,052;100,27;20,3000;-68,350;0,00;101,868;0,000;263,196;385,950;387,65;1018,350;;;744,500;757,500;733,600;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,02914;0,00000;0,0000;;nan;-0,08136;0,09195;160,810987;21,879632;-0,001981;23,909546;24,014860;-0,0004;-0,0472;;;0,00;0,00;0,22;;579,338;580,589;0,0302914;20,94700;0,05000;-0,00600;0,0004613;;;;;;
;;375;20,94500;98,65000;0,003000;0,052;100,31;20,3000;-68,350;0,00;101,878;0,000;263,196;385,650;387,35;1018,150;;;744,200;757,400;733,400;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,36744;0,00000;0,0000;;nan;-0,01589;0,09140;160,813354;21,748051;-0,002359;23,747284;23,851965;-0,0005;-0,0559;;;0,00;0,00;0,19;;577,509;576,919;0,0236744;20,94700;0,05000;-0,00700;0,0003630;;;;;;
;;376;20,94400;97,75000;-0,002000;0,051;100,31;20,3000;-68,350;0,00;101,870;0,000;263,196;385,350;386,95;1018,083;;;744,200;757,300;733,300;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,24609999;0,00000;0,0000;;nan;-0,12368;0,05361;160,816601;21,657043;-0,002385;23,629514;23,727626;-0,0005;-0,0562;;;0,00;0,00;0,22;;575,691;576,919;0,0324610;20,94700;0,05000;-0,02200;0,0004993;;;;;;
;;377;20,94600;101,02500;0,002000;0,051;100,26;20,3000;-68,350;0,00;101,878;0,000;263,196;385,050;386,55;1017,950;;;743,900;757,300;733,200;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,16637;0,00000;0,0000;;nan;-0,03803;0,05453;160,818767;22,025426;-0,001839;24,012740;24,106284;-0,0004;-0,0440;;;0,00;0,00;0,17;;573,885;573,296;0,0216637;20,94800;0,05000;-0,01700;0,0003279;;;;;;
;;378;20,94600;100,02500;-0,006000;0,051;100,28;20,3000;-68,350;0,00;101,882;0,000;263,196;384,750;386,25;1017,717;;;743,500;757,200;733,000;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,82696999;0,00000;0,0000;;nan;-0,21257;0,05428;160,821594;21,924688;-0,002107;23,884289;23,977406;-0,0004;-0,0502;;;0,00;0,00;0,17;;572,089;573,296;0,0282697;20,94700;0,04900;-0,00700;0,0004291;;;;;;
;;379;20,94500;102,75000;0,001000;0,051;100,28;20,3000;-68,350;0,00;101,884;0,000;263,196;384,450;385,95;1017,683;;;743,600;757,100;732,900;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,67429;0,00000;0,0000;;nan;-0,06053;0,05503;160,824268;22,229998;-0,002042;24,198005;24,292418;-0,0004;-0,0492;;;0,00;0,00;0,20;;570,305;569,718;0,0267429;20,94800;0,04900;-0,01200;0,0004009;;;;;;
;;380;20,94500;100,10000;0,009000;0,051;100,29;20,3000;-68,360;0,00;101,876;0,000;263,196;384,050;385,55;1017,617;;;743,500;757,100;732,800;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,96950999;0,00000;0,0000;;nan;0,11517;0,05435;160,826238;21,952885;-0,002221;23,871496;23,964732;-0,0005;-0,0528;;;0,00;0,00;0,20;;568,531;569,718;0,0196951;20,94700;0,04900;-0,00600;0,0002997;;;;;;
;;381;20,94700;101,45000;0,025000;0,051;100,25;20,3000;-68,360;0,00;101,876;0,000;263,196;383,750;385,25;1017,083;;;742,100;757,000;732,700;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,46836;0,05473;160,826238;22,109060;-0,001786;24,022541;24,116440;-0,0004;-0,0428;;;0,00;0,00;0,14;;566,764;566,178;0,0000000;20,94800;0,04900;0,00800;-0,0000236;;;;;;
;;382;20,94700;102,50000;0,013000;0,050;100,27;20,3000;-68,360;0,00;101,872;0,000;263,196;383,350;384,75;1016,983;;;742,100;756,900;732,500;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,93320999;0,00000;0,0000;;nan;0,20524;0,01664;160,827171;22,234771;-0,002018;24,133949;24,222087;-0,0004;-0,0485;;;0,00;0,00;0,14;;565,005;566,178;0,0093321;20,94600;0,04800;0,01100;0,0001410;;;;;;
;;383;20,94700;102,07500;0,009000;0,050;100,31;20,3000;-68,360;0,00;101,872;0,000;263,196;383,150;384,55;1016,983;;;742,200;756,900;732,400;316,150;;;;;0,00;0,00;0,00;3,00;2,41;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,27104;0,00000;0,0000;;nan;0,11644;0,01661;160,828442;22,194416;-0,002408;24,077580;24,165557;-0,0005;-0,0578;;;0,00;0,00;0,14;;563,260;562,677;0,0127104;20,94700;0,04900;0,01000;0,0001916;;;;;;
;;384;20,94800;101,17500;0,001000;0,050;100,28;20,3000;-68,360;0,00;101,876;0,000;263,196;382,950;384,25;1016,783;;;741,800;756,800;732,300;316,150;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,54135;0,00000;0,0000;;nan;-0,06018;0,01654;160,829983;22,102125;-0,002067;23,964942;24,046295;-0,0004;-0,0493;;;0,00;0,00;0,11;;561,526;562,677;0,0154135;20,94900;0,05000;0,00200;0,0002325;;;;;;
;;385;20,94700;98,60000;-0,006000;0,050;100,32;20,3000;-68,360;0,00;101,878;0,000;263,196;382,650;384,05;1016,850;;;742,100;756,800;732,200;316,150;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,50185999;0,00000;0,0000;;nan;-0,21163;0,01634;160,832485;21,827603;-0,002431;23,648742;23,735265;-0,0005;-0,0573;;;0,00;0,00;0,14;;559,806;559,227;0,0250186;20,94900;0,04900;0,00100;0,0003814;;;;;;
;;386;20,94700;100,40000;-0,007000;0,050;100,29;20,3000;-68,360;0,00;101,872;0,000;263,196;382,450;383,75;1016,917;;;742,300;756,800;732,200;316,150;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,60947;0,00000;0,0000;;nan;-0,23556;0,01649;160,835095;22,031698;-0,002146;23,857389;23,938483;-0,0005;-0,0510;;;0,00;0,00;0,14;;558,097;559,227;0,0260947;20,94900;0,05000;-0,01600;0,0003941;;;;;;
;;387;20,94700;105,32500;-0,022000;0,050;100,26;20,3000;-68,360;0,00;101,872;0,000;263,190;382,050;383,35;1017,050;;;742,800;756,800;732,100;316,150;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,96834999;0,00000;0,0000;;nan;-0,57874;0,01690;160,839063;22,577408;-0,001909;24,422750;24,505853;-0,0004;-0,0464;;;-0,01;0,00;0,15;;556,402;555,829;0,0396835;20,94900;0,04900;0,00300;0,0005838;;;;;;
;;388;20,94700;100,07500;-0,017000;0,050;100,27;20,3000;-68,370;0,00;101,872;0,000;263,190;381,750;383,05;1017,150;;;743,200;756,800;732,000;316,150;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,44907;0,00000;0,0000;;nan;-0,45470;0,01648;160,842512;22,016168;-0,001979;23,796936;23,877974;-0,0004;-0,0469;;;0,00;0,00;0,14;;554,718;555,829;0,0344907;20,94700;0,04900;0,00500;0,0005206;;;;;;
;;389;20,94700;102,67500;-0,007000;0,049;100,25;20,3000;-68,370;0,00;101,876;0,000;263,190;381,550;382,75;1017,017;;;742,800;756,800;732,000;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,72667;0,00000;0,0000;;nan;-0,23849;-0,02183;160,845239;22,306174;-0,001754;24,097768;24,173557;-0,0004;-0,0421;;;0,00;0,00;0,14;;553,043;552,474;0,0272667;20,94800;0,04900;0,00100;0,0004067;;;;;;
;;390;20,94800;101,67500;-0,012000;0,049;100,27;20,3000;-68,370;0,00;101,876;0,000;263,190;381,350;382,65;1016,383;;;741,000;756,800;731,900;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,73614000;0,00000;0,0000;;nan;-0,34798;-0,02173;160,847975;22,203103;-0,001937;23,973845;24,055571;-0,0004;-0,0462;;;0,00;0,00;0,12;;551,376;552,474;0,0273614;20,94900;0,04900;0,00200;0,0004096;;;;;;
;;391;20,94700;103,95000;-0,006000;0,049;100,22;20,3000;-68,370;0,00;101,872;0,000;263,190;381,150;382,35;1016,517;;;741,500;756,800;731,800;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,65915;0,00000;0,0000;;nan;-0,21773;-0,02198;160,850634;22,456018;-0,001457;24,234214;24,310512;-0,0003;-0,0352;;;0,00;0,00;0,14;;549,720;549,154;0,0265915;20,94900;0,04800;0,02500;0,0003941;;;;;;
;;392;20,94800;102,67500;0,008000;0,049;100,27;20,3000;-68,370;0,00;101,872;0,000;263,190;380,850;382,05;1016,617;;;741,800;756,800;731,800;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,04417;0,00000;0,0000;;nan;0,09489;-0,02185;160,851678;22,326664;-0,002000;24,075652;24,151511;-0,0004;-0,0479;;;0,00;0,00;0,12;;548,070;549,154;0,0104417;20,94900;0,04900;0,01600;0,0001565;;;;;;
;;393;20,94700;103,42499;0,011000;0,048;100,22;20,3000;-68,370;0,00;101,874;0,000;263,190;380,550;381,75;1016,650;;;742,000;756,800;731,700;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,28261999;0,00000;0,0000;;nan;0,16227;-0,06066;160,852961;22,416889;-0,001506;24,153904;24,230070;-0,0003;-0,0362;;;0,00;0,00;0,14;;546,428;545,869;0,0128262;20,95000;0,04800;0,01000;0,0001916;;;;;;
;;394;20,94800;101,35000;0,010000;0,049;100,31;20,3000;-68,370;0,00;101,878;0,000;263,190;380,250;381,45;1016,717;;;742,100;756,900;731,700;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,86843;0,00000;0,0000;;nan;0,13858;-0,02173;160,853829;22,199630;-0,002364;23,900953;23,976380;-0,0005;-0,0563;;;0,00;0,00;0,12;;544,796;545,869;0,0086843;20,95100;0,04800;-0,00100;0,0001312;;;;;;
;;395;20,94600;101,92500;0,002000;0,050;100,25;20,3000;-68,370;0,00;101,876;0,000;263,190;380,050;381,15;1016,650;;;742,000;756,900;731,600;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,27482999;0,00000;0,0000;;nan;-0,03845;0,01667;160,856104;22,268371;-0,001761;23,962352;24,031708;-0,0004;-0,0420;;;0,00;0,00;0,17;;543,175;542,622;0,0227483;20,94900;0,04700;0,00400;0,0003406;;;;;;
;;396;20,94700;101,77500;0,001000;0,049;100,27;20,3000;-68,370;0,00;101,876;0,000;263,190;379,750;380,95;1016,783;;;742,400;756,900;731,600;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,04033;0,00000;0,0000;;nan;-0,06061;-0,02179;160,858144;22,260766;-0,002007;23,935261;24,010896;-0,0004;-0,0478;;;0,00;0,00;0,14;;541,566;542,622;0,0204033;20,94800;0,04900;-0,02000;0,0003055;;;;;;
;;397;20,94900;102,67500;-0,016000;0,050;100,24;20,3000;-68,370;0,00;101,876;0,000;263,190;379,550;380,75;1016,583;;;741,700;757,000;731,600;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,60793;0,00000;0,0000;;nan;-0,43964;0,01674;160,860752;22,364867;-0,001679;24,034527;24,110516;-0,0004;-0,0402;;;0,00;0,00;0,09;;539,967;539,418;0,0260793;20,95000;0,04800;-0,00900;0,0003872;;;;;;
;;398;20,94900;103,57500;0,003000;0,049;100,19;20,3000;-68,380;0,00;101,876;0,000;263,190;379,350;380,45;1016,550;;;741,700;757,000;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,07324;0,00000;0,0000;;nan;-0,01641;-0,02199;160,861826;22,468593;-0,001185;24,133273;24,203253;-0,0003;-0,0285;;;0,00;0,00;0,09;;538,375;539,418;0,0107324;20,94900;0,04800;-0,01500;0,0001594;;;;;;
;;399;20,94900;99,00001;0,005000;0,049;100,21;20,3000;-68,380;0,00;101,878;0,000;263,190;379,050;380,15;1016,617;;;741,800;757,100;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,88161;0,00000;0,0000;;nan;0,02773;-0,02151;160,862707;21,975452;-0,001359;23,584930;23,653373;-0,0003;-0,0319;;;0,00;0,00;0,09;;536,790;536,247;0,0088161;20,94800;0,04700;-0,00900;0,0001341;;;;;;
;;400;20,94900;102,77499;0,001000;0,049;100,24;20,3000;-68,370;0,00;101,872;0,000;263,190;378,850;379,95;1016,850;;;742,500;757,100;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,42;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,24108;0,00000;0,0000;;nan;-0,06098;-0,02192;160,863948;22,396417;-0,001643;24,024043;24,093798;-0,0003;-0,0393;;;0,00;0,00;0,09;;535,215;536,247;0,0124108;20,94800;0,04800;0,00000;0,0001847;;;;;;
;;401;20,94700;100,00000;0,002000;0,049;100,28;20,3000;-68,370;0,00;101,872;0,000;263,190;378,650;379,75;1017,050;;;743,000;757,200;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,94091;0,00000;0,0000;;nan;-0,03816;-0,02163;160,865889;22,097823;-0,002096;23,691236;23,760060;-0,0004;-0,0494;;;0,00;0,00;0,14;;533,651;533,112;0,0194091;20,94800;0,04800;0,01500;0,0002928;;;;;;
;;402;20,94800;103,97500;0,025000;0,048;100,19;20,3000;-68,380;0,00;101,880;0,000;263,190;378,450;379,55;1016,983;;;742,700;757,300;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,47749;-0,06099;160,865889;22,538690;-0,001209;24,151130;24,221327;-0,0003;-0,0291;;;0,00;0,00;0,12;;532,094;533,112;0,0000000;20,94900;0,04800;0,01500;-0,0000460;;;;;;
;;403;20,94900;101,75000;0,016000;0,049;100,25;20,3000;-68,380;0,00;101,872;0,000;263,190;378,150;379,25;1017,017;;;742,700;757,400;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,27256;-0,02183;160,865889;22,305071;-0,001782;23,881851;23,951321;-0,0004;-0,0424;;;0,00;0,00;0,09;;530,542;530,010;0,0000000;20,94900;0,04800;0,01900;-0,0000051;;;;;;
;;404;20,94900;103,52500;0,010000;0,048;100,26;20,3000;-68,390;0,00;101,876;0,000;263,190;377,950;379,05;1017,017;;;742,700;757,400;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,55798;0,00000;0,0000;;nan;0,14049;-0,06090;160,866447;22,504735;-0,001900;24,082886;24,152977;-0,0004;-0,0456;;;0,00;0,00;0,09;;529,001;530,010;0,0055798;20,95000;0,04800;0,01100;0,0000835;;;;;;
;;405;20,94900;103,92499;-0,001000;0,048;100,23;20,3000;-68,390;0,00;101,876;0,000;263,190;377,750;378,85;1017,083;;;742,800;757,500;731,500;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,50796;0,00000;0,0000;;nan;-0,10635;-0,06103;160,867955;22,554138;-0,001594;24,122981;24,193226;-0,0003;-0,0383;;;0,00;0,00;0,09;;527,471;526,942;0,0150796;20,94800;0,04800;0,00200;0,0002227;;;;;;
;;406;20,95000;102,75000;0,004000;0,047;100,21;20,3000;-68,390;0,00;101,876;0,000;263,190;377,550;378,65;1017,250;;;743,100;757,600;731,600;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,74961;0,00000;0,0000;;nan;0,00596;-0,09945;160,868705;22,432213;-0,001420;23,979873;24,049738;-0,0003;-0,0339;;;0,00;0,00;0,06;;525,950;526,942;0,0074961;20,94800;0,04800;-0,00700;0,0001117;;;;;;
;;407;20,95100;99,72500;-0,020000;0,049;100,24;20,3000;-68,390;0,00;101,874;0,000;263,190;377,250;378,35;1017,383;;;743,500;757,600;731,600;316,250;;;;;0,00;0,00;0,00;3,00;2,43;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,19892;0,00000;0,0000;;nan;-0,52270;-0,02164;160,870904;22,108326;-0,001708;23,614860;23,683717;-0,0004;-0,0402;;;0,00;0,00;0,03;;524,439;523,917;0,0219892;20,95000;0,04900;0,00400;0,0003297;;;;;;
