File Name:	PMMA_CN_10mm_60Kmin_8mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R1
Sample ID:	PMMA_10mm_8mg_R1
Sample Mass (mg):	8.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.973
Baseline O2:	20.368
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
116.001	180.219	80.058	19.997	100.350	20.101	6.593	0.964	899.317
116.502	180.722	80.057	19.998	100.348	20.099	6.679	0.997	899.320
117.002	181.287	80.057	19.997	100.348	20.099	6.653	1.068	899.307
117.501	181.780	80.058	19.998	100.349	20.097	6.727	1.059	899.314
118.001	182.256	80.056	19.997	100.347	20.093	6.864	0.969	899.314
118.502	182.804	80.056	19.999	100.344	20.094	6.835	1.023	899.325
119.001	183.312	80.057	19.998	100.341	20.091	6.950	1.057	899.339
119.501	183.804	80.057	19.998	100.343	20.090	7.011	1.001	899.351
120.001	184.304	80.057	19.998	100.340	20.090	7.074	0.992	899.327
120.501	184.840	80.060	19.999	100.339	20.086	7.311	1.036	899.344
121.001	185.314	80.059	19.997	100.343	20.087	7.363	1.011	899.338
121.501	185.841	80.058	19.997	100.345	20.087	7.377	1.001	899.358
122.002	186.377	80.058	19.997	100.348	20.084	7.538	1.062	899.343
122.502	186.827	80.056	19.997	100.351	20.085	7.492	0.986	899.319
123.001	187.364	80.058	19.998	100.353	20.082	7.573	0.988	899.329
123.500	187.876	80.057	19.999	100.351	20.081	7.560	1.049	899.336
124.001	188.375	80.057	19.998	100.350	20.077	7.690	1.010	899.322
124.502	188.919	80.059	19.999	100.350	20.079	7.597	1.044	899.368
125.001	189.418	80.056	19.998	100.353	20.075	7.737	1.043	899.380
125.501	189.955	80.058	19.999	100.355	20.079	7.589	1.035	899.354
126.001	190.460	80.058	19.999	100.355	20.077	7.656	1.043	899.399
126.501	190.948	80.058	19.997	100.354	20.078	7.654	0.994	899.392
127.001	191.460	80.058	19.997	100.347	20.078	7.687	1.000	899.368
127.501	191.973	80.056	19.999	100.336	20.078	7.722	1.025	899.359
128.001	192.489	80.054	19.998	100.323	20.074	7.857	1.029	899.363
128.501	192.988	80.057	19.999	100.313	20.077	7.804	1.015	899.381
129.001	193.472	80.056	19.998	100.308	20.073	7.977	0.983	899.373
129.501	194.004	80.055	19.998	100.306	20.072	7.998	1.016	899.392
130.001	194.486	80.057	19.998	100.313	20.074	7.870	1.014	899.379
