File Name:	PS_23.txt	Version: 8.3.7.3						
Date:	10 Sep 2024
Operator:	KH
Test ID:	PS_23
Sample ID:	PS_23
Sample Mass (mg):	3.0300
Sample Cup Mass (mg):	184.5900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.125
Baseline O2:	20.275
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
140.002	204.910	80.057	19.981	100.661	20.185	-0.937	1.054	900.124
140.502	205.398	80.059	19.981	100.664	20.185	-0.930	1.023	900.144
141.002	205.946	80.061	19.981	100.667	20.188	-1.007	1.036	900.129
141.502	206.478	80.059	19.982	100.663	20.187	-0.931	1.080	900.102
142.002	207.004	80.060	19.982	100.660	20.188	-1.001	1.059	900.112
142.502	207.486	80.061	19.981	100.663	20.190	-1.185	1.008	900.130
143.002	207.953	80.059	19.983	100.667	20.191	-1.154	0.949	900.086
143.501	208.482	80.060	19.982	100.662	20.188	-0.837	0.996	900.139
144.002	208.953	80.062	19.982	100.658	20.186	-0.718	0.999	900.118
144.502	209.495	80.060	19.983	100.655	20.191	-1.181	1.012	900.159
145.002	209.982	80.061	19.982	100.653	20.188	-0.928	1.029	900.113
145.502	210.467	80.061	19.982	100.653	20.189	-1.084	0.973	900.080
146.002	210.981	80.062	19.982	100.656	20.186	-0.906	1.000	900.140
146.501	211.510	80.060	19.982	100.662	20.188	-1.083	1.043	900.132
147.002	212.017	80.061	19.981	100.665	20.186	-0.928	1.035	900.088
147.502	212.521	80.059	19.982	100.671	20.187	-1.004	1.011	900.125
148.001	212.994	80.059	19.979	100.664	20.188	-1.020	0.977	900.099
148.501	213.539	80.061	19.982	100.656	20.187	-0.889	1.019	900.077
149.001	214.031	80.063	19.981	100.656	20.190	-1.103	1.037	900.104
149.502	214.553	80.062	19.982	100.656	20.190	-1.121	1.012	900.112
150.003	215.033	80.059	19.981	100.650	20.192	-1.208	1.002	900.057
150.502	215.560	80.059	19.981	100.648	20.191	-1.074	1.008	900.087
151.002	216.067	80.060	19.981	100.653	20.190	-0.940	1.034	900.083
151.502	216.541	80.060	19.981	100.649	20.193	-1.124	0.981	900.071
152.002	217.056	80.057	19.981	100.650	20.189	-0.648	0.989	900.089
152.502	217.595	80.058	19.981	100.654	20.193	-1.074	1.055	900.096
153.001	218.085	80.059	19.980	100.661	20.191	-0.932	1.030	900.075
153.501	218.550	80.056	19.981	100.662	20.192	-1.123	0.954	900.104
154.001	219.100	80.057	19.982	100.666	20.191	-0.973	1.015	900.074
154.501	219.587	80.061	19.982	100.663	20.191	-1.016	1.036	900.103
155.002	220.079	80.061	19.982	100.655	20.196	-1.488	0.978	900.090
155.502	220.631	80.059	19.982	100.652	20.194	-1.247	1.044	900.084
156.002	221.122	80.059	19.982	100.654	20.191	-1.050	1.043	900.100
156.502	221.617	80.059	19.982	100.652	20.193	-1.180	0.986	900.075
157.002	222.136	80.060	19.983	100.650	20.193	-1.153	1.014	900.081
157.502	222.614	80.058	19.982	100.645	20.192	-1.023	0.998	900.092
158.002	223.145	80.058	19.982	100.638	20.189	-0.790	1.009	900.082
158.502	223.643	80.058	19.981	100.633	20.189	-0.861	1.028	900.086
159.002	224.158	80.056	19.980	100.634	20.189	-0.812	1.013	900.069
159.502	224.661	80.058	19.982	100.633	20.192	-1.197	1.018	900.084
160.002	225.145	80.060	19.982	100.639	20.190	-1.019	0.989	900.098
160.501	225.666	80.059	19.981	100.640	20.191	-1.010	1.005	900.090
161.002	226.177	80.058	19.981	100.639	20.192	-1.114	1.031	900.118
161.502	226.692	80.056	19.980	100.636	20.189	-0.684	1.026	900.062
162.002	227.188	80.058	19.980	100.641	20.191	-0.847	1.010	900.035
162.503	227.682	80.059	19.981	100.638	20.190	-0.747	0.990	900.048
163.002	228.171	80.058	19.980	100.640	20.191	-0.858	0.985	900.076
163.501	228.669	80.061	19.980	100.643	20.190	-0.841	0.987	900.063
164.002	229.158	80.059	19.982	100.641	20.192	-0.953	0.986	900.110
164.502	229.688	80.061	19.981	100.636	20.192	-0.893	1.019	900.057
165.002	230.197	80.061	19.981	100.639	20.192	-0.967	1.039	900.083
165.502	230.722	80.060	19.981	100.639	20.196	-1.349	1.034	900.103
166.002	231.200	80.060	19.982	100.642	20.195	-1.147	1.003	900.073
166.501	231.700	80.058	19.981	100.642	20.201	-1.677	0.978	900.031
167.001	232.218	80.056	19.981	100.646	20.196	-1.302	1.018	900.053
167.502	232.702	80.056	19.982	100.646	20.199	-1.490	1.002	900.092
168.002	233.228	80.056	19.981	100.638	20.194	-0.957	1.010	900.070
168.502	233.728	80.054	19.981	100.634	20.200	-1.640	1.026	900.073
