File Name:	PMMA_CN_20mm_60Kmin_4mg_R2.txt	Version: 8.3.7.3						
Date:	14 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_20mm_4mg_60K_R2
Sample ID:	PMMA_CN_20mm_4mg
Sample Mass (mg):	4.1000
Sample Cup Mass (mg):	182.1900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.088
Baseline O2:	20.266
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
66.000	129.406	80.101	19.975	100.641	20.181	0.274	1.065	899.385
66.500	129.950	80.101	19.975	100.640	20.185	0.036	1.087	899.367
67.000	130.523	80.100	19.975	100.641	20.184	0.047	1.116	899.374
67.500	130.993	80.098	19.975	100.643	20.184	0.114	1.044	899.381
68.000	131.531	80.097	19.974	100.645	20.187	-0.105	1.007	899.409
68.501	132.085	80.099	19.974	100.647	20.186	-0.090	1.091	899.349
69.001	132.585	80.101	19.974	100.648	20.183	0.131	1.055	899.379
69.500	133.120	80.099	19.975	100.637	20.185	0.061	1.035	899.357
70.000	133.646	80.101	19.974	100.628	20.185	0.103	1.061	899.390
70.500	134.168	80.098	19.974	100.626	20.183	0.192	1.048	899.384
71.000	134.729	80.098	19.975	100.625	20.182	0.295	1.082	899.395
71.501	135.221	80.099	19.975	100.622	20.180	0.529	1.053	899.351
72.001	135.750	80.099	19.975	100.625	20.181	0.379	1.022	899.391
72.500	136.262	80.100	19.976	100.628	20.179	0.586	1.042	899.383
73.000	136.806	80.100	19.976	100.624	20.183	0.376	1.056	899.387
73.501	137.316	80.101	19.975	100.616	20.182	0.475	1.053	899.364
74.000	137.858	80.103	19.975	100.618	20.179	0.712	1.052	899.407
74.500	138.380	80.102	19.974	100.622	20.181	0.578	1.064	899.373
75.001	138.854	80.102	19.975	100.618	20.182	0.498	0.996	899.363
75.501	139.400	80.101	19.975	100.622	20.177	0.875	1.020	899.385
76.001	139.930	80.098	19.975	100.625	20.178	0.733	1.076	899.404
76.501	140.451	80.099	19.975	100.615	20.179	0.727	1.052	899.390
77.000	140.979	80.099	19.975	100.612	20.178	0.758	1.050	899.369
77.500	141.497	80.099	19.975	100.614	20.179	0.684	1.046	899.378
78.000	142.006	80.101	19.976	100.614	20.182	0.529	1.027	899.397
78.500	142.538	80.098	19.976	100.612	20.181	0.636	1.040	899.382
79.001	143.062	80.097	19.975	100.614	20.184	0.465	1.055	899.363
79.501	143.573	80.099	19.975	100.610	20.180	0.696	1.035	899.378
80.001	144.107	80.099	19.974	100.608	20.181	0.676	1.046	899.376
80.501	144.631	80.099	19.975	100.601	20.179	0.812	1.058	899.364
81.001	145.188	80.100	19.975	100.599	20.178	0.902	1.081	899.390
81.501	145.675	80.100	19.975	100.599	20.178	0.951	1.045	899.380
82.000	146.192	80.101	19.975	100.598	20.179	0.911	1.004	899.361
82.500	146.720	80.101	19.974	100.600	20.182	0.746	1.044	899.381
83.001	147.223	80.099	19.974	100.603	20.182	0.789	1.030	899.359
83.501	147.731	80.100	19.975	100.604	20.179	1.023	1.012	899.379
84.000	148.257	80.098	19.975	100.602	20.178	1.084	1.034	899.371
