File Name:	PMMA_CN_6mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_6mm_4mg_60K_R1
Sample ID:	PMMA_6mm_4mg_R1
Sample Mass (mg):	4.0500
Sample Cup Mass (mg):	184.4700
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.761
Baseline O2:	20.276
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
143.501	208.220	80.049	19.998	100.243	20.090	6.661	0.996	899.331
144.001	208.736	80.050	19.997	100.245	20.090	6.728	1.053	899.313
144.501	209.208	80.051	19.998	100.248	20.089	6.879	0.988	899.310
145.002	209.735	80.053	19.998	100.250	20.090	6.852	0.998	899.337
145.502	210.244	80.055	19.997	100.252	20.092	6.672	1.037	899.332
146.001	210.741	80.053	19.997	100.254	20.093	6.663	1.007	899.334
146.501	211.243	80.053	19.998	100.255	20.094	6.632	0.999	899.320
147.001	211.759	80.052	19.997	100.259	20.095	6.638	1.018	899.314
147.501	212.272	80.054	19.998	100.263	20.096	6.556	1.029	899.346
148.001	212.797	80.055	19.999	100.269	20.092	6.878	1.037	899.313
148.502	213.278	80.053	19.999	100.273	20.095	6.749	1.005	899.321
149.003	213.765	80.055	19.998	100.278	20.094	6.780	0.968	899.329
149.502	214.268	80.056	19.997	100.283	20.095	6.738	0.991	899.344
150.001	214.769	80.055	19.997	100.281	20.092	6.905	1.005	899.334
150.501	215.299	80.055	19.998	100.276	20.097	6.515	1.031	899.324
151.001	215.826	80.055	19.998	100.273	20.094	6.750	1.056	899.326
151.502	216.320	80.054	19.997	100.270	20.095	6.740	1.020	899.347
152.002	216.837	80.054	19.998	100.264	20.095	6.697	1.010	899.340
152.502	217.327	80.052	19.997	100.265	20.094	6.712	1.007	899.346
153.002	217.800	80.054	19.998	100.267	20.095	6.701	0.964	899.324
153.501	218.357	80.055	19.998	100.260	20.099	6.449	1.031	899.351
154.001	218.844	80.052	19.997	100.253	20.093	6.861	1.043	899.376
154.501	219.383	80.052	19.997	100.249	20.095	6.710	1.026	899.322
155.001	219.875	80.056	19.996	100.248	20.095	6.673	1.032	899.352
155.501	220.382	80.054	19.995	100.244	20.095	6.661	0.998	899.332
156.001	220.861	80.055	19.996	100.247	20.095	6.677	0.986	899.346
156.501	221.394	80.057	19.995	100.247	20.096	6.595	1.012	899.356
157.002	221.876	80.056	19.996	100.247	20.094	6.771	1.014	899.361
157.502	222.396	80.055	19.997	100.244	20.098	6.456	1.003	899.363
158.001	222.905	80.054	19.996	100.244	20.098	6.532	1.029	899.362
158.501	223.383	80.053	19.996	100.244	20.097	6.575	0.986	899.369
159.001	223.895	80.056	19.997	100.246	20.097	6.620	0.990	899.374
159.501	224.378	80.054	19.997	100.248	20.100	6.436	0.995	899.364
160.001	224.875	80.055	19.997	100.248	20.099	6.558	0.981	899.360
160.501	225.390	80.055	19.997	100.245	20.097	6.715	1.012	899.393
161.001	225.927	80.053	19.997	100.243	20.098	6.599	1.052	899.373
161.501	226.472	80.056	19.998	100.246	20.100	6.437	1.082	899.387
162.001	226.928	80.056	19.998	100.247	20.103	6.244	1.002	899.354
162.501	227.435	80.055	19.998	100.248	20.102	6.277	0.963	899.373
163.002	227.934	80.055	19.998	100.248	20.101	6.336	1.005	899.364
163.501	228.419	80.055	19.997	100.247	20.101	6.353	0.984	899.371
164.001	228.924	80.055	19.997	100.247	20.101	6.425	0.990	899.374
164.501	229.434	80.055	19.997	100.247	20.099	6.642	1.015	899.399
165.002	229.950	80.053	19.997	100.243	20.101	6.454	1.026	899.379
165.502	230.460	80.054	19.997	100.242	20.104	6.262	1.026	899.399
166.001	230.907	80.054	19.997	100.245	20.098	6.774	0.957	899.385
