File Name:	PS_16.txt	Version: 8.3.7.3						
Date:	09 Aug 2024
Operator:	KH
Test ID:	PS_16
Sample ID:	PS_16
Sample Mass (mg):	2.8800
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.800
Baseline O2:	20.363
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
71.501	135.158	80.017	19.981	100.403	20.294	-2.851	1.088	898.816
72.002	135.685	80.016	19.980	100.409	20.299	-3.387	1.042	898.825
72.502	136.152	80.014	19.980	100.415	20.295	-2.868	0.995	898.805
73.002	136.712	80.017	19.980	100.413	20.292	-2.622	1.028	898.811
73.501	137.232	80.015	19.980	100.397	20.296	-2.941	1.080	898.787
74.001	137.766	80.014	19.981	100.386	20.292	-2.632	1.055	898.792
74.501	138.285	80.015	19.980	100.378	20.297	-3.241	1.052	898.814
75.002	138.832	80.014	19.980	100.375	20.295	-3.086	1.065	898.789
75.502	139.336	80.015	19.981	100.374	20.295	-3.015	1.052	898.820
76.001	139.872	80.018	19.981	100.381	20.293	-2.816	1.041	898.783
76.501	140.379	80.018	19.981	100.385	20.295	-2.983	1.043	898.816
77.001	140.894	80.017	19.979	100.387	20.293	-2.707	1.022	898.823
77.501	141.420	80.014	19.979	100.383	20.294	-2.633	1.040	898.810
78.002	141.956	80.013	19.979	100.386	20.295	-2.720	1.062	898.816
78.501	142.501	80.016	19.980	100.382	20.293	-2.506	1.082	898.825
79.001	142.965	80.015	19.979	100.378	20.289	-1.990	1.008	898.809
79.501	143.516	80.016	19.979	100.378	20.289	-2.129	1.015	898.849
80.002	144.037	80.017	19.979	100.375	20.289	-2.228	1.072	898.823
80.501	144.563	80.014	19.978	100.372	20.292	-2.698	1.046	898.837
81.002	145.108	80.016	19.979	100.373	20.294	-3.009	1.070	898.814
81.502	145.603	80.017	19.979	100.379	20.287	-2.368	1.040	898.810
82.002	146.118	80.016	19.978	100.380	20.291	-2.798	1.011	898.803
82.502	146.635	80.017	19.978	100.386	20.293	-2.890	1.032	898.830
83.002	147.164	80.015	19.977	100.384	20.291	-2.536	1.046	898.776
83.502	147.684	80.018	19.978	100.382	20.292	-2.492	1.049	898.850
84.002	148.218	80.018	19.979	100.377	20.295	-2.759	1.054	898.816
84.502	148.678	80.015	19.978	100.372	20.299	-3.089	0.994	898.849
85.002	149.241	80.015	19.979	100.366	20.294	-2.542	1.023	898.814
85.502	149.714	80.016	19.979	100.365	20.298	-2.914	1.036	898.811
86.001	150.246	80.015	19.979	100.364	20.299	-3.009	1.005	898.806
86.501	150.772	80.018	19.980	100.363	20.295	-2.503	1.058	898.868
87.001	151.261	80.019	19.981	100.368	20.294	-2.321	1.016	898.820
87.501	151.798	80.019	19.980	100.376	20.294	-2.299	1.025	898.791
88.002	152.302	80.018	19.979	100.383	20.293	-2.127	1.040	898.874
88.502	152.844	80.016	19.978	100.389	20.298	-2.583	1.045	898.727
89.002	153.342	80.017	19.978	100.395	20.298	-2.578	1.041	898.805
89.501	153.877	80.018	19.979	100.392	20.300	-2.861	1.034	898.815
90.001	154.382	80.015	19.978	100.384	20.301	-2.846	1.039	898.731
90.502	154.881	80.014	19.978	100.378	20.300	-2.789	1.003	898.808
91.002	155.395	80.016	19.979	100.370	20.297	-2.397	1.014	898.845
91.502	155.944	80.014	19.978	100.365	20.296	-2.199	1.064	898.909
92.001	156.443	80.017	19.979	100.364	20.298	-2.381	1.048	898.928
92.501	156.953	80.018	19.979	100.365	20.300	-2.558	1.008	898.811
93.002	157.459	80.016	19.979	100.362	20.298	-2.359	1.015	898.881
93.502	158.021	80.016	19.979	100.363	20.296	-2.179	1.067	898.821
94.003	158.478	80.015	19.978	100.356	20.300	-2.643	1.018	898.835
94.502	159.030	80.017	19.979	100.353	20.318	-4.626	1.010	898.813
95.002	159.527	80.016	19.979	100.349	20.304	-3.250	1.050	898.843
95.501	160.068	80.014	19.979	100.346	20.299	-2.683	1.039	898.831
96.001	160.575	80.016	19.979	100.343	20.302	-3.012	1.048	898.858
96.501	161.087	80.015	19.980	100.347	20.300	-2.776	1.019	898.854
97.001	161.594	80.015	19.978	100.345	20.300	-2.793	1.019	898.849
97.501	162.101	80.017	19.979	100.343	20.304	-3.193	1.014	898.851
98.001	162.628	80.016	19.979	100.343	20.302	-2.961	1.034	898.877
98.502	163.137	80.014	19.980	100.341	20.301	-2.764	1.036	898.854
99.002	163.659	80.013	19.979	100.335	20.301	-2.714	1.032	898.845
99.501	164.134	80.015	19.978	100.333	20.299	-2.431	0.997	898.849
100.002	164.641	80.015	19.978	100.333	20.301	-2.598	0.981	898.897
100.502	165.183	80.013	19.980	100.335	20.299	-2.370	1.049	898.907
101.001	165.668	80.014	19.979	100.336	20.298	-2.404	1.028	898.901
101.501	166.231	80.014	19.978	100.337	20.301	-2.736	1.047	898.859
102.002	166.673	80.014	19.978	100.342	20.301	-2.875	1.004	898.894
102.502	167.212	80.014	19.979	100.346	20.303	-3.230	0.982	898.836
103.001	167.697	80.017	19.979	100.344	20.300	-2.901	1.025	898.850
103.501	168.243	80.016	19.980	100.345	20.300	-2.868	1.031	898.828
