File Name:	PMMA_DE_10mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_DE_10mm_4mg_60K_R1
Sample ID:	PMMA_DE_10mm_4mg
Sample Mass (mg):	4.0100
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.785
Baseline O2:	20.457
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
71.001	134.017	80.010	19.980	100.465	20.325	0.424	1.062	899.294
71.501	134.535	80.011	19.981	100.457	20.322	0.706	1.058	899.313
72.000	135.059	80.010	19.981	100.452	20.329	0.285	1.042	899.306
72.501	135.578	80.011	19.981	100.443	20.321	0.896	1.042	899.304
73.001	136.104	80.010	19.980	100.436	20.322	0.819	1.046	899.335
73.501	136.628	80.009	19.980	100.432	20.320	1.068	1.051	899.322
74.000	137.170	80.012	19.981	100.434	20.317	1.281	1.067	899.345
74.500	137.655	80.012	19.980	100.430	20.316	1.276	1.026	899.331
75.001	138.198	80.009	19.979	100.423	20.314	1.449	1.028	899.305
75.501	138.734	80.010	19.979	100.422	20.318	1.199	1.080	899.343
76.000	139.265	80.009	19.979	100.423	20.316	1.304	1.066	899.346
76.501	139.774	80.012	19.979	100.425	20.317	1.210	1.040	899.310
77.001	140.289	80.010	19.980	100.426	20.315	1.404	1.025	899.323
77.501	140.785	80.007	19.980	100.429	20.315	1.424	1.011	899.323
78.001	141.333	80.008	19.979	100.432	20.312	1.678	1.044	899.346
78.501	141.834	80.007	19.979	100.428	20.310	1.915	1.049	899.319
79.001	142.385	80.007	19.979	100.419	20.307	2.186	1.053	899.326
79.501	142.886	80.012	19.979	100.416	20.309	2.104	1.052	899.328
80.001	143.427	80.009	19.979	100.417	20.310	2.060	1.042	899.300
80.500	143.963	80.009	19.977	100.410	20.311	2.005	1.077	899.343
81.001	144.459	80.008	19.979	100.409	20.309	2.119	1.031	899.353
81.501	144.966	80.007	19.979	100.416	20.306	2.260	1.004	899.304
82.000	145.503	80.009	19.979	100.417	20.307	2.148	1.044	899.335
82.501	146.041	80.008	19.980	100.412	20.305	2.281	1.074	899.346
83.001	146.547	80.007	19.980	100.415	20.306	2.129	1.044	899.330
83.501	147.094	80.011	19.980	100.417	20.307	2.081	1.054	899.337
84.000	147.616	80.008	19.979	100.415	20.306	2.173	1.069	899.367
84.501	148.124	80.008	19.980	100.414	20.306	2.215	1.029	899.333
85.001	148.611	80.009	19.980	100.413	20.305	2.400	0.995	899.349
85.501	149.140	80.010	19.980	100.409	20.303	2.600	1.016	899.329
86.001	149.673	80.008	19.979	100.402	20.301	2.792	1.062	899.323
86.501	150.197	80.008	19.979	100.396	20.302	2.682	1.057	899.343
87.001	150.698	80.007	19.980	100.394	20.300	2.856	1.025	899.347
87.501	151.229	80.009	19.979	100.394	20.300	2.910	1.032	899.357
88.001	151.735	80.010	19.980	100.396	20.294	3.301	1.037	899.330
88.501	152.225	80.009	19.980	100.402	20.298	3.061	0.996	899.354
89.001	152.758	80.010	19.980	100.405	20.296	3.281	1.023	899.354
89.501	153.243	80.010	19.980	100.408	20.295	3.293	1.018	899.337
90.001	153.776	80.010	19.979	100.409	20.293	3.437	1.017	899.364
90.501	154.305	80.012	19.979	100.412	20.294	3.360	1.061	899.368
91.001	154.837	80.009	19.980	100.410	20.284	4.113	1.062	899.341
91.501	155.339	80.008	19.979	100.409	20.286	3.969	1.035	899.343
92.001	155.849	80.007	19.979	100.404	20.287	3.891	1.011	899.342
92.501	156.354	80.008	19.980	100.398	20.283	4.175	1.014	899.338
93.001	156.891	80.011	19.979	100.393	20.286	3.950	1.042	899.351
93.502	157.430	80.010	19.980	100.392	20.284	4.137	1.076	899.341
94.001	157.921	80.010	19.981	100.391	20.284	4.207	1.030	899.379
94.501	158.408	80.011	19.980	100.392	20.279	4.514	0.979	899.366
95.001	158.926	80.010	19.979	100.394	20.277	4.729	1.006	899.327
95.501	159.484	80.009	19.980	100.395	20.277	4.673	1.075	899.324
