General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Mass loss rate 10/90 [g/s];0,43;109;16,94900;3,36600;0,034000;76,900;83,08;-33,6501;0,000;101,014;30,200;0,000;518,650;564,350;24,90;1131,117;263,190;0,000;844,300;876,500;853,100;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,639;24,222;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;963,7859;21,07482;93,4716;0,45749919;0,45749919;0,00551;1,90707;80,0260;16,403464;0,185990;24,088526;26,211048;0,0428;4,2746;3,51;350,77;0,01;0,87;74,12;;729,758;731,084;9,6417145;16,85600;3,52300;0,04300;0,2007952;;39,79;109,00;;;
Values;;110;16,94700;3,33300;0,038000;78,425;82,03;-34,2001;0,000;101,016;30,200;0,000;519,450;565,250;24,90;1131,017;263,190;0,000;844,100;876,400;853,100;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,666;24,179;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;990,6197;23,46133;109,3083;0,42240397;0,42240397;0,00439;2,11189;81,0166;16,552553;0,198692;24,344957;26,491456;0,0462;4,6154;3,56;355,39;0,00;0,89;76,13;;732,007;731,084;9,9101594;16,78300;3,56900;0,03500;0,2046062;;39,24;110,00;;;
THR   [MJ/m²];175,4;111;16,97500;3,34100;0,036000;73,925;83,46;-34,5100;0,000;101,016;30,200;0,000;519,950;565,650;24,90;1130,917;263,190;0,000;843,900;876,400;853,000;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,687;24,187;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;972,9961;20,31197;85,3958;0,47921753;0,47921753;0,00214;1,81928;81,9896;16,062919;0,181343;23,647559;25,726016;0,0409;4,0907;3,60;359,48;0,00;0,87;74,70;;734,258;735,360;9,7338530;16,73700;3,59400;0,02000;0,2071448;;38,93;111,00;;;
TSP   [m²];7,4;112;17,01900;3,36000;0,025000;75,025;83,69;-35,1401;0,000;101,016;30,200;0,000;520,150;566,150;24,90;1130,850;263,190;0,000;843,800;876,400;852,900;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,706;24,238;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;983,4897;21,66222;89,4887;0,45419312;0,45419312;0,00372;1,93338;82,9731;16,178875;0,178662;23,827429;25,934632;0,0406;4,0629;3,64;363,54;0,00;0,88;75,51;;736,436;735,360;9,8388314;16,72200;3,59400;0,03100;0,2078951;;38,30;112,00;;;
TSR   [m²/m²];743,3;113;17,02800;3,38400;0,026000;78,900;84,18;-35,4200;0,000;101,012;30,200;0,000;521,350;567,550;24,90;1130,317;263,190;0,000;842,300;876,300;852,900;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,717;24,195;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1008,5478;22,67683;90,6978;0,44492594;0,44492594;0,00147;2,03020;83,9817;16,572324;0,172743;24,463189;26,631021;0,0404;4,0338;3,68;367,58;0,00;0,90;77,42;;738,733;739,880;10,0895122;16,71800;3,60900;0,01500;0,2081343;;38,02;113,00;;;
TSR   [m²/m² (none flaming phase)];196,4;114;17,01200;3,42200;0,023000;73,750;83,15;-36,0300;0,000;101,024;30,200;0,000;522,650;569,250;24,90;1130,517;263,190;0,000;843,000;876,300;852,800;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,677;24,206;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;977,4954;21,37460;91,5560;0,45749919;0,45749919;0,00114;1,92044;84,9592;16,002400;0,185137;23,680799;25,792204;0,0419;4,1870;3,72;371,76;0,00;0,88;75,07;;740,964;739,880;9,7788639;16,70000;3,63500;0,01300;0,2089273;;37,41;114,00;;;
TSR   [m²/m² (flaming phase)];546,9;115;16,98700;3,45900;0,017000;76,975;83,68;-36,2900;0,000;101,016;30,200;0,000;523,450;570,250;24,90;1130,750;263,190;0,000;843,700;876,300;852,800;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,692;24,225;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1007,5198;41,98959;172,2450;0,24004110;0,24004110;0,00203;3,77820;85,9667;16,336042;0,178700;24,211535;26,376211;0,0413;4,1329;3,76;375,90;0,00;0,91;77,44;;743,151;744,544;10,0792277;16,65600;3,67500;0,01900;0,2109918;;37,15;115,00;;;
MARHE [kW / m²];903,3;116;16,95200;3,47200;0,035000;77,600;83,88;-36,6101;0,000;101,016;30,200;0,000;524,250;571,150;24,90;1130,583;263,190;0,000;843,200;876,200;852,900;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,755;24,184;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1018,7681;21,64191;87,0621;0,47092692;0,47092692;0,00450;1,94281;86,9854;16,389709;0,176346;24,328199;26,504627;0,0410;4,0983;3,80;379,99;0,00;0,91;78,34;;745,479;744,544;10,1917558;16,62000;3,69500;0,03600;0,2126872;;36,83;116,00;;;
Results HRR;;117;16,90700;3,46000;0,029000;71,650;83,02;-37,1802;0,000;101,014;30,200;0,000;524,750;571,750;24,90;1130,650;263,190;0,000;843,400;876,200;852,900;320,350;;;;;0,00;0,00;0,00;3,00;1,91;15,677;24,203;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;982,7598;22,09751;93,7820;0,44491577;0,44491577;0,00585;1,98263;87,9682;15,741331;0,186661;23,388059;25,482845;0,0417;4,1708;3,84;384,17;0,01;0,88;75,61;;747,661;748,827;9,8315290;16,59900;3,70900;0,04700;0,2136425;;36,26;117,00;;;
HRR max [kW/m²];1451,7;118;16,87000;3,46300;0,038000;77,400;83,88;-37,5000;0,000;101,014;30,200;0,000;525,550;572,850;24,90;1130,617;263,190;0,000;843,300;876,200;852,900;320,350;;;;;0,00;0,00;0,00;3,00;1,92;15,761;24,206;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1025,9222;23,02012;91,9872;0,44584147;0,44584147;0,00564;2,07053;88,9941;16,348317;0,176319;24,326933;26,516381;0,0410;4,0995;3,88;388,27;0,01;0,92;78,96;;749,836;748,827;10,2633261;16,57500;3,73700;0,04400;0,2147696;;35,94;118,00;;;
Max at [s];178;119;16,87300;3,52300;0,044000;74,075;83,66;-38,0702;0,000;101,014;30,200;0,000;526,450;573,950;24,90;1130,750;263,190;0,000;843,600;876,200;853,000;320,350;;;;;0,00;0,00;0,00;3,00;1,92;15,721;24,214;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1009,9370;23,22093;93,6937;0,43509928;0,43509928;0,00664;2,08112;90,0041;15,979635;0,178963;23,819041;25,968160;0,0408;4,0750;3,92;392,34;0,01;0,91;77,73;;752,089;752,987;10,1034093;16,54400;3,75000;0,05200;0,2163366;;35,37;119,00;;;
HRR 060s [kW/m²];750,1;120;16,88500;3,56900;0,043000;72,300;83,68;-38,3801;0,000;101,014;30,200;0,000;527,350;575,150;24,90;1130,850;263,190;0,000;843,900;876,200;853,000;320,350;;;;;0,00;0,00;0,00;3,00;1,92;15,719;24,203;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;999,7326;21,28535;85,7065;0,46986898;0,46986898;0,00433;1,90175;91,0038;15,773543;0,178725;23,552038;25,686839;0,0403;4,0255;3,97;396,37;0,00;0,89;76,86;;754,195;752,987;10,0013250;16,53600;3,74900;0,03600;0,2169614;;35,06;120,00;;;
HRR 120s [kW/m²];859,7;121;16,85600;3,59400;0,035000;75,225;82,03;-39,0000;0,000;101,014;30,200;0,000;528,050;575,950;24,90;1131,250;263,190;0,000;845,000;876,200;853,100;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,740;24,214;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1018,5834;22,35658;100,2181;0,45579020;0,45579020;0,00256;1,99574;92,0224;16,078783;0,198599;24,039669;26,220334;0,0457;4,5660;4,01;400,93;0,00;0,91;78,26;;756,302;757,306;10,1899087;16,54100;3,74400;0,02300;0,2168524;;34,44;121,00;;;
HRR 180s [kW/m²];955,1;122;16,78300;3,59400;0,020000;76,100;82,59;-39,3000;0,000;101,014;30,200;0,000;528,650;576,750;24,90;1131,683;263,190;0,000;846,300;876,100;853,200;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,740;24,203;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1024,4687;20,98470;90,9280;0,48839315;0,48839315;0,00144;1,88188;93,0468;16,162845;0,191808;24,192810;26,394029;0,0444;4,4391;4,06;405,37;0,00;0,92;78,74;;758,476;757,306;10,2487850;16,53700;3,76300;0,01500;0,2169730;;34,14;122,00;;;
HRR 240s [kW/m²];727,3;123;16,73700;3,60900;0,031000;81,225;82,57;-39,9601;0,000;101,014;30,200;0,000;529,650;577,950;24,90;1132,350;263,183;0,000;848,300;876,100;853,200;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,763;24,201;0,59;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1064,0913;22,56864;97,5170;0,47167969;0,47167969;-0,00043;2,03233;94,1109;16,682455;0,192080;25,017806;27,299237;0,0460;4,5978;4,10;409,97;0,00;0,96;81,81;;760,800;761,924;10,6451698;16,50800;3,80200;0,00200;0,2183755;;33,48;123,00;;;
HRR 300s [kW/m²];582,4;124;16,72200;3,63500;0,015000;75,925;81,81;-40,2001;0,000;101,018;30,200;0,000;530,150;578,650;24,90;1132,950;263,190;0,000;850,200;876,000;853,200;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,732;24,203;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1041,3047;44,65220;199,9324;0,23329671;0,23329671;0,00214;4,03531;95,1522;16,121395;0,201316;24,199235;26,413067;0,0466;4,6625;4,15;414,63;0,00;0,94;80,18;;763,154;761,924;10,4172123;16,44500;3,86300;0,02000;0,2212021;;33,24;124,00;;;
HRR 360s [kW/m²];--;125;16,71800;3,67500;0,013000;75,550;82,27;-40,5400;0,000;101,022;30,200;0,000;530,550;579,050;24,90;1133,083;263,183;0,000;850,600;876,000;853,200;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,736;24,225;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1053,0824;21,06836;90,4702;0,50004069;0,50004069;0,00356;1,89456;96,2053;16,075470;0,195675;24,148506;26,356031;0,0452;4,5221;4,19;419,15;0,00;0,95;81,09;;765,426;766,671;10,5350366;16,38100;3,89800;0,03000;0,2244180;;32,90;125,00;;;
HRR Test [kW/m²];698,4;126;16,70000;3,69500;0,019000;72,225;82,96;-41,1401;0,000;101,018;30,200;0,000;531,150;579,750;24,90;1133,083;263,183;0,000;850,700;875,900;853,200;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,763;24,198;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1033,9369;22,08388;90,4786;0,46837362;0,46837362;0,00264;1,97345;97,2393;15,708864;0,187352;23,624478;25,786108;0,0424;4,2361;4,24;423,39;0,00;0,92;79,54;;767,633;766,671;10,3435046;16,36400;3,89200;0,02400;0,2255047;;32,30;126,00;;;
Results EHC;;127;16,65600;3,70900;0,036000;75,300;83,69;-41,4801;0,000;101,018;30,200;0,000;532,050;580,750;24,90;1133,117;263,190;0,000;851,100;875,800;853,000;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,748;24,203;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1047,6472;21,53708;84,8507;0,48663330;0,48663330;0,00567;1,92568;98,2869;16,026211;0,178625;24,142575;26,352411;0,0413;4,1275;4,28;427,52;0,01;0,94;80,65;;769,784;771,139;10,4806624;16,39200;3,86800;0,04500;0,2239361;;31,96;127,00;;;
EHC max [MJ/kg];58,6;128;16,62000;3,73700;0,047000;74,100;84,15;-42,1001;0,000;101,020;30,200;0,000;533,050;582,250;24,90;1132,650;263,183;0,000;850,000;875,600;852,900;320,450;;;;;0,00;0,00;0,00;3,00;1,92;15,797;24,193;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1035,5315;23,45408;90,0418;0,44169108;0,44169108;0,00422;2,11038;99,3224;15,883080;0,173150;23,971927;26,184513;0,0398;3,9755;4,32;431,49;0,00;0,93;79,75;;771,908;771,139;10,3594572;16,40200;3,88200;0,03500;0,2233262;;31,34;128,00;;;
Max at [s];15;129;16,59900;3,75000;0,044000;76,075;82,20;-42,3801;0,000;101,018;30,200;0,000;533,950;583,450;24,90;1132,217;263,183;0,000;848,900;875,500;852,800;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,746;24,206;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1058,5402;22,41368;96,9721;0,47246297;0,47246297;0,00597;2,02498;100,3810;16,079787;0,196623;24,309786;26,563432;0,0458;4,5797;4,36;436,07;0,01;0,96;81,63;;774,040;775,510;10,5896358;16,35200;3,93500;0,04700;0,2255481;;31,06;129,00;;;
EHC 060s [MJ/kg];26,0;130;16,57500;3,74900;0,052000;74,375;83,41;-43,0400;0,000;101,020;30,200;0,000;534,250;583,850;24,90;1131,917;263,183;0,000;848,200;875,400;852,700;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,757;24,222;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1065,0889;21,17075;83,3457;0,50329590;0,50329590;0,00408;1,91241;101,4461;15,894645;0,181995;24,043386;26,275585;0,0419;4,1931;4,40;440,27;0,00;0,96;82,13;;776,254;775,510;10,6551498;16,27000;4,00400;0,03400;0,2296831;;30,40;130,00;;;
EHC 120s [MJ/kg];25,5;131;16,54400;3,74400;0,036000;71,200;83,11;-43,3301;0,000;101,018;30,200;0,000;534,650;584,150;24,90;1132,117;263,183;0,000;849,200;875,200;852,500;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,782;24,209;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1051,1278;41,35849;164,6591;0,25425212;0,25425212;0,00372;3,71942;102,4972;15,545862;0,185616;23,533399;25,712213;0,0419;4,1848;4,45;444,45;0,00;0,95;81,02;;778,406;779,774;10,5154824;16,23000;4,02200;0,03200;0,2318083;;30,11;131,00;;;
EHC 180s [MJ/kg];25,5;132;16,53600;3,76300;0,023000;71,975;82,21;-43,6602;0,000;101,020;30,200;0,000;535,450;585,050;24,90;1131,817;263,183;0,000;848,600;875,000;852,400;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,763;24,206;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1058,2354;20,82741;87,6915;0,50830078;0,50830078;0,00318;1,87480;103,5554;15,618559;0,196403;23,678825;25,872251;0,0446;4,4556;4,49;448,91;0,00;0,95;81,57;;780,499;779,774;10,5865865;16,22000;4,03400;0,02800;0,2323008;;29,78;132,00;;;
EHC 240s [MJ/kg];20,3;133;16,54100;3,80200;0,015000;71,500;83,81;-44,2900;0,000;101,020;30,200;0,000;536,750;586,650;24,90;1131,150;263,183;0,000;846,800;874,900;852,300;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,774;24,179;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1059,1593;21,96151;83,2025;0,48247274;0,48247274;0,00179;1,98698;104,6146;15,548074;0,177198;23,629195;25,825928;0,0401;4,0127;4,53;452,92;0,00;0,96;81,68;;782,590;783,915;10,5958297;16,19200;4,07600;0,01800;0,2335876;;29,15;133,00;;;
EHC 300s [MJ/kg];16,2;134;16,53700;3,86300;0,002000;72,400;83,64;-44,6201;0,000;101,012;30,200;0,000;538,250;588,750;24,90;1130,750;263,183;0,000;845,800;874,800;852,200;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,769;24,217;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1079,2915;23,30109;88,3831;0,46337891;0,46337891;0,00373;2,11405;105,6939;15,623807;0,179264;23,810646;26,044622;0,0410;4,0938;4,57;457,01;0,00;0,98;83,34;;784,729;783,915;10,7972325;16,11900;4,14400;0,03200;0,2369568;;28,82;134,00;;;
EHC 360s [MJ/kg];--;135;16,50800;3,89800;0,020000;76,425;82,28;-45,2201;0,000;101,018;30,200;0,000;538,950;589,650;24,90;1130,417;263,183;0,000;845,000;874,700;852,100;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,765;24,209;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1120,8259;24,73703;101,3796;0,45327759;0,45327759;0,00539;2,22657;106,8147;16,041800;0,195601;24,479460;26,782288;0,0460;4,5935;4,62;461,61;0,01;1,01;86,52;;787,065;788,450;11,2127421;16,06600;4,15800;0,04300;0,2397328;;28,22;135,00;;;
EHC Test [MJ/kg];23,9;136;16,44500;3,89200;0,030000;71,050;82,24;-45,5400;0,000;101,012;30,200;0,000;539,650;590,550;24,90;1130,317;263,183;0,000;844,900;874,600;852,000;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,791;24,201;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1076,5000;21,32558;88,0612;0,50499471;0,50499471;0,00533;1,91402;107,8912;15,457368;0,196148;23,618265;25,845949;0,0445;4,4453;4,66;466,05;0,01;0,97;83,06;;789,356;788,450;10,7693063;16,08400;4,13300;0,04400;0,2389383;;27,90;136,00;;;
Results MLR;;137;16,38100;3,86800;0,024000;72,025;85,57;-46,2101;0,000;101,018;30,200;0,000;540,850;592,250;24,90;1129,983;263,183;0,000;844,100;874,500;851,900;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,782;24,209;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1077,1091;21,87705;72,5956;0,49254354;0,49254354;0,00838;1,97460;108,9683;15,545790;0,156366;23,806192;26,068627;0,0358;3,5742;4,70;469,62;0,01;0,97;83,22;;791,454;792,983;10,7753999;16,10200;4,13500;0,06600;0,2376850;;27,23;137,00;;;
MLR max [g/s];0,6116;138;16,36400;3,88200;0,045000;72,825;85,45;-46,4801;0,000;101,010;30,200;0,000;542,550;594,650;24,90;1129,983;263,183;0,000;844,100;874,500;851,900;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,790;24,217;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1087,9392;42,96332;143,6427;0,25332642;0,25332642;0,00538;3,90917;110,0563;15,607379;0,157862;23,975629;26,277961;0,0364;3,6374;4,73;473,26;0,01;0,99;84,10;;793,564;792,983;10,8837441;16,07000;4,19300;0,04400;0,2391618;;26,96;138,00;;;
Max at [s];176;139;16,39200;3,93500;0,035000;76,700;85,32;-46,8301;0,000;101,010;30,200;0,000;543,250;595,850;24,90;1129,617;263,183;0,000;843,200;874,400;851,800;320,450;;;;;0,00;0,00;0,00;3,00;1,93;15,790;24,209;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1132,0684;21,74483;72,4559;0,52082316;0,52082316;0,00764;1,97408;111,1883;16,006907;0,159303;24,621098;27,005028;0,0377;3,7722;4,77;477,03;0,01;1,03;87,57;;795,840;797,466;11,3252126;15,99600;4,24400;0,05900;0,2427414;;26,61;139,00;;;
MLR 060s [g/s];0,3253;140;16,40200;4,00400;0,047000;73,400;84,95;-47,4601;0,000;101,018;30,200;0,000;543,950;596,550;24,90;1129,583;263,183;0,000;843,200;874,400;851,700;320,450;;;;;0,00;0,00;0,00;3,00;1,94;15,782;24,214;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1119,7463;23,13728;78,3747;0,48415120;0,48415120;0,00429;2,08895;112,3081;15,648696;0,163658;24,101129;26,431710;0,0379;3,7930;4,81;480,83;0,00;1,01;86,51;;798,198;797,466;11,2019423;15,94400;4,27000;0,03600;0,2456668;;25,98;140,00;;;
MLR 120s [g/s];0,3712;141;16,35200;4,02200;0,034000;70,425;85,35;-47,8000;0,000;101,012;30,200;0,000;545,050;597,850;24,90;1129,783;263,183;0,000;843,800;874,400;851,700;320,450;;;;;0,00;0,00;0,00;3,00;1,94;15,776;24,203;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1098,7966;22,62690;74,4218;0,48580933;0,48580933;0,00447;2,04342;113,4069;15,312809;0,159010;23,631510;25,920739;0,0362;3,6140;4,85;484,44;0,00;0,99;84,91;;800,404;801,977;10,9923609;15,92900;4,28300;0,03800;0,2463765;;25,64;141,00;;;
MLR 180s [g/s];0,4043;142;16,27000;4,03400;0,032000;73,375;84,35;-48,4301;0,000;101,010;30,200;0,000;546,750;599,950;24,90;1129,783;263,183;0,000;843,800;874,400;851,700;320,450;;;;;0,00;0,00;0,00;3,00;1,94;15,776;24,209;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1126,2483;23,80071;83,8772;0,47338867;0,47338867;0,00180;2,15485;114,5331;15,605915;0,170751;24,158965;26,509685;0,0397;3,9691;4,89;488,41;0,00;1,02;87,02;;802,602;801,977;11,2669879;15,90100;4,31800;0,01800;0,2478238;;25,01;142,00;;;
MLR 240s [g/s];0,3055;143;16,23000;4,07600;0,028000;70,100;84,55;-48,7601;0,000;101,012;30,200;0,000;547,950;601,750;24,90;1130,283;263,183;0,000;845,100;874,400;851,900;320,450;;;;;0,00;0,00;0,00;3,00;1,94;15,816;24,238;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1109,5974;21,34614;73,7589;0,52001953;0,52001953;0,00203;1,92871;115,6427;15,236954;0,168432;23,639558;25,960588;0,0384;3,8341;4,92;492,24;0,00;1,00;85,73;;804,807;806,203;11,1004119;15,85500;4,34800;0,02000;0,2501314;;24,68;143,00;;;
MLR 300s [g/s];0,2437;144;16,22000;4,14400;0,018000;71,700;82,65;-49,4601;0,000;101,012;30,200;0,000;548,550;602,550;24,90;1130,383;263,183;0,000;845,300;874,400;852,000;320,450;;;;;0,00;0,00;0,00;3,00;1,94;15,820;24,203;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1127,6488;21,48995;83,9425;0,52494303;0,52494303;0,00205;1,94337;116,7704;15,401431;0,191181;23,920902;26,275708;0,0441;4,4047;4,97;496,65;0,00;1,02;87,15;;806,986;806,203;11,2809987;15,82600;4,37500;0,02000;0,2515218;;23,98;144,00;;;
