General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;20,95200;0,04500;0,022000;119,575;100,02;-0,0201;0,000;101,056;35,800;0,005;322,250;324,050;27,00;842,050;263,209;0,000;564,300;585,900;556,500;313,050;;;;;0,00;0,00;0,00;3,00;2,50;15,854;27,151;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00384;-1,64311;0,0236;26,619824;0,000106;24,288370;24,424039;0,0000;0,0023;0,00;0,04;0,00;0,00;0,12;;0,645;0,697;0,0000000;20,94800;0,04700;0,02000;-0,0000401;;71,20;34,00;;;
Correct O2 for pressure?;;35;20,95000;0,04500;0,029000;118,200;100,00;-0,0201;0,000;101,056;35,800;0,005;322,150;323,950;27,00;842,150;263,209;0,000;564,500;586,000;556,500;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,812;27,143;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00242;Infinity;0,0236;26,470436;0,000280;24,144572;24,279479;0,0001;0,0059;0,00;0,05;0,00;0,00;0,09;;0,627;0,667;0,0000000;20,94900;0,04700;0,01400;-0,0000246;;71,20;35,00;;;
;;36;20,95000;0,04500;0,018000;114,900;100,02;-0,0201;0,000;101,056;35,800;0,005;322,150;323,850;27,00;842,317;263,209;0,000;564,800;586,100;556,600;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,797;27,157;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9582;0,00000;0,0000;0,00000000;0,00000000;0,00077;Infinity;0,0245;26,098310;0,000143;23,805142;23,930763;0,0000;0,0030;0,00;0,05;0,00;0,00;0,12;;0,623;0,667;0,0096332;20,94800;0,04700;0,00700;0,0001244;;71,20;36,00;;;
Apparatus;;37;20,95100;0,04500;0,007000;119,525;100,01;-0,0201;0,000;101,052;35,800;0,005;322,050;323,750;27,00;842,483;263,209;0,000;565,200;586,200;556,600;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,856;27,138;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7078;0,00000;0,0000;0,00000000;0,00000000;-0,00203;Infinity;0,0262;26,622519;0,000231;24,275754;24,403898;0,0000;0,0049;0,00;0,06;0,00;0,00;0,09;;0,642;0,678;0,0171681;20,94900;0,04700;-0,00500;0,0002159;;71,20;37,00;;;
C-factor (SI units);0,0437;38;20,95100;0,04500;-0,004000;116,225;100,00;-0,0201;0,000;101,056;35,800;0,005;322,050;323,850;27,00;842,583;263,209;0,000;565,300;586,300;556,700;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,845;27,151;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3858;0,00000;0,0000;0,00000000;0,00000000;-0,00107;Infinity;0,0276;26,252433;0,000267;23,938290;24,072086;0,0001;0,0056;0,00;0,06;0,00;0,00;0,09;;0,666;0,678;0,0139319;20,94900;0,04600;-0,00100;0,0001779;;71,20;38,00;;;
OD correction factor;1;39;20,95100;0,04600;-0,004000;117,300;100,01;-0,0201;0,000;101,052;35,800;0,005;322,150;323,950;27,00;842,617;263,209;0,000;565,400;586,300;556,700;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,864;27,157;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1895;0,00000;0,0000;0,00000000;0,00000000;-0,00317;Infinity;0,0298;26,369469;0,000182;24,052476;24,186868;0,0000;0,0038;0,00;0,07;0,00;0,00;0,09;;0,695;0,743;0,0220115;20,94900;0,04700;-0,01000;0,0002792;;71,20;39,00;;;
Duct diameter (m);0,114;40;20,95100;0,04600;0,002000;117,700;100,02;-0,0201;0,000;101,056;35,800;0,005;322,150;323,950;27,00;842,617;263,209;0,000;565,200;586,400;556,800;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,828;27,119;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7935;0,00000;0,0000;0,00000000;0,00000000;-0,00201;Infinity;0,0316;26,414391;0,000080;24,093451;24,228072;0,0000;0,0017;0,00;0,07;0,00;0,00;0,09;;0,727;0,743;0,0180303;20,94900;0,04600;-0,00500;0,0002286;;71,20;40,00;;;
O2 delay time (s);12;41;20,94900;0,04700;-0,002000;113,275;100,01;-0,0201;0,000;101,056;35,800;0,005;322,150;323,850;27,00;842,650;263,209;0,000;565,200;586,500;556,800;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,799;27,146;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5379;0,00000;0,0000;0,00000000;0,00000000;-0,00129;Infinity;0,0322;25,913102;0,000219;23,636208;23,760937;0,0000;0,0045;0,00;0,07;0,00;0,00;0,04;;0,738;0,773;0,0054075;20,95100;0,04600;-0,00200;0,0000698;;71,20;41,00;;;
CO2 delay time (s);10;42;20,94900;0,04600;0,015000;111,450;100,04;-0,0201;0,000;101,056;35,800;0,005;322,050;323,850;27,00;842,750;263,209;0,000;565,400;586,600;556,800;313,050;;;;;0,00;0,00;0,00;3,00;2,51;15,805;27,154;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00167;-0,64415;0,0322;25,707498;-0,000108;23,441392;23,572410;0,0000;-0,0022;0,00;0,07;0,00;0,00;0,06;;0,727;0,773;0,0000000;20,95000;0,04500;0,01100;-0,0000217;;71,20;42,00;;;
CO delay time (s);10;43;20,94900;0,04700;0,012000;118,950;100,03;-0,0201;0,000;101,052;35,800;0,005;322,050;323,750;27,00;842,817;263,209;0,000;565,500;586,600;556,900;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,774;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00079;0,09507;0,0322;26,558406;0,000050;24,217292;24,345128;0,0000;0,0011;0,00;0,07;0,00;0,00;0,04;;0,710;0,750;0,0000000;20,95100;0,04500;0,00700;-0,0000314;;71,20;43,00;;;
;;44;20,94900;0,04700;0,013000;116,500;100,02;-0,0302;0,000;101,058;35,800;0,005;322,050;323,550;27,00;842,850;263,209;0,000;565,500;586,700;556,900;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,805;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00333;0,09408;0,0322;26,283473;0,000137;23,966594;24,078223;0,0000;0,0029;0,00;0,08;0,00;0,00;0,01;;0,694;0,750;0,0000000;20,95200;0,04500;0,01800;-0,0002311;;71,19;44,00;;;
Laboratory;;45;20,94800;0,04700;0,020000;118,425;100,02;-0,0302;0,000;101,056;35,800;0,005;321,950;323,650;27,00;842,883;263,209;0,000;565,400;586,800;557,000;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,822;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00172;-0,66410;0,0322;26,503848;0,000138;24,160039;24,287612;0,0000;0,0029;0,00;0,08;0,00;0,00;0,04;;0,678;0,716;0,0000000;20,95100;0,04500;0,01100;-0,0000821;;71,19;45,00;;;
Laboratory name;FZJ IAS-7;46;20,94800;0,04700;0,014000;115,575;100,01;-0,0302;0,000;101,058;35,800;0,005;322,050;323,650;27,00;842,917;263,209;0,000;565,400;586,800;557,100;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,837;27,173;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00516;Infinity;0,0322;26,178920;0,000209;23,871258;23,989854;0,0000;0,0044;0,00;0,08;0,01;0,00;0,06;;0,663;0,716;0,0000000;20,95000;0,04500;0,02600;-0,0002116;;71,19;46,00;;;
Operator;MF;47;20,94900;0,04700;0,007000;117,425;100,01;-0,0302;0,000;101,054;35,800;0,005;322,050;323,650;27,00;842,950;263,209;0,000;565,400;586,900;557,100;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,828;27,167;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00171;Infinity;0,0322;26,387611;0,000193;24,061553;24,181095;0,0000;0,0041;0,00;0,09;0,00;0,00;0,06;;0,649;0,686;0,0000000;20,95000;0,04500;0,01100;-0,0000217;;71,19;47,00;;;
Filename;02072026_PMMA_DE_6mm_q25_Al2O3_R1,csv;48;20,94800;0,04600;-0,005000;119,225;100,02;-0,0302;0,000;101,054;35,800;0,005;321,950;323,550;27,00;843,017;263,209;0,000;565,500;587,000;557,100;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,828;27,143;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3241;0,00000;0,0000;0,00000000;0,00000000;0,00056;Infinity;0,0325;26,593217;0,000159;24,241505;24,361978;0,0000;0,0034;0,00;0,09;0,00;0,00;0,07;;0,639;0,686;0,0032585;20,95000;0,04500;0,00600;0,0000416;;71,19;48,00;;;
Report name;;49;20,94900;0,04700;-0,001000;117,650;100,01;-0,0302;0,000;101,052;35,800;0,005;321,950;323,550;27,00;843,083;263,209;0,000;565,500;587,100;557,200;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,820;27,138;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2203;0,00000;0,0000;0,00000000;0,00000000;-0,00155;Infinity;0,0337;26,416981;0,000230;24,080854;24,200529;0,0000;0,0049;0,00;0,10;0,00;0,00;0,06;;0,642;0,683;0,0122675;20,95000;0,04500;-0,00300;0,0001555;;71,19;49,00;;;
;;50;20,94900;0,04600;-0,010000;118,175;100,03;-0,0302;0,000;101,058;35,800;0,005;321,950;323,650;27,00;843,083;263,209;0,000;565,500;587,100;557,200;313,050;;;;;0,00;0,00;0,00;3,00;2,52;15,822;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9229;0,00000;0,0000;-0,00082397;-0,00082397;-0,00085;-0,67159;0,0346;26,475857;0,000006;24,134523;24,261961;0,0000;0,0001;0,00;0,10;0,00;0,00;0,07;;0,650;0,683;0,0092782;20,95000;0,04500;0,00000;0,0001176;;71,19;50,00;;;
Pre-test conditions;;51;20,94900;0,04600;-0,005000;120,175;100,02;-0,0302;0,000;101,054;35,800;0,005;321,950;323,650;27,00;843,150;263,209;0,000;565,500;587,200;557,300;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,822;27,154;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7296;0,00000;0,0000;0,00576782;0,00576782;-0,00062;0,16754;0,0354;26,698956;0,000146;24,337893;24,466405;0,0000;0,0031;0,00;0,10;0,00;0,00;0,07;;0,654;0,694;0,0073350;20,95000;0,04600;0,00100;0,0000922;;71,19;51,00;;;
Ambient temperature (°C);26,8;52;20,94900;0,04500;-0,002000;114,300;100,02;-0,0400;0,000;101,054;35,800;0,005;321,950;323,650;27,00;843,250;263,209;0,000;565,600;587,300;557,400;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,826;27,159;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2930;0,00000;0,0000;0,00576782;0,00576782;0,00123;0,23244;0,0356;26,038163;0,000112;23,735536;23,860868;0,0000;0,0023;0,00;0,10;0,00;0,00;0,09;;0,651;0,694;0,0029454;20,94900;0,04700;0,00900;0,0000387;;71,18;52,00;;;
Barometric pressure (Pa);101058;53;20,95100;0,04500;0,011000;117,675;100,02;-0,0400;0,000;101,052;35,800;0,005;321,950;323,650;27,00;843,350;263,209;0,000;565,800;587,400;557,400;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,851;27,165;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00082397;-0,00082397;0,00544;-1,65090;0,0356;26,419788;0,000061;24,083412;24,210581;0,0000;0,0013;0,00;0,10;0,01;0,00;0,09;;0,642;0,682;0,0000000;20,94900;0,04700;0,02700;-0,0001892;;71,18;53,00;;;
Relative hunidity (%);36,1;54;20,95000;0,04500;0,007000;119,675;100,01;-0,0400;0,000;101,050;35,900;0,005;321,950;323,650;27,00;843,483;263,215;0,000;566,000;587,500;557,500;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,851;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7513;0,00000;0,0000;0,00000000;0,00000000;0,00220;Infinity;0,0364;26,643357;0,000201;24,287210;24,415455;0,0000;0,0043;0,00;0,11;0,00;0,00;0,15;;0,637;0,682;0,0075529;20,94700;0,04800;0,01300;0,0000962;;71,18;54,00;;;
;;55;20,95100;0,04500;0,018000;116,075;100,01;-0,0400;0,000;101,054;35,800;0,005;321,950;323,550;27,00;843,550;263,215;0,000;566,100;587,500;557,600;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,858;27,165;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4165;0,00000;0,0000;0,00000000;0,00000000;0,00402;Infinity;0,0368;26,239561;0,000184;23,919123;24,037995;0,0000;0,0039;0,00;0,11;0,00;0,00;0,18;;0,636;0,665;0,0041875;20,94600;0,04800;0,02100;0,0000553;;71,18;55,00;;;
Conditioning;;56;20,95200;0,04500;0,011000;118,500;100,00;-0,0400;0,000;101,052;35,900;0,005;321,950;323,550;27,00;843,617;263,215;0,000;566,200;587,600;557,600;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,835;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4477;0,00000;0,0000;0,00000000;0,00000000;0,00266;Infinity;0,0373;26,512238;0,000272;24,167687;24,287794;0,0001;0,0058;0,00;0,12;0,00;0,00;0,15;;0,632;0,665;0,0045009;20,94700;0,04900;0,01500;0,0000582;;71,18;56,00;;;
Conditionet ? (Y/N);N;57;20,95100;0,04500;0,026000;120,475;100,00;-0,0400;0,000;101,054;35,800;0,005;321,850;323,450;27,00;843,750;263,215;0,000;566,500;587,700;557,600;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,814;27,175;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4354;0,00000;0,0000;0,00000000;0,00000000;0,00150;Infinity;0,0387;26,736413;0,000325;24,364468;24,485590;0,0001;0,0069;0,00;0,12;0,00;0,00;0,18;;0,638;0,674;0,0144304;20,94600;0,04900;0,01000;0,0001819;;71,18;57,00;;;
Conditioning temperature (°C);;58;20,95000;0,04500;0,011000;117,225;100,01;-0,0400;0,000;101,054;35,800;0,005;321,850;323,450;27,00;843,883;263,215;0,000;566,700;587,800;557,700;313,050;;;;;0,00;0,00;0,00;3,00;2,53;15,814;27,178;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3604;0,00000;0,0000;0,00000000;0,00000000;0,00148;Infinity;0,0411;26,373319;0,000240;24,033586;24,153063;0,0001;0,0051;0,00;0,13;0,00;0,00;0,24;;0,659;0,674;0,0237292;20,94400;0,04900;0,01000;0,0003027;;71,18;58,00;;;
Conditioning RH (%);;59;20,95000;0,04500;0,006000;115,600;100,02;-0,0400;0,000;101,058;35,800;0,005;321,850;323,450;27,00;843,917;263,215;0,000;566,700;587,900;557,700;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,828;27,183;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0886;0,00000;0,0000;-0,00083415;-0,00083415;-0,00269;-3,05708;0,0441;26,189885;0,000102;23,866425;23,985071;0,0000;0,0021;0,00;0,13;0,00;0,00;0,18;;0,694;0,728;0,0310493;20,94600;0,05000;-0,00800;0,0003970;;71,18;59,00;;;
;;60;20,95000;0,04500;-0,003000;116,975;100,03;-0,0400;0,000;101,056;35,700;0,005;321,850;323,550;27,00;843,883;263,215;0,000;566,500;587,900;557,800;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,835;27,167;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3102;0,00000;0,0000;0,00583903;0,00583903;-0,00061;0,37031;0,0465;26,345182;0,000000;24,007945;24,134755;0,0000;0,0000;0,00;0,13;0,00;0,00;0,18;;0,728;0,728;0,0232242;20,94600;0,04900;0,00100;0,0002958;;71,18;60,00;;;
Data collected;;61;20,95000;0,04600;0,000000;116,950;100,01;-0,0500;0,000;101,054;35,700;0,005;321,950;323,650;27,00;843,950;263,215;0,000;566,600;588,000;557,800;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,835;27,157;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8373;0,00000;0,0000;0,00583903;0,00583903;-0,00038;0,30123;0,0483;26,338276;0,000209;24,009109;24,135885;0,0000;0,0044;0,00;0,14;0,00;0,00;0,15;;0,750;0,784;0,0184708;20,94700;0,04800;0,00200;0,0002354;;71,17;61,00;;;
CO/CO2 data collected?;Yes;62;20,95000;0,04700;0,001000;119,150;100,01;-0,0500;0,000;101,056;35,700;0,005;321,950;323,750;27,00;843,983;263,215;0,000;566,700;588,000;557,800;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,835;27,175;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9761;0,00000;0,0000;-0,00083415;-0,00083415;0,00079;-1,64095;0,0493;26,584852;0,000245;24,233880;24,369369;0,0001;0,0052;0,00;0,14;0,00;0,00;0,12;;0,760;0,784;0,0098128;20,94800;0,04700;0,00700;0,0001244;;71,17;62,00;;;
Mass data collected?;Yes;63;20,95000;0,04700;0,009000;115,250;100,01;-0,0500;0,000;101,050;35,700;0,005;322,050;323,850;27,00;844,050;263,215;0,000;566,700;588,100;557,900;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,828;27,173;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00083415;0,00083415;0,00308;1,61362;0,0493;26,142086;0,000176;23,837671;23,970904;0,0000;0,0037;0,00;0,14;0,00;0,00;0,12;;0,756;0,789;0,0000000;20,94800;0,04700;0,01700;-0,0000022;;71,17;63,00;;;
Smoke data collected;Yes;64;20,94900;0,04800;0,027000;117,800;100,00;-0,0500;0,000;101,054;35,700;0,005;322,050;323,950;27,00;843,983;263,215;0,000;566,500;588,100;557,900;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,811;27,199;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;0,00382;-0,23305;0,0493;26,429712;0,000264;24,099943;24,242125;0,0001;0,0056;0,00;0,15;0,00;0,00;0,06;;0,744;0,789;0,0000000;20,95000;0,04700;0,02000;-0,0001609;;71,17;64,00;;;
Soot mass data colelcted;;65;20,94900;0,04800;0,013000;116,325;100,00;-0,0400;0,000;101,054;35,700;0,005;322,050;323,950;27,00;843,950;263,215;0,000;566,300;588,200;557,900;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,828;27,162;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;0,00588;-0,16280;0,0493;26,263725;0,000265;23,948587;24,089876;0,0001;0,0056;0,00;0,16;0,01;0,00;0,04;;0,733;0,764;0,0000000;20,95100;0,04600;0,02900;-0,0003227;;71,18;65,00;;;
Soot mass ratio (1:x);;66;20,94700;0,04900;0,021000;114,475;100,00;-0,0400;0,000;101,056;35,700;0,005;322,150;324,050;27,00;844,050;263,215;0,000;566,500;588,200;558,000;313,050;;;;;0,00;0,00;0,00;3,00;2,54;15,828;27,173;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00399;Infinity;0,0493;26,049999;0,000353;23,761076;23,901216;0,0001;0,0074;0,00;0,16;0,00;0,00;0,04;;0,722;0,764;0,0000000;20,95100;0,04600;0,02100;-0,0002214;;71,18;66,00;;;
Soot mass (g);;67;20,94600;0,04900;0,015000;115,150;100,00;-0,0400;0,000;101,054;35,700;0,005;322,150;324,150;27,00;844,083;263,215;0,000;566,600;588,200;558,000;313,050;;;;;0,00;0,00;0,00;3,00;2,55;15,851;27,173;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00170;0,16195;0,0493;26,126687;0,000319;23,831027;23,978977;0,0001;0,0067;0,00;0,17;0,00;0,00;0,06;;0,711;0,742;0,0000000;20,95000;0,04600;0,01100;-0,0000343;;71,18;67,00;;;
;;68;20,94700;0,04900;0,010000;115,775;100,00;-0,0500;0,000;101,054;35,700;0,005;322,150;324,050;27,00;844,083;263,215;0,000;566,400;588,300;558,100;313,050;;;;;0,00;0,00;0,00;3,00;2,55;15,835;27,175;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1488;0,00000;0,0000;0,00583903;0,00583903;-0,00176;0,16239;0,0514;26,197496;0,000354;23,895613;24,036547;0,0001;0,0074;0,00;0,18;0,00;0,00;0,12;;0,716;0,742;0,0216023;20,94800;0,04600;-0,00400;0,0002763;;71,17;68,00;;;
Comments;;69;20,94600;0,05000;0,010000;120,625;100,01;-0,0500;0,000;101,054;35,700;0,005;322,150;324,050;27,00;844,183;263,215;0,000;566,600;588,400;558,100;313,050;;;;;0,00;0,00;0,00;3,00;2,55;15,837;27,197;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,8318;0,00000;0,0000;-0,00083415;-0,00083415;-0,00086;-1,16030;0,0523;26,740593;0,000217;24,390991;24,534846;0,0000;0,0046;0,00;0,18;0,00;0,00;0,07;;0,727;0,732;0,0083621;20,95000;0,04600;0,00000;0,0001049;;71,17;69,00;;;
