General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;253;17,01400;3,30700;0,024000;76,100;84,66;-69,6500;0,000;101,410;20,500;0,000;531,150;580,650;25,20;1014,917;263,190;0,000;740,000;752,100;733,200;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,246;24,881;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;798,7911;41,90068;205,7028;0,18997192;0,18997192;0,00111;3,61569;165,5245;16,238318;0,166870;24,420722;26,696587;0,0391;3,9215;6,68;670,66;0,00;0,69;60,43;;652,656;653,515;7,9599531;17,58200;2,81500;0,01400;0,1664077;;3,54;253,00;;;
;;254;17,05900;3,30600;0,001000;77,100;85,01;-69,8900;0,000;101,414;20,500;0,000;530,450;579,250;25,20;1014,150;263,190;0,000;738,000;751,900;733,100;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,273;24,873;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;774,5693;20,30908;100,7081;0,38005575;0,38005575;0,00083;1,74145;166,2990;16,355441;0,162663;24,564446;26,824311;0,0383;3,8409;6,72;674,50;0,00;0,66;58,49;;653,183;653,515;7,7185827;17,71300;2,69500;0,01200;0,1601018;;3,30;254,00;;;
;;255;17,07700;3,28000;0,009000;77,375;86,39;-70,3601;0,000;101,414;20,500;0,000;529,850;577,950;25,20;1013,317;263,190;0,000;735,800;751,700;733,000;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,271;24,873;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;747,1387;21,78977;100,9593;0,34168498;0,34168498;-0,00047;1,87853;167,0462;16,393857;0,146590;24,594294;26,826973;0,0345;3,4617;6,76;677,96;0,00;0,64;56,39;;653,606;654,452;7,4452373;17,83600;2,60900;0,00300;0,1539718;;2,83;255,00;;;
;;256;17,08200;3,22800;0,012000;75,250;84,78;-70,5400;0,000;101,414;20,500;0,000;528,950;576,350;25,20;1012,417;263,190;0,000;733,500;751,500;732,800;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,257;24,871;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;709,8583;46,91834;254,1442;0,15076701;0,15076701;0,00325;4,02166;167,7560;16,180921;0,165425;24,233610;26,405221;0,0383;3,8451;6,79;681,81;0,00;0,61;53,58;;653,898;654,452;7,0737383;17,95200;2,49900;0,02900;0,1481268;;2,65;256,00;;;
;;257;17,09000;3,19500;0,027000;78,350;83,69;-70,7500;0,000;101,412;20,500;0,000;527,550;574,050;25,20;1012,050;263,190;0,000;732,600;751,300;732,800;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,271;24,873;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;697,0766;19,43354;117,6203;0,35744222;0,35744222;0,00157;1,66324;168,4531;16,532746;0,178360;24,694991;26,871689;0,0420;4,2190;6,84;686,03;0,00;0,59;52,53;;654,091;654,978;6,9463684;18,07300;2,40000;0,01700;0,1422772;;2,44;257,00;;;
;;258;17,13500;3,15200;0,022000;78,450;82,91;-71,2000;0,000;101,416;20,500;0,000;525,950;571,450;25,20;1011,250;263,190;0,000;730,200;751,200;732,900;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,215;24,863;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;666,9654;20,87408;138,6276;0,31840007;0,31840007;0,00216;1,76548;169,1201;16,568437;0,187701;24,673245;26,807729;0,0441;4,4294;6,88;690,45;0,00;0,56;50,14;;654,199;654,978;6,6463099;18,20900;2,26700;0,02100;0,1357467;;1,99;258,00;;;
;;259;17,18900;3,10900;0,035000;75,300;83,44;-71,3501;0,000;101,416;20,500;0,000;524,750;568,950;25,20;1010,983;263,190;0,000;729,600;751,000;732,900;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,255;24,889;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;616,3483;45,76129;310,3870;0,13421631;0,13421631;0,00269;3,86565;169,7364;16,250943;0,181410;24,145226;26,178992;0,0417;4,1805;6,92;694,64;0,00;0,52;46,30;;654,151;654,992;6,1419113;18,36900;2,13600;0,02500;0,1277906;;1,84;259,00;;;
;;260;17,23100;3,04600;0,028000;80,000;84,63;-71,5200;0,000;101,412;20,500;0,000;522,950;566,150;25,20;1010,983;263,190;0,000;729,700;750,900;732,900;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,278;24,860;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;591,2842;36,47032;244,2495;0,16156006;0,16156006;0,00307;3,02383;170,3277;16,779237;0,167251;24,844636;26,897009;0,0395;3,9600;6,96;698,60;0,00;0,49;44,25;;653,957;654,992;5,8921474;18,56000;1,95200;0,02700;0,1186216;;1,67;260,00;;;
;;261;17,27900;2,99000;0,047000;78,850;83,63;-71,7000;0,000;101,412;20,500;0,000;521,150;563,050;25,20;1010,650;263,190;0,000;728,900;750,800;732,800;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,246;24,884;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;538,0883;18,54066;144,4773;0,28920492;0,28920492;0,00232;1,54858;170,8658;16,686943;0,179055;24,622933;26,602595;0,0418;4,1930;7,00;702,79;0,00;0,45;40,26;;653,615;654,396;5,3620504;18,76300;1,80300;0,02200;0,1084317;;1,49;261,00;;;
;;262;17,34100;2,90500;0,031000;83,900;85,90;-72,0601;0,000;101,410;20,500;0,000;519,150;559,750;25,20;1010,450;263,190;0,000;728,300;750,800;732,800;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,267;24,876;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;508,9874;19,20070;138,2390;0,26416016;0,26416016;0,00057;1,57666;171,3748;17,246137;0,152306;25,350409;27,332932;0,0365;3,6645;7,04;706,45;0,00;0,42;37,90;;653,119;654,396;5,0720597;18,95700;1,62700;0,01000;0,0991453;;1,13;262,00;;;
;;263;17,41300;2,81500;0,031000;84,700;85,88;-72,2000;0,000;101,410;20,500;0,000;516,550;555,650;25,20;1010,217;263,190;0,000;727,800;750,700;732,700;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,263;24,879;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;465,1862;35,42689;279,5700;0,13084920;0,13084920;-0,00080;2,92423;171,8400;17,371720;0,152589;25,407120;27,330300;0,0366;3,6710;7,08;710,12;0,00;0,38;34,59;;652,488;653,234;4,6355809;19,14300;1,48800;0,00100;0,0898708;;0,99;263,00;;;
;;264;17,49700;2,69500;0,014000;82,775;83,87;-72,3501;0,000;101,410;20,500;0,000;513,550;551,050;25,20;1010,083;263,190;0,000;727,400;750,700;732,700;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,221;24,876;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;427,0035;38,36137;374,4838;0,11092122;0,11092122;-0,00216;3,02631;172,2670;17,223267;0,176216;25,043702;26,872421;0,0415;4,1684;7,12;714,29;0,00;0,34;31,47;;651,706;653,234;4,2550897;19,29100;1,32200;-0,00800;0,0831463;;0,84;264,00;;;
;;265;17,58200;2,60900;0,012000;83,000;83,88;-72,4501;0,000;101,412;20,500;0,000;510,350;546,150;25,20;1010,017;263,190;0,000;727,300;750,700;732,600;316,450;;;;;0,00;0,00;0,00;3,00;1,87;15,259;24,887;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;382,9927;18,85418;204,1709;0,20242310;0,20242310;-0,00415;1,50124;172,6500;17,300644;0,176110;24,999462;26,753123;0,0413;4,1474;7,16;718,44;0,00;0,30;28,18;;650,775;651,505;3,8165223;19,47000;1,19600;-0,02100;0,0741724;;0,74;265,00;;;
;;266;17,71300;2,49900;0,003000;84,200;85,17;-72,7300;0,000;101,404;20,500;0,000;507,150;541,150;25,20;1010,150;263,190;0,000;727,600;750,800;732,600;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,257;24,860;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;342,5766;17,43948;192,9795;0,19574992;0,19574992;-0,00034;1,37889;172,9926;17,480149;0,160788;25,100468;26,783236;0,0378;3,7908;7,20;722,23;0,00;0,27;25,24;;649,692;651,505;3,4137760;19,63700;1,05700;0,00400;0,0656072;;0,46;266,00;;;
;;267;17,83600;2,40000;0,029000;85,900;86,47;-72,8099;0,000;101,404;20,500;0,000;503,650;535,950;25,30;1010,317;263,190;0,000;728,000;750,900;732,600;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,235;24,887;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;308,8037;52,73777;589,0377;0,05834961;0,05834961;-0,00097;4,23855;173,3014;17,716970;0,145738;25,264957;26,885245;0,0344;3,4491;7,23;725,68;0,00;0,25;22,77;;648,479;649,216;3,0772284;19,78000;0,96000;0,00000;0,0583041;;0,38;267,00;;;
;;268;17,95200;2,26700;0,017000;85,050;87,69;-72,8800;0,000;101,406;20,500;0,000;500,250;530,650;25,20;1010,917;263,190;0,000;729,800;751,000;732,500;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,271;24,863;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;273,5509;38,43522;432,8910;0,07092285;0,07092285;0,00230;3,03959;173,5749;17,688903;0,131692;25,054646;26,577207;0,0307;3,0810;7,26;728,76;0,00;0,22;20,19;;647,145;649,216;2,7259352;19,91000;0,84400;0,02100;0,0516962;;0,31;268,00;;;
;;269;18,07300;2,13600;0,021000;85,675;88,22;-72,9501;0,000;101,404;20,400;0,000;496,650;525,350;25,30;1011,450;263,190;0,000;731,400;751,000;732,500;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,257;24,871;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;242,3101;41,40360;501,1238;0,05831909;0,05831909;0,00028;3,29869;173,8172;17,818007;0,125705;25,055890;26,503799;0,0292;2,9328;7,29;731,69;0,00;0,19;17,84;;645,698;646,437;2,4146204;20,03600;0,75300;0,00800;0,0454298;;0,24;269,00;;;
;;270;18,20900;1,95200;0,025000;85,850;87,60;-73,0000;0,000;101,406;20,400;0,000;493,050;520,050;25,30;1012,117;263,190;0,000;733,300;751,100;732,500;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,210;24,887;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;210,0351;35,88250;526,1962;0,05832926;0,05832926;0,00217;2,78835;174,0273;17,901192;0,132743;24,990399;26,358903;0,0307;3,0800;7,32;734,77;0,00;0,16;15,45;;644,145;646,437;2,0930000;20,16100;0,64100;0,02000;0,0391712;;0,19;270,00;;;
;;271;18,36900;1,80300;0,027000;87,400;91,24;-73,0701;0,000;101,410;20,400;0,000;489,350;514,650;25,30;1011,650;263,190;0,000;731,900;751,200;732,400;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,250;24,881;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;178,4754;23,70957;284,0300;0,07501221;0,07501221;0,00316;1,87837;174,2057;18,130226;0,091936;25,120199;26,418944;0,0213;2,1381;7,34;736,91;0,00;0,14;13,19;;642,485;643,219;1,7785070;20,28300;0,55500;0,02600;0,0328439;;0,12;271,00;;;
;;272;18,56000;1,62700;0,022000;88,475;94,27;-73,1400;0,000;101,406;20,400;0,000;485,650;509,250;25,30;1011,117;263,190;0,000;730,400;751,200;732,300;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,255;24,865;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;157,2000;31,86942;279,3474;0,04915365;0,04915365;0,00158;2,32021;174,3629;18,310739;0,059288;25,178482;26,402022;0,0137;1,3779;7,36;738,29;0,00;0,11;11,44;;640,740;643,219;1,5664981;20,37600;0,45400;0,01600;0,0286303;;0,05;272,00;;;
;;273;18,76300;1,48800;0,010000;86,400;95,68;-73,1700;0,000;101,410;20,400;0,000;481,950;503,850;25,30;1010,717;263,190;0,000;729,300;751,200;732,200;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,235;24,876;0,58;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;125,5271;39,53900;319,5287;0,03163656;0,03163656;-0,00100;2,91810;174,4885;18,164070;0,044472;24,786513;25,912821;0,0101;1,0144;7,37;739,30;0,00;0,09;9,09;;638,910;639,621;1,2508778;20,48800;0,37900;0,00000;0,0230318;;0,02;273,00;;;
;;274;18,95700;1,32200;0,001000;88,625;98,31;-73,2100;0,000;101,412;20,400;0,000;478,150;498,450;25,30;1009,283;263,190;0,000;725,100;751,200;732,100;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,235;24,889;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;100,8178;22,76124;89,7039;0,04413859;0,04413859;-0,00101;1,62164;174,5893;18,469423;0,017316;25,004477;26,066049;0,0040;0,3973;7,37;739,70;0,00;0,07;7,26;;636,992;639,621;1,0046491;20,58500;0,30000;0,00000;0,0181831;;-0,02;274,00;;;
;;275;19,14300;1,19600;-0,008000;90,250;99,38;-73,2500;0,000;101,408;20,400;0,000;474,350;493,150;25,30;1007,817;263,190;0,000;720,800;751,200;732,000;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,259;24,889;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;79,0802;39,34328;75,1267;0,02002970;0,02002970;-0,00251;2,87830;174,6684;18,712484;0,006565;25,132207;26,128276;0,0015;0,1510;7,37;739,85;0,00;0,06;5,67;;635,002;635,713;0,7880343;20,66600;0,24800;-0,00900;0,0140705;;-0,06;275,00;;;
;;276;19,29100;1,05700;-0,021000;88,650;100,13;-73,2500;0,000;101,412;20,400;0,000;470,550;487,850;25,30;1007,183;263,190;0,000;719,000;751,200;731,900;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,252;24,887;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;59,6181;0,00000;0,0000;-0,00333659;-0,00333659;-0,00102;-13,01548;174,7280;18,620604;-0,000989;24,808461;25,720556;-0,0002;-0,0224;7,37;739,85;0,00;0,04;4,30;;632,953;635,713;0,5940947;20,73100;0,19900;0,00000;0,0106568;;-0,06;276,00;;;
;;277;19,47000;0,96000;0,004000;89,300;100,18;-73,2500;0,000;101,410;20,400;0,000;466,750;482,650;25,30;1006,883;263,190;0,000;718,100;751,200;731,900;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,255;24,889;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;45,9760;0,00000;0,0000;0,00000000;0,00000000;-0,00136;Infinity;174,7739;18,764667;-0,001515;24,798503;25,643272;-0,0003;-0,0342;7,37;739,85;0,00;0,04;3,34;;630,858;631,574;0,4581508;20,77900;0,17000;-0,00200;0,0081528;;-0,06;277,00;;;
;;278;19,63700;0,84400;0,000000;89,900;100,24;-73,2500;0,000;101,410;20,400;0,000;463,050;477,650;25,30;1006,583;263,190;0,000;717,200;751,300;731,800;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,236;24,873;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,3910;0,00000;0,0000;0,00000000;0,00000000;0,00213;Infinity;174,8103;18,902672;-0,002077;24,782855;25,564261;-0,0005;-0,0467;7,37;739,85;0,00;0,03;2,73;;628,737;631,574;0,3626363;20,80900;0,14400;0,01900;0,0064066;;-0,06;278,00;;;
;;279;19,78000;0,75300;0,021000;89,325;100,24;-73,2500;0,000;101,410;20,400;0,000;459,550;472,750;25,30;1006,617;263,190;0,000;717,400;751,300;731,700;316,550;;;;;0,00;0,00;0,00;3,00;1,88;15,252;24,889;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,3643;0,00000;0,0000;0,00000000;0,00000000;0,00013;Infinity;174,8397;18,913740;-0,002082;24,609934;25,316824;-0,0005;-0,0464;7,37;739,85;0,00;0,02;2,19;;626,602;627,317;0,2926154;20,83500;0,13000;0,00700;0,0051652;;-0,06;279,00;;;
;;280;19,91000;0,64100;0,008000;87,550;100,23;-73,2500;0,000;101,410;20,400;0,000;456,150;468,250;25,30;1006,717;263,190;0,000;717,600;751,400;731,700;316,450;;;;;0,00;0,00;0,00;3,00;1,88;15,259;24,881;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,9518;0,00000;0,0000;0,00000000;0,00000000;0,00112;Infinity;174,8637;18,794533;-0,001966;24,273896;24,917794;-0,0004;-0,0431;7,37;739,85;0,00;0,02;1,82;;624,459;627,317;0,2386798;20,85200;0,11600;0,01300;0,0042400;;-0,06;280,00;;;
;;281;20,03600;0,55500;0,020000;88,200;100,31;-73,2500;0,000;101,416;20,400;0,000;453,050;464,050;25,30;1006,817;263,190;0,000;717,800;751,500;731,700;316,550;;;;;0,00;0,00;0,00;3,00;1,88;15,236;24,900;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,9258;0,00000;0,0000;0,00000000;0,00000000;0,00263;Infinity;174,8836;18,928601;-0,002736;24,280908;24,870446;-0,0006;-0,0599;7,37;739,85;0,00;0,02;1,58;;622,315;623,028;0,1985608;20,86400;0,10800;0,02200;0,0035031;;-0,06;281,00;;;
;;282;20,16100;0,45400;0,026000;88,825;100,33;-73,2500;0,000;101,408;20,400;0,000;450,050;460,150;25,30;1006,917;263,190;0,000;718,000;751,600;731,700;316,450;;;;;0,00;0,00;0,00;3,00;1,89;15,265;24,871;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9828;0,00000;0,0000;0,00000000;0,00000000;0,00080;Infinity;174,9016;19,058754;-0,002949;24,285975;24,831000;-0,0006;-0,0645;7,37;739,85;0,00;0,02;1,38;;620,175;623,028;0,1791981;20,87400;0,10000;0,01100;0,0031390;;-0,06;282,00;;;
;;283;20,28300;0,37900;0,016000;88,775;100,36;-73,2500;0,000;101,412;20,400;0,000;447,050;456,350;25,30;1007,017;263,190;0,000;718,100;751,800;731,700;316,550;;;;;0,00;0,00;0,00;3,00;1,89;15,284;24,889;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,3555;0,00000;0,0000;-0,00083415;-0,00083415;-0,00105;-17,38179;174,9179;19,117213;-0,003232;24,198083;24,701476;-0,0007;-0,0703;7,37;739,85;0,00;0,01;1,22;;618,044;618,753;0,1629830;20,88200;0,09600;0,00000;0,0028453;;-0,06;283,00;;;
;;284;20,37600;0,30000;0,000000;88,775;100,36;-73,2500;0,000;101,412;20,400;0,000;447,050;456,350;25,30;1007,083;263,190;0,000;718,200;751,900;731,700;316,550;;;;;0,00;0,00;0,00;3,00;1,89;15,238;24,897;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,5681;0,00000;0,0000;0,00583903;0,00583903;-0,00257;2,28300;174,9335;19,117213;-0,003232;24,198083;24,701476;-0,0007;-0,0703;7,37;739,85;0,00;0,01;1,11;;615,924;618,753;0,1551362;20,88700;0,09200;-0,00900;0,0027075;;-0,06;284,00;;;
;;285;20,48800;0,24800;0,000000;89,050;100,27;-73,2600;0,000;101,416;20,400;0,000;444,250;452,650;25,30;1007,183;263,190;0,000;718,300;752,100;731,700;316,450;;;;;0,00;0,00;0,00;3,00;1,89;15,246;24,887;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,5478;0,00000;0,0000;0,00583903;0,00583903;-0,00427;2,14294;174,9490;19,207044;-0,002422;24,159517;24,616331;-0,0005;-0,0525;7,37;739,85;0,00;0,01;1,05;;613,818;614,523;0,1549337;20,89000;0,08900;-0,01900;0,0026904;;-0,07;285,00;;;
;;286;20,58500;0,19900;-0,009000;87,775;100,33;-73,2600;0,000;101,416;20,400;0,000;441,550;449,250;25,30;1007,450;263,190;0,000;718,900;752,200;731,800;316,450;;;;;0,00;0,00;0,00;3,00;1,89;15,257;24,897;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,2165;0,00000;0,0000;0,00000000;0,00000000;-0,00172;Infinity;174,9623;19,127261;-0,002946;23,912938;24,329946;-0,0006;-0,0631;7,37;739,85;0,00;0,01;0,96;;611,722;614,523;0,1317021;20,89400;0,08600;-0,00400;0,0022975;;-0,07;286,00;;;
;;287;20,66600;0,17000;0,000000;87,225;100,27;-73,2600;0,000;101,412;20,400;0,000;439,050;445,950;25,30;1007,383;263,190;0,000;718,500;752,400;731,800;316,550;;;;;0,00;0,00;0,00;3,00;1,89;15,280;24,887;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,8822;0,00000;0,0000;-0,00583903;-0,00583903;-0,00206;-1,83317;174,9751;19,121449;-0,002429;23,770321;24,143890;-0,0005;-0,0516;7,37;739,85;0,00;0,01;0,92;;609,636;610,339;0,1283710;20,89600;0,08300;-0,00600;0,0022399;;-0,07;287,00;;;
;;288;20,73100;0,14400;-0,002000;84,350;100,33;-73,2500;0,000;101,414;20,400;0,000;436,550;442,850;25,30;1007,517;263,190;0,000;718,800;752,500;731,800;316,450;;;;;0,00;0,00;0,00;3,00;1,89;15,246;24,879;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,3606;0,00000;0,0000;-0,00583903;-0,00583903;-0,00153;-1,65982;174,9875;18,857445;-0,003019;23,308649;23,645024;-0,0006;-0,0628;7,37;739,85;0,00;0,01;0,89;;607,563;610,339;0,1231732;20,89700;0,08000;-0,00300;0,0021795;;-0,06;288,00;;;
;;289;20,77900;0,13000;0,019000;89,700;100,31;-73,2500;0,000;101,414;20,400;0,000;434,250;439,950;25,30;1007,517;263,190;0,000;718,700;752,600;731,800;316,550;;;;;0,00;0,00;0,00;3,00;1,89;15,286;24,871;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,7367;0,00000;0,0000;0,00083415;0,00083415;-0,00227;11,65609;174,9992;19,497710;-0,002810;23,973073;24,287745;-0,0006;-0,0601;7,37;739,85;0,00;0,01;0,83;;605,502;606,201;0,1169561;20,90100;0,07900;-0,00700;0,0020011;;-0,06;289,00;;;
