General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;472;20,52400;0,32600;0,008000;97,225;100,08;-71,3501;0,000;101,086;31,500;0,000;384,050;378,050;28,80;841,017;263,196;0,000;573,800;572,800;557,000;314,250;;;;;0,00;0,00;0,00;3,00;5,57;15,051;28,764;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,2546;0,00000;0,0000;0,00917562;0,00917562;-0,00186;2,84353;169,6611;21,987534;-0,000937;23,909173;23,535641;-0,0002;-0,0193;7,15;714,34;0,00;0,03;2,37;;359,417;360,365;0,3229972;20,85000;0,12300;-0,00100;0,0049302;;0,34;472,00;;;
;;473;20,56000;0,29900;0,009000;98,225;100,13;-71,3601;0,000;101,086;31,500;0,000;382,850;376,650;28,80;840,417;263,196;0,000;572,200;572,700;556,900;314,250;;;;;0,00;0,00;0,00;3,00;5,57;15,036;28,764;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,8057;0,00000;0,0000;0,00993856;0,00993856;-0,00344;2,30211;169,6899;22,134929;-0,001464;23,994243;23,605673;-0,0003;-0,0303;7,15;714,34;0,00;0,02;2,07;;358,722;358,984;0,2884603;20,86300;0,11300;-0,00900;0,0043727;;0,33;473,00;;;
;;474;20,59700;0,27200;0,016000;99,500;100,10;-71,3700;0,000;101,084;31,500;0,000;381,750;375,350;28,80;839,850;263,196;0,000;570,900;572,500;556,700;314,250;;;;;0,00;0,00;0,00;3,00;5,57;14,996;28,743;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,0041;0,00000;-21,5477;0,01077271;0,01077271;-0,00051;1,82384;169,7149;22,310200;-0,001116;24,114751;23,710470;-0,0002;-0,0232;7,15;714,34;0,00;0,02;1,87;;358,022;358,984;0,2503906;20,87200;0,10300;0,00600;0,0037668;;0,32;474,00;;;
;;475;20,63500;0,24100;0,007000;101,350;100,10;-71,3800;0,000;101,084;31,500;0,000;380,550;373,950;28,80;839,417;263,196;0,000;569,900;572,400;556,500;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,038;28,753;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,8192;0,00000;0,0000;0,00501506;0,00501506;-0,00052;3,47864;169,7367;22,552124;-0,001206;24,299618;23,878182;-0,0003;-0,0252;7,15;714,34;0,00;0,02;1,64;;357,317;357,580;0,2184977;20,88200;0,09600;0,00600;0,0032516;;0,31;475,00;;;
;;476;20,66500;0,21900;0,019000;99,125;100,13;-71,3800;0,000;101,084;31,500;0,000;379,350;372,550;28,80;839,017;263,196;0,000;568,900;572,300;556,400;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,046;28,767;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,3153;0,00000;0,0000;-0,00083415;-0,00083415;0,00106;-17,84823;169,7550;22,338448;-0,001418;23,993486;23,563393;-0,0003;-0,0293;7,15;714,34;0,00;0,01;1,42;;356,609;357,580;0,1834092;20,89000;0,08900;0,01400;0,0027562;;0,31;476,00;;;
;;477;20,69900;0,19800;0,015000;97,150;100,11;-71,3800;0,000;101,086;31,500;0,000;378,250;371,350;28,80;838,650;263,196;0,000;568,000;572,200;556,300;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,008;28,748;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,3552;0,00000;0,0000;-0,00083415;-0,00083415;0,00066;-15,66429;169,7714;22,146922;-0,001263;23,718793;23,286117;-0,0003;-0,0258;7,15;714,34;0,00;0,01;1,26;;355,898;356,160;0,1637809;20,89600;0,08400;0,01200;0,0024824;;0,31;477,00;;;
;;478;20,72900;0,18100;0,019000;98,525;100,11;-71,3800;0,000;101,086;31,500;0,000;377,250;370,150;28,80;838,350;263,196;0,000;567,200;572,200;556,200;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,067;28,748;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,3373;0,00000;0,0000;0,00583903;0,00583903;0,00067;2,08098;169,7857;22,332638;-0,001213;23,854458;23,405507;-0,0002;-0,0249;7,15;714,34;0,00;0,01;1,13;;355,185;356,160;0,1435734;20,90200;0,08100;0,01200;0,0021580;;0,31;478,00;;;
;;479;20,75600;0,16400;-0,004000;102,025;100,07;-71,3900;0,000;101,086;31,500;0,000;376,250;369,050;28,80;837,883;263,196;0,000;566,000;572,100;556,100;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,036;28,785;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,5864;0,00000;0,0000;0,00583903;0,00583903;-0,00153;1,94157;169,8003;22,756029;-0,000832;24,242269;23,778364;-0,0002;-0,0173;7,15;714,34;0,00;0,01;1,07;;354,474;354,738;0,1460686;20,90500;0,07800;0,00100;0,0021538;;0,30;479,00;;;
;;480;20,77800;0,15000;0,000000;100,625;100,08;-71,3900;0,000;101,090;31,500;0,000;375,250;368,050;28,80;837,550;263,196;0,000;565,100;572,100;556,000;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,008;28,785;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,0061;0,00000;0,0000;-0,00083415;-0,00083415;0,00048;-12,68529;169,8133;22,629451;-0,000922;24,043351;23,582026;-0,0002;-0,0190;7,15;714,34;0,00;0,01;1,02;;353,764;354,738;0,1302435;20,90700;0,07600;0,01100;0,0019320;;0,30;480,00;;;
;;481;20,79700;0,13400;-0,011000;102,825;100,08;-71,3900;0,000;101,082;31,500;0,000;374,250;366,850;28,80;837,783;263,196;0,000;565,900;572,100;555,900;314,250;;;;;0,00;0,00;0,00;3,00;5,58;14,987;28,759;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,7498;0,00000;0,0000;0,00000000;0,00000000;-0,00335;Infinity;169,8271;22,906034;-0,000924;24,272358;23,792424;-0,0002;-0,0193;7,15;714,34;0,00;0,01;0,95;;353,057;353,322;0,1376907;20,91000;0,07400;-0,00800;0,0020161;;0,30;481,00;;;
;;482;20,81600;0,12300;-0,004000;99,375;100,07;-71,3900;0,000;101,082;31,500;0,000;373,350;366,050;28,80;837,783;263,196;0,000;566,000;572,100;555,800;314,250;;;;;0,00;0,00;0,00;3,00;5,58;15,067;28,767;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,7219;0,00000;0,0000;-0,00083415;-0,00083415;-0,00271;-10,57085;169,8398;22,545607;-0,000857;23,832981;23,366982;-0,0002;-0,0175;7,15;714,34;0,00;0,01;0,89;;352,352;353,322;0,1273968;20,91200;0,07100;-0,00500;0,0018954;;0,30;482,00;;;
;;483;20,83300;0,11300;-0,001000;102,950;100,11;-71,3900;0,000;101,082;31,500;0,000;372,550;365,250;28,80;837,750;263,196;0,000;565,900;572,100;555,800;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,048;28,788;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,7232;0,00000;0,0000;0,00583903;0,00583903;-0,00296;1,47850;169,8525;22,972187;-0,001208;24,231884;23,757068;-0,0003;-0,0251;7,15;714,34;0,00;0,01;0,88;;351,648;351,913;0,1274104;20,91300;0,07000;-0,00600;0,0018603;;0,30;483,00;;;
;;484;20,85000;0,10300;-0,009000;103,075;100,09;-71,4000;0,000;101,082;31,500;0,000;371,750;364,550;28,80;837,683;263,196;0,000;565,800;572,100;555,700;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,069;28,791;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,6089;0,00000;0,0000;0,00583903;0,00583903;0,00089;1,36042;169,8621;23,010847;-0,001018;24,220542;23,751442;-0,0002;-0,0212;7,15;714,34;0,00;0,01;0,78;;350,945;351,913;0,0962238;20,91700;0,06800;0,01300;0,0014040;;0,29;484,00;;;
;;485;20,86300;0,09600;0,006000;100,275;100,09;-71,4000;0,000;101,084;31,500;0,000;370,850;363,650;28,80;837,683;263,196;0,000;565,700;572,200;555,700;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,048;28,788;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,4664;0,00000;0,0000;-0,00166829;-0,00166829;0,00389;-4,49366;169,8696;22,723678;-0,001107;23,860370;23,397125;-0,0002;-0,0227;7,15;714,34;0,00;0,01;0,72;;350,239;350,504;0,0747688;20,91900;0,06700;0,02800;0,0011063;;0,29;485,00;;;
;;486;20,87200;0,08900;0,006000;101,975;100,11;-71,4000;0,000;101,084;31,500;0,000;370,050;362,950;28,70;837,583;263,196;0,000;565,400;572,300;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,008;28,793;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,0817;0,00000;0,0000;0,00583903;0,00583903;0,00251;1,17594;169,8767;22,940247;-0,001231;24,035811;23,574646;-0,0003;-0,0254;7,15;714,34;0,00;0,01;0,65;;349,533;350,504;0,0709163;20,92200;0,06500;0,02100;0,0010389;;0,29;486,00;;;
;;487;20,88200;0,08400;0,014000;100,900;100,07;-71,4100;0,000;101,084;31,500;0,000;369,350;362,250;28,80;837,550;263,196;0,000;565,300;572,300;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,029;28,788;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9638;0,00000;0,0000;0,00583903;0,00583903;0,00290;1,11099;169,8836;22,840624;-0,000902;23,886160;23,426997;-0,0002;-0,0185;7,15;714,34;0,00;0,01;0,65;;348,830;349,094;0,0697358;20,92200;0,06400;0,02300;0,0010262;;0,28;487,00;;;
;;488;20,89000;0,08100;0,012000;96,900;100,08;-71,4100;0,000;101,092;31,500;0,000;368,550;361,550;28,80;837,483;263,196;0,000;565,100;572,300;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,040;28,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2804;0,00000;0,0000;-0,00083415;-0,00083415;0,00245;-7,21852;169,8899;22,407589;-0,000955;23,382547;22,938434;-0,0002;-0,0192;7,15;714,34;0,00;0,01;0,59;;348,129;349,094;0,0628921;20,92400;0,06300;0,02100;0,0009434;;0,28;488,00;;;
;;489;20,89600;0,07800;0,012000;101,000;100,07;-71,4100;0,000;101,098;31,500;0,000;367,950;361,050;28,80;837,550;263,196;0,000;565,100;572,500;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,009;28,788;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,6352;0,00000;0,0000;0,00000000;0,00000000;0,00008;Infinity;169,8965;22,895373;-0,000886;23,852659;23,405361;-0,0002;-0,0182;7,15;714,34;0,00;0,01;0,55;;347,430;347,694;0,0664452;20,92600;0,06300;0,00900;0,0009744;;0,28;489,00;;;
;;490;20,90200;0,07600;0,001000;98,300;100,06;-71,4100;0,000;101,098;31,500;0,000;367,350;360,550;28,80;837,617;263,196;0,000;565,300;572,500;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,59;15,019;28,791;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9790;0,00000;0,0000;0,00000000;0,00000000;-0,00072;Infinity;169,9035;22,605712;-0,000731;23,512483;23,077245;-0,0001;-0,0148;7,15;714,34;0,00;0,01;0,54;;346,735;347,694;0,0698875;20,92600;0,06200;0,00500;0,0010376;;0,28;490,00;;;
;;491;20,90500;0,07400;0,011000;102,000;100,09;-71,4100;0,000;101,094;31,500;0,000;366,650;359,950;28,80;837,683;263,196;0,000;565,400;572,600;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,60;15,030;28,767;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,8132;0,00000;0,0000;0,00000000;0,00000000;-0,00195;Infinity;169,9113;23,049191;-0,001061;23,928069;23,490818;-0,0002;-0,0218;7,15;714,34;0,00;0,01;0,55;;346,044;346,307;0,0782419;20,92600;0,06000;-0,00100;0,0011387;;0,28;491,00;;;
;;492;20,90700;0,07100;-0,008000;102,700;100,08;-71,4100;0,000;101,100;31,500;0,000;366,050;359,450;28,80;837,750;263,196;0,000;565,400;572,800;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,60;15,059;28,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7058;0,00000;0,0000;0,00000000;0,00000000;0,00090;Infinity;169,9180;23,147093;-0,000974;23,990380;23,557826;-0,0002;-0,0201;7,15;714,34;0,00;0,00;0,55;;345,355;346,307;0,0671521;20,92600;0,05900;0,01300;0,0009744;;0,28;492,00;;;
;;493;20,91000;0,07000;-0,005000;103,450;100,15;-71,4100;0,000;101,100;31,500;0,000;365,450;358,850;28,80;837,850;263,196;0,000;565,600;572,900;555,600;314,350;;;;;0,00;0,00;0,00;3,00;5,60;15,029;28,791;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,3315;0,00000;0,0000;0,00000000;0,00000000;-0,00320;Infinity;169,9254;23,250522;-0,001669;24,058079;23,623592;-0,0003;-0,0345;7,15;714,34;0,00;0,00;0,48;;344,669;344,933;0,0734181;20,92900;0,05800;-0,00700;0,0010588;;0,28;493,00;;;
;;494;20,91200;0,06800;-0,006000;103,225;100,12;-71,4100;0,000;101,104;31,500;0,000;364,750;358,350;28,80;837,917;263,196;0,000;565,800;572,900;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,60;15,040;28,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5557;0,00000;0,0000;0,00000000;0,00000000;0,00172;Infinity;169,9299;23,247498;-0,001390;24,008874;23,587608;-0,0003;-0,0287;7,15;714,34;0,00;0,00;0,43;;343,983;344,933;0,0456205;20,93100;0,05600;0,01700;0,0006598;;0,28;494,00;;;
;;495;20,91300;0,06700;0,013000;103,425;100,13;-71,4100;0,000;101,096;31,500;0,000;364,250;357,850;28,80;837,983;263,196;0,000;565,800;573,100;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,60;14,977;28,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5205;0,00000;0,0000;0,00000000;0,00000000;-0,00012;Infinity;169,9345;23,285974;-0,001410;24,015644;23,593681;-0,0003;-0,0291;7,15;714,34;0,00;0,00;0,38;;343,297;343,563;0,0452681;20,93300;0,05600;0,00800;0,0006528;;0,28;495,00;;;
;;496;20,91700;0,06500;0,028000;101,675;100,15;-71,4100;0,000;101,096;31,500;0,000;363,550;357,250;28,70;837,783;263,196;0,000;565,100;573,200;555,600;314,250;;;;;0,00;0,00;0,00;3,00;5,60;15,015;28,788;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7199;0,00000;0,0000;0,00083415;0,00083415;0,00090;4,05435;169,9382;23,110347;-0,001620;23,788709;23,376472;-0,0003;-0,0332;7,15;714,34;0,00;0,00;0,35;;342,614;343,563;0,0372512;20,93400;0,05500;0,01300;0,0005418;;0,28;496,00;;;
;;497;20,91900;0,06400;0,021000;106,350;100,18;-71,4100;0,000;101,088;31,500;0,000;363,050;356,750;28,80;837,850;263,196;0,000;565,000;573,400;555,700;314,250;;;;;0,00;0,00;0,00;3,00;5,60;15,048;28,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8962;0,00000;0,0000;-0,00667318;-0,00667318;0,00092;-0,46445;169,9421;23,651950;-0,001986;24,312727;23,890828;-0,0004;-0,0416;7,15;714,34;0,00;0,00;0,36;;341,932;342,198;0,0390162;20,93400;0,05400;0,01300;0,0005545;;0,28;497,00;;;
;;498;20,92200;0,06300;0,023000;104,700;100,15;-71,4000;0,000;101,096;31,500;0,000;362,550;356,450;28,70;837,850;263,196;0,000;564,900;573,500;555,700;314,350;;;;;0,00;0,00;0,00;3,00;5,60;15,029;28,791;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5984;0,00000;0,0000;0,00000000;0,00000000;0,00443;Infinity;169,9437;23,483932;-0,001657;24,106769;23,701166;-0,0003;-0,0344;7,15;714,34;0,00;0,00;0,30;;341,251;342,198;0,0160064;20,93600;0,05300;0,03000;0,0002312;;0,29;498,00;;;
;;499;20,92200;0,06300;0,021000;103,125;100,15;-71,4100;0,000;101,096;31,500;0,000;362,050;356,150;28,70;837,983;263,196;0,000;565,000;573,700;555,800;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,032;28,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5829;0,00000;0,0000;0,00667318;0,00667318;0,00132;0,35106;169,9463;23,322717;-0,001622;23,908260;23,518649;-0,0003;-0,0334;7,15;714,34;0,00;0,00;0,28;;340,571;340,839;0,0258648;20,93700;0,05200;0,01500;0,0003733;;0,28;499,00;;;
;;500;20,92400;0,06200;0,009000;102,675;100,24;-71,4100;0,000;101,098;31,500;0,000;361,650;355,950;28,70;838,383;263,196;0,000;566,100;573,800;555,800;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,059;28,812;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,1307;0,00000;0,0000;-0,00083415;-0,00083415;-0,00074;-2,37693;169,9494;23,284642;-0,002542;23,842857;23,467068;-0,0005;-0,0522;7,15;714,34;0,00;0,00;0,25;;339,896;340,839;0,0313504;20,93800;0,05100;0,00500;0,0004521;;0,28;500,00;;;
;;501;20,92600;0,06000;0,005000;99,325;100,20;-71,4100;0,000;101,090;31,500;0,000;361,250;355,650;28,70;838,550;263,196;0,000;566,500;573,900;555,800;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,029;28,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,4278;0,00000;0,0000;0,00000000;0,00000000;-0,00133;Infinity;169,9528;22,914310;-0,002142;23,437696;23,074371;-0,0004;-0,0433;7,15;714,34;0,00;0,00;0,25;;339,224;339,491;0,0343258;20,93800;0,05000;0,00200;0,0005027;;0,28;501,00;;;
;;502;20,92600;0,05900;-0,001000;102,950;100,19;-71,4100;0,000;101,086;31,500;0,000;360,850;355,450;28,70;838,783;263,196;0,000;566,800;574,200;555,900;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,009;28,815;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,7411;0,00000;0,0000;0,00000000;0,00000000;-0,00156;Infinity;169,9556;23,341635;-0,002089;23,848345;23,491463;-0,0004;-0,0430;7,15;714,34;0,00;0,00;0,20;;338,554;339,491;0,0274489;20,94000;0,05000;0,00100;0,0003946;;0,28;502,00;;;
;;503;20,92600;0,05800;0,013000;103,375;100,22;-71,4100;0,000;101,080;31,500;0,000;360,450;355,150;28,70;838,417;263,196;0,000;565,500;574,300;556,000;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,025;28,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,9027;0,00000;0,0000;0,00000000;0,00000000;-0,00095;Infinity;169,9585;23,402738;-0,002348;23,884271;23,533080;-0,0005;-0,0484;7,15;714,34;0,00;0,00;0,22;;337,887;338,153;0,0290678;20,93900;0,05000;0,00400;0,0004170;;0,28;503,00;;;
;;504;20,92600;0,05600;-0,007000;103,825;100,23;-71,4100;0,000;101,080;31,500;0,000;360,150;354,950;28,70;838,617;263,196;0,000;565,800;574,500;556,100;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,032;28,807;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3079;0,00000;0,0000;-0,00083415;-0,00083415;0,00298;-1,53462;169,9598;23,463387;-0,002485;23,926236;23,580779;-0,0005;-0,0513;7,15;714,34;0,00;0,00;0,23;;337,220;338,153;0,0130975;20,93900;0,04900;0,02300;0,0001892;;0,28;504,00;;;
;;505;20,92900;0,05600;0,017000;100,025;100,27;-71,4100;0,000;101,088;31,500;0,000;359,750;354,750;28,70;838,883;263,196;0,000;566,400;574,700;556,100;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,040;28,804;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5080;0,00000;0,0000;0,00583903;0,00583903;0,00008;0,21530;169,9623;23,042804;-0,002865;23,471259;23,145043;-0,0006;-0,0581;7,15;714,34;0,00;0,00;0,22;;336,556;336,825;0,0251151;20,93900;0,04900;0,00900;0,0003664;;0,28;505,00;;;
;;506;20,93100;0,05500;0,008000;106,025;100,30;-71,4200;0,000;101,086;31,500;0,000;359,350;354,550;28,70;839,183;263,196;0,000;567,100;574,800;556,200;314,350;;;;;0,00;0,00;0,00;3,00;5,61;15,019;28,793;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7073;0,00000;0,0000;0,00667318;0,00667318;0,00092;0,24848;169,9640;23,737050;-0,003140;24,151531;23,828928;-0,0007;-0,0655;7,15;714,34;0,00;0,00;0,20;;335,896;336,825;0,0170969;20,94000;0,05000;0,01300;0,0002427;;0,27;506,00;;;
;;507;20,93300;0,05400;0,013000;101,800;100,28;-71,4200;0,000;101,090;31,400;0,000;359,050;354,250;28,70;839,450;263,196;0,000;567,600;575,100;556,200;314,350;;;;;0,00;0,00;0,00;3,00;5,62;15,019;28,815;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0260;0,00000;0,0000;-0,00667318;-0,00667318;0,00029;-0,19024;169,9660;23,269008;-0,002963;23,655551;23,339309;-0,0006;-0,0606;7,15;714,34;0,00;0,00;0,20;;335,237;335,505;0,0202888;20,94000;0,04900;0,01000;0,0002933;;0,27;507,00;;;
;;508;20,93400;0,05300;0,013000;103,900;100,29;-71,4100;0,000;101,090;31,400;0,000;358,650;354,050;28,70;839,583;263,196;0,000;567,800;575,200;556,300;314,450;;;;;0,00;0,00;0,00;3,00;5,62;15,004;28,817;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4048;0,00000;0,0000;-0,00583903;-0,00583903;-0,00054;-0,21977;169,9684;23,520892;-0,003030;23,884980;23,578635;-0,0006;-0,0626;7,15;714,34;0,00;0,00;0,20;;334,581;335,505;0,0240813;20,94000;0,04900;0,00600;0,0003440;;0,28;508,00;;;
