General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;18,86100;1,93700;0,012000;93,725;86,10;-5,4501;0,000;100,992;27,500;0,000;409,350;431,050;25,10;1130,983;263,177;0,000;837,700;879,000;856,800;324,750;;;;;0,00;0,00;0,00;3,00;2,22;15,252;24,660;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;817,4571;19,42305;77,6610;0,42326864;0,42326864;-0,00112;1,71074;13,2161;20,384024;0,150628;23,625717;24,878136;0,0329;3,2685;0,50;49,89;0,00;0,72;61,95;;376,686;364,428;8,2211662;18,19400;2,36900;-0,00100;0,1366630;;66,34;34,00;;;
Correct O2 for pressure?;;35;18,81000;2,00300;-0,005000;97,925;85,16;-5,9900;0,000;100,996;27,500;0,000;412,850;435,450;25,10;1130,350;263,177;0,000;835,800;879,000;856,800;324,750;;;;;0,00;0,00;0,00;3,00;2,22;15,244;24,652;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;835,5488;20,36988;87,9456;0,41252645;0,41252645;0,00307;1,79738;14,0516;20,747236;0,161686;24,252293;25,579898;0,0363;3,6074;0,54;53,50;0,00;0,74;63,45;;389,538;390,656;8,4031140;18,17700;2,38300;0,02200;0,1372525;;65,80;35,00;;;
;;36;18,73800;2,05300;0,014000;97,650;84,25;-6,2301;0,000;100,996;27,500;0,000;416,250;439,650;25,10;1130,583;263,177;0,000;836,500;879,000;856,800;324,750;;;;;0,00;0,00;0,00;3,00;2,23;15,208;24,638;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;840,4821;40,73620;187,2420;0,20749919;0,20749919;0,00105;3,60857;14,8921;20,633296;0,172444;24,317735;25,684786;0,0389;3,8632;0,58;57,36;0,00;0,75;63,82;;401,996;390,656;8,4527285;18,14500;2,41900;0,01100;0,1388472;;65,56;36,00;;;
Apparatus;;37;18,66300;2,11000;0,007000;91,250;84,80;-6,4900;0,000;100,996;27,500;0,000;419,650;443,750;25,10;1130,817;263,177;0,000;837,200;879,000;856,800;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,252;24,665;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;827,3625;21,66053;94,5148;0,38414510;0,38414510;0,00031;1,92095;15,7194;19,864719;0,165836;23,603148;24,958649;0,0363;3,6102;0,61;60,97;0,00;0,74;62,85;;413,669;414,483;8,3207848;18,08100;2,47500;0,00700;0,1420142;;65,30;37,00;;;
C-factor (SI units);0,0426;38;18,59200;2,15200;0,025000;91,875;84,62;-6,9601;0,000;100,996;27,500;0,000;422,850;447,750;25,10;1130,650;263,177;0,000;836,500;879,100;856,900;324,750;;;;;0,00;0,00;0,00;3,00;2,23;15,233;24,670;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;836,7830;23,48092;103,5438;0,35839844;0,35839844;0,00469;2,08193;16,5562;19,857067;0,168052;23,773970;25,173927;0,0371;3,6900;0,65;64,66;0,00;0,75;63,68;;424,680;414,483;8,4155264;18,04200;2,50300;0,03200;0,1437140;;64,83;38,00;;;
OD correction factor;1;39;18,52500;2,20800;0,030000;97,925;84,61;-7,2201;0,000;100,992;27,500;0,000;425,550;451,050;25,10;1130,883;263,177;0,000;837,200;879,100;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,280;24,657;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;870,6109;21,09617;92,7142;0,41503906;0,41503906;0,00357;1,86149;17,4268;20,435304;0,168087;24,622489;26,097929;0,0385;3,8262;0,69;68,49;0,00;0,77;66,18;;435,680;436,766;8,7557341;18,01300;2,51800;0,02500;0,1453163;;64,57;39,00;;;
Duct diameter (m);0,114;40;18,46400;2,25200;0,031000;87,925;84,49;-7,7701;0,000;100,996;27,500;0,000;428,450;454,550;25,10;1131,150;263,177;0,000;837,900;879,200;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,259;24,665;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;824,3744;20,43252;91,0141;0,40576172;0,40576172;0,00354;1,79812;18,2512;19,298151;0,169507;23,410793;24,836914;0,0369;3,6721;0,73;72,16;0,00;0,73;62,65;;445,976;436,766;8,2907337;18,00600;2,51800;0,02600;0,1457130;;64,02;40,00;;;
O2 delay time (s);12;41;18,40500;2,29400;0,032000;95,075;84,99;-7,9900;0,000;100,992;27,500;0,000;431,850;458,750;25,10;1131,250;263,177;0,000;838,200;879,100;857,000;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,225;24,662;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;855,8150;44,71493;193,5720;0,19248454;0,19248454;0,00190;3,94359;19,1070;19,988320;0,163603;24,440467;25,962867;0,0373;3,7048;0,76;75,87;0,00;0,76;65,02;;455,588;457,568;8,6069317;18,00000;2,52900;0,01600;0,1460514;;63,80;41,00;;;
CO2 delay time (s);10;42;18,35400;2,32000;0,013000;94,575;84,35;-8,2501;0,000;100,996;27,500;0,000;434,550;462,150;25,10;1131,550;263,177;0,000;839,000;879,200;857,000;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,261;24,665;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,9811;21,27536;96,4105;0,40510050;0,40510050;0,00206;1,88186;19,9640;19,873662;0,171211;24,452199;26,005255;0,0391;3,8835;0,80;79,75;0,00;0,76;65,15;;465,131;457,568;8,6186588;17,97700;2,55400;0,01700;0,1471103;;63,54;42,00;;;
CO delay time (s);10;43;18,29900;2,35300;0,009000;91,925;85,51;-8,7501;0,000;100,996;27,500;0,000;437,350;465,350;25,10;1131,717;263,177;0,000;839,500;879,200;857,000;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,273;24,673;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;854,4223;23,60209;97,6994;0,36407471;0,36407471;0,00168;2,09801;20,8184;19,530432;0,157578;24,184731;25,733084;0,0356;3,5368;0,84;83,29;0,00;0,76;65,02;;474,214;476,059;8,5929249;17,93100;2,60300;0,01500;0,1492820;;63,04;43,00;;;
;;44;18,26200;2,36900;0,013000;91,875;84,03;-8,9900;0,000;100,996;27,500;0,000;439,650;468,250;25,10;1131,950;263,177;0,000;840,200;879,200;857,000;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,263;24,673;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;863,0930;21,79376;99,5393;0,39828491;0,39828491;0,00202;1,93474;21,6815;19,473980;0,175049;24,241645;25,818606;0,0396;3,9420;0,88;87,23;0,00;0,77;65,69;;482,954;476,059;8,6801266;17,89100;2,63300;0,01700;0,1512652;;62,80;44,00;;;
Laboratory;;45;18,22600;2,38300;-0,001000;93,500;82,42;-9,5400;0,000;100,994;27,500;0,000;442,150;471,150;25,10;1131,217;263,177;0,000;838,100;879,200;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,255;24,673;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;878,5002;20,82790;105,0180;0,42419434;0,42419434;0,00342;1,84365;22,5600;19,589826;0,194332;24,524518;26,133047;0,0445;4,4296;0,92;91,66;0,00;0,78;66,88;;491,573;493,410;8,8350761;17,85400;2,65600;0,02500;0,1530844;;62,25;45,00;;;
Laboratory name;FZJ IAS-7;46;18,19400;2,41900;0,022000;87,625;84,34;-9,7900;0,000;100,994;27,500;0,000;444,350;473,850;25,10;1130,017;263,183;0,000;834,500;879,200;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,223;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,9988;40,54293;179,4560;0,21258545;0,21258545;0,00263;3,60026;23,4170;18,917382;0,171354;23,800522;25,380617;0,0381;3,7934;0,96;95,45;0,00;0,77;65,27;;499,751;493,410;8,6188366;17,82100;2,69100;0,02100;0,1546711;;62,00;46,00;;;
Operator;DK + CR;47;18,17700;2,47500;0,011000;89,225;84,29;-10,0602;0,000;100,994;27,500;0,000;447,050;477,150;25,10;1129,817;263,183;0,000;834,000;879,100;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,23;15,275;24,676;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;872,4033;20,20653;89,3107;0,43420410;0,43420410;0,00383;1,79012;24,2894;19,031579;0,171938;24,089689;25,711655;0,0388;3,8559;1,00;99,31;0,00;0,78;66,46;;507,515;509,667;8,7737604;17,78300;2,71600;0,02800;0,1565373;;61,73;47,00;;;
Filename;17032026_PMMA_DE_6mm_q75_R9,csv;48;18,14500;2,50300;0,007000;92,675;83,83;-10,6001;0,000;100,994;27,500;0,000;449,350;480,150;25,10;1130,050;263,183;0,000;834,600;879,200;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,24;15,259;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;893,9364;22,95901;104,5365;0,39158122;0,39158122;0,00525;2,02840;25,1834;19,346327;0,177427;24,614076;26,301210;0,0409;4,0703;1,04;103,38;0,01;0,79;68,11;;515,342;509,667;8,9903181;17,75700;2,73000;0,03600;0,1578129;;61,19;48,00;;;
Report name;;49;18,08100;2,51800;0,032000;91,200;83,48;-10,8101;0,000;100,994;27,500;0,000;451,550;482,950;25,10;1131,850;263,183;0,000;840,000;879,200;856,900;324,850;;;;;0,00;0,00;0,00;3,00;2,24;15,275;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;885,7856;44,72782;209,3707;0,19916789;0,19916789;0,00723;3,94801;26,0692;19,144944;0,181586;24,477114;26,179210;0,0417;4,1464;1,08;107,52;0,01;0,79;67,53;;522,985;524,746;8,9083456;17,75100;2,73100;0,04800;0,1580233;;60,98;49,00;;;
;;50;18,04200;2,51800;0,025000;83,775;83,93;-11,0901;0,000;100,994;27,500;0,000;454,050;485,750;25,10;1134,150;263,177;0,000;846,800;879,300;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,280;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;847,4365;20,53563;93,7048;0,41501872;0,41501872;0,00465;1,81428;26,9166;18,298479;0,176160;23,524420;25,166804;0,0389;3,8669;1,12;111,39;0,00;0,75;64,57;;529,857;524,746;8,5226691;17,75000;2,73600;0,03400;0,1581766;;60,70;50,00;;;
Pre-test conditions;;51;18,01300;2,52900;0,026000;90,425;83,04;-11,5901;0,000;100,994;27,500;0,000;456,350;488,650;25,10;1132,817;263,177;0,000;842,800;879,300;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,276;24,684;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;882,4682;23,50910;113,8887;0,37751261;0,37751261;0,00431;2,08004;27,7991;18,962904;0,186816;24,502092;26,236325;0,0430;4,2751;1,16;115,67;0,00;0,79;67,24;;536,428;538,839;8,8749831;17,73400;2,75300;0,03100;0,1589566;;60,20;51,00;;;
Ambient temperature (°C);25,1;52;18,00600;2,55400;0,016000;86,125;82,84;-11,8601;0,000;100,994;27,500;0,000;458,250;490,950;25,10;1131,717;263,177;0,000;839,500;879,300;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,231;24,668;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;865,0568;20,03919;98,1902;0,43414307;0,43414307;0,00192;1,77001;28,6641;18,468132;0,189298;23,962147;25,672047;0,0426;4,2387;1,21;119,90;0,00;0,77;65,86;;542,915;538,839;8,6998764;17,71600;2,76600;0,01700;0,1600111;;59,93;52,00;;;
Barometric pressure (Pa);100994;53;18,00000;2,60300;0,017000;88,000;85,20;-12,4401;0,000;100,990;27,500;0,000;460,050;492,950;25,10;1131,550;263,183;0,000;838,900;879,400;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,301;24,676;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;875,9583;20,36665;84,9819;0,43254598;0,43254598;0,00243;1,79952;29,5401;18,631526;0,161143;24,269103;26,004683;0,0368;3,6550;1,24;123,56;0,00;0,78;66,71;;549,096;551,683;8,8095126;17,70300;2,77700;0,02000;0,1606169;;59,35;53,00;;;
Relative hunidity (%);27,5;54;17,97700;2,63300;0,015000;88,325;84,04;-12,6802;0,000;100,994;27,500;0,000;461,850;495,050;25,10;1131,183;263,177;0,000;837,800;879,400;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,303;24,692;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;879,5653;42,11839;190,7152;0,21002197;0,21002197;0,00194;3,71801;30,4196;18,629489;0,174866;24,361395;26,112610;0,0401;3,9827;1,28;127,54;0,00;0,78;66,97;;555,182;551,683;8,8457878;17,69000;2,78600;0,01700;0,1613072;;59,11;54,00;;;
;;55;17,93100;2,65600;0,017000;82,200;83,91;-12,9601;0,000;100,994;27,500;0,000;463,850;497,550;25,10;1131,683;263,177;0,000;839,200;879,400;857,000;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,280;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;848,6438;19,70099;90,2475;0,43321737;0,43321737;0,00281;1,73639;31,2683;17,933156;0,176422;23,552367;25,263512;0,0391;3,8875;1,32;131,43;0,00;0,75;64,62;;560,799;562,978;8,5348108;17,68200;2,78800;0,02300;0,1616864;;58,83;55,00;;;
Conditioning;;56;17,89100;2,69100;0,025000;90,975;81,95;-13,5000;0,000;100,990;27,500;0,000;465,550;499,650;25,10;1132,217;263,183;0,000;840,700;879,400;857,100;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,276;24,692;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;889,9219;21,31026;111,3524;0,41998291;0,41998291;0,00645;1,88497;32,1582;18,831610;0,200116;24,822988;26,641190;0,0468;4,6501;1,37;136,08;0,01;0,79;67,88;;566,308;562,978;8,9499447;17,68100;2,79400;0,04400;0,1614596;;58,29;56,00;;;
Conditionet ? (Y/N);N;57;17,85400;2,71600;0,021000;88,025;83,56;-13,8000;0,000;100,990;27,500;0,000;467,150;501,550;25,10;1132,783;263,177;0,000;842,200;879,500;857,200;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,318;24,676;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;879,5688;20,21573;95,0729;0,43757121;0,43757121;0,00568;1,80247;33,0378;18,492024;0,180597;24,459134;26,260255;0,0416;4,1365;1,41;140,22;0,01;0,79;67,17;;571,894;573,544;8,8458234;17,65600;2,83400;0,04000;0,1625294;;57,99;57,00;;;
Conditioning temperature (°C);;58;17,82100;2,73000;0,028000;86,600;81,38;-14,3601;0,000;100,994;27,500;0,000;468,950;503,650;25,10;1133,517;263,177;0,000;844,400;879,500;857,200;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,273;24,660;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;886,6450;21,52902;114,4562;0,41418457;0,41418457;0,00546;1,91898;33,9244;18,306498;0,207016;24,307040;26,105642;0,0474;4,7137;1,46;144,93;0,01;0,79;67,72;;577,260;573,544;8,9169886;17,59500;2,88400;0,03900;0,1655488;;57,43;58,00;;;
Conditioning RH (%);;59;17,78300;2,73100;0,036000;88,900;81,98;-14,5901;0,000;100,994;27,500;0,000;470,050;504,950;25,10;1133,617;263,183;0,000;844,700;879,500;857,200;324,950;;;;;0,00;0,00;0,00;3,00;2,24;15,259;24,657;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;912,7460;46,87690;236,9375;0,19582113;0,19582113;0,00569;4,16121;34,8372;18,526290;0,199692;24,656576;26,487264;0,0464;4,6134;1,50;149,54;0,01;0,81;69,70;;582,725;584,480;9,1794866;17,53800;2,92100;0,04000;0,1684508;;57,20;59,00;;;
;;60;17,75700;2,73600;0,048000;83,150;81,14;-14,8501;0,000;100,994;27,500;0,000;471,250;506,250;25,10;1133,317;263,177;0,000;843,800;879,500;857,200;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,305;24,692;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;887,4547;21,59217;114,3263;0,41335042;0,41335042;0,00344;1,90675;35,7246;17,894313;0,210034;23,876281;25,649585;0,0473;4,6989;1,55;154,24;0,00;0,79;67,67;;588,015;584,480;8,9251316;17,52000;2,92500;0,02700;0,1695863;;56,94;60,00;;;
Data collected;;61;17,75100;2,75300;0,034000;83,350;82,44;-15,3701;0,000;100,994;27,500;0,000;472,550;507,850;25,10;1132,550;263,183;0,000;841,800;879,400;857,000;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,301;24,673;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;885,7258;21,37702;105,1112;0,41669718;0,41669718;0,00312;1,88257;36,6103;17,891161;0,194089;23,937928;25,726117;0,0438;4,3551;1,60;158,60;0,00;0,78;67,50;;592,909;594,800;8,9077443;17,52800;2,91200;0,02500;0,1692802;;56,42;61,00;;;
CO/CO2 data collected?;Yes;62;17,75000;2,76600;0,031000;85,025;84,97;-15,6401;0,000;100,994;27,500;0,000;474,550;510,150;25,10;1131,917;263,183;0,000;840,100;879,300;856,900;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,311;24,681;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;888,9883;39,74551;166,4603;0,22494507;0,22494507;0,00331;3,51603;37,4993;18,031918;0,163890;24,228369;26,045943;0,0374;3,7232;1,63;162,32;0,00;0,79;67,80;;597,659;594,800;8,9405555;17,54000;2,91300;0,02600;0,1685651;;56,15;62,00;;;
Mass data collected?;Yes;63;17,73400;2,77700;0,017000;83,925;84,23;-15,9100;0,000;100,990;27,500;0,000;476,350;512,450;25,10;1131,283;263,183;0,000;838,400;879,200;856,800;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,275;24,657;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;884,2015;20,24971;89,4398;0,43913778;0,43913778;0,00249;1,79286;38,3835;17,881016;0,172581;24,116742;25,944420;0,0393;3,9054;1,67;166,23;0,00;0,79;67,43;;602,245;604,012;8,8924145;17,53000;2,92400;0,02100;0,1690810;;55,88;63,00;;;
Smoke data collected;Yes;64;17,71600;2,78600;0,020000;81,775;84,95;-16,4701;0,000;100,990;27,500;0,000;477,650;514,150;25,10;1131,117;263,177;0,000;838,100;879,100;856,700;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,276;24,684;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;875,0784;21,07682;88,4673;0,41755168;0,41755168;0,00168;1,86259;39,2586;17,626456;0,164113;23,838287;25,659908;0,0369;3,6730;1,71;169,90;0,00;0,78;66,70;;606,579;604,012;8,8006630;17,51800;2,93000;0,01600;0,1697646;;55,32;64,00;;;
Soot mass data colelcted;;65;17,70300;2,78800;0,017000;86,150;83,54;-16,7401;0,000;100,994;27,500;0,000;479,050;515,750;25,10;1130,983;263,177;0,000;837,800;879,100;856,600;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,255;24,689;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;896,7325;22,59126;104,8114;0,39920044;0,39920044;0,00267;1,99812;40,1553;18,065368;0,180808;24,503489;26,380701;0,0418;4,1604;1,75;174,06;0,00;0,80;68,38;;610,877;612,826;9,0184390;17,51700;2,93200;0,02200;0,1697389;;55,05;65,00;;;
Soot mass ratio (1:x);;66;17,69000;2,79400;0,023000;80,500;83,82;-17,2701;0,000;100,994;27,500;0,000;480,350;517,250;25,10;1131,217;263,177;0,000;838,600;879,000;856,600;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,255;24,673;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;868,2425;22,83235;103,9810;0,38243612;0,38243612;0,00443;2,02460;41,0236;17,439284;0,177496;23,718472;25,540501;0,0398;3,9541;1,79;178,01;0,00;0,77;66,28;;614,992;612,826;8,7319146;17,50300;2,94800;0,03400;0,1702564;;54,52;66,00;;;
Soot mass (g);;67;17,68200;2,83400;0,044000;83,750;82,09;-17,5200;0,000;100,990;27,500;0,000;481,750;519,050;25,10;1131,383;263,183;0,000;839,100;879,000;856,600;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,311;24,676;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,2402;20,68499;104,8558;0,43331909;0,43331909;0,00435;1,83625;41,9148;17,761971;0,198429;24,227754;26,103612;0,0454;4,5179;1,84;182,53;0,00;0,80;68,06;;618,943;621,219;8,9632031;17,47500;2,97400;0,03300;0,1716150;;54,27;67,00;;;
;;68;17,68100;2,88400;0,040000;86,400;82,63;-18,1201;0,000;100,990;27,400;0,000;482,550;520,150;25,10;1131,417;263,183;0,000;839,100;879,000;856,700;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,282;24,695;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;910,0114;21,11768;103,0532;0,43338013;0,43338013;0,00617;1,87219;42,8248;18,025832;0,191783;24,628497;26,547534;0,0447;4,4408;1,88;186,97;0,01;0,81;69,52;;623,086;621,219;9,1519842;17,45200;2,98800;0,04400;0,1726845;;53,67;68,00;;;
Comments;;69;17,65600;2,92100;0,039000;80,300;83,48;-18,3401;0,000;100,994;27,400;0,000;483,350;521,050;25,10;1131,283;263,183;0,000;838,800;878,900;856,700;324,950;;;;;0,00;0,00;0,00;3,00;2,25;15,297;24,678;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;880,1723;43,18065;198,9980;0,20499674;0,20499674;0,00502;3,83847;43,7050;17,363470;0,181545;23,762849;25,616287;0,0408;4,0563;1,92;191,03;0,01;0,79;67,25;;627,028;628,885;8,8518932;17,43700;3,00800;0,03800;0,1734060;;53,45;69,00;;;
