General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;423;19,63000;1,14900;0,021000;91,425;92,72;-66,3999;0,000;101,022;33,500;0,005;425,850;441,850;28,50;843,083;263,203;0,000;572,700;576,200;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,28;15,355;28,016;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;353,8049;42,45615;201,3505;0,08338420;0,08338420;0,00440;3,77230;156,6058;20,248162;0,075558;24,414201;25,331489;0,0168;1,6779;6,19;618,61;0,00;0,31;26,86;;369,808;369,841;3,5401716;19,73800;1,06300;0,03400;0,0590908;;4,98;423,00;;;
;;424;19,63600;1,15500;0,023000;88,025;92,79;-66,4900;0,000;101,020;33,500;0,005;425,350;441,150;28,50;842,983;263,196;0,000;572,500;576,100;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,28;15,330;28,027;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;346,8819;17,13987;80,5038;0,20250448;0,20250448;0,00345;1,52053;156,9527;19,879765;0,074844;23,941863;24,831205;0,0163;1,6293;6,21;620,24;0,00;0,31;26,30;;369,762;369,841;3,4709006;19,74100;1,06000;0,02900;0,0590072;;4,89;424,00;;;
;;425;19,63900;1,15800;0,035000;88,600;92,32;-66,7799;0,000;101,020;33,500;0,005;424,750;440,350;28,40;843,217;263,203;0,000;573,100;576,200;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,28;15,330;28,030;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;346,4414;15,64314;78,7779;0,22159831;0,22159831;0,00328;1,38399;157,2992;19,958670;0,079973;24,002986;24,884555;0,0175;1,7447;6,22;621,98;0,00;0,31;26,25;;369,708;369,748;3,4664929;19,74800;1,05200;0,02800;0,0586973;;4,60;425,00;;;
;;426;19,63200;1,15200;0,015000;93,350;91,27;-66,8999;0,000;101,020;33,500;0,005;424,550;439,950;28,40;843,517;263,203;0,000;574,000;576,200;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,28;15,347;28,040;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;353,1835;32,59847;188,7110;0,10840861;0,10840861;0,00102;2,86984;157,6524;20,491520;0,091367;24,632205;25,525706;0,0205;2,0446;6,24;624,03;0,00;0,31;26,68;;369,661;369,748;3,5339544;19,76000;1,04000;0,01500;0,0582800;;4,48;426,00;;;
;;427;19,62500;1,13400;0,022000;86,050;91,69;-67,0200;0,000;101,028;33,500;0,005;423,950;439,350;28,40;843,583;263,203;0,000;574,200;576,200;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,28;15,372;28,022;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;335,2013;37,94614;210,9724;0,08838908;0,08838908;-0,00128;3,34088;157,9876;19,687907;0,086800;23,632762;24,491222;0,0186;1,8636;6,26;625,89;0,00;0,30;25,27;;369,602;369,613;3,3540241;19,77700;1,02800;0,00200;0,0575650;;4,36;427,00;;;
;;428;19,62800;1,12000;0,010000;88,525;92,61;-67,1100;0,000;101,020;33,500;0,005;423,650;438,850;28,40;843,883;263,203;0,000;575,000;576,300;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,360;28,035;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;335,7020;16,39230;81,6361;0,20491536;0,20491536;-0,00200;1,44277;158,3233;19,976105;0,076831;23,961736;24,821451;0,0167;1,6718;6,28;627,56;0,00;0,30;25,28;;369,522;369,613;3,3590342;19,79300;1,01500;-0,00200;0,0568145;;4,27;428,00;;;
;;429;19,64600;1,10400;-0,002000;87,800;91,66;-67,3999;0,000;101,020;33,500;0,005;423,150;438,150;28,40;843,817;263,203;0,000;574,800;576,300;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,372;28,014;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;332,3573;16,62767;94,4058;0,20000203;0,20000203;-0,00094;1,45778;158,6556;19,905887;0,087163;23,849328;24,694749;0,0189;1,8870;6,30;629,45;0,00;0,29;25,04;;369,439;369,446;3,3255669;19,80000;1,00500;0,00400;0,0564452;;3,98;429,00;;;
;;430;19,66700;1,09100;0,002000;87,700;92,58;-67,4800;0,000;101,026;33,500;0,005;422,550;437,350;28,40;843,883;263,203;0,000;575,000;576,300;560,900;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,334;28,030;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;329,2698;45,94689;232,6872;0,07170614;0,07170614;-0,00252;4,01983;158,9849;19,908667;0,077155;23,818837;24,653103;0,0167;1,6675;6,31;631,12;0,00;0,29;24,76;;369,349;369,446;3,2946740;19,81300;0,99400;-0,00500;0,0559091;;3,90;430,00;;;
;;431;19,68400;1,07400;0,004000;90,575;92,17;-67,5800;0,000;101,026;33,500;0,005;422,150;436,650;28,40;843,817;263,203;0,000;574,900;576,300;560,800;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,299;28,006;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;331,0892;30,35694;163,9686;0,10913086;0,10913086;-0,00114;2,65428;159,3160;20,241944;0,081513;24,194647;25,025684;0,0179;1,7883;6,33;632,91;0,00;0,29;24,93;;369,259;369,271;3,3128789;19,82400;0,98300;0,00300;0,0552895;;3,80;431,00;;;
;;432;19,70100;1,06700;0,005000;89,450;90,65;-67,6899;0,000;101,030;33,400;0,005;421,650;436,050;28,40;843,850;263,203;0,000;574,900;576,400;560,800;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,339;28,035;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;323,2876;40,41629;267,5203;0,08003743;0,08003743;0,00100;3,54864;159,6393;20,127765;0,098225;24,029677;24,850327;0,0214;2,1399;6,35;635,05;0,00;0,28;24,41;;369,161;369,271;3,2348158;19,84100;0,97000;0,01500;0,0542883;;3,69;432,00;;;
;;433;19,72000;1,06300;0,037000;91,850;92,28;-67,7700;0,000;101,026;33,400;0,005;421,150;435,050;28,40;843,950;263,203;0,000;575,200;576,400;560,800;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,357;28,054;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;321,7113;17,31667;95,3623;0,18589274;0,18589274;0,00029;1,51388;159,9610;20,408102;0,080390;24,335467;25,138656;0,0177;1,7717;6,37;636,82;0,00;0,28;24,25;;369,053;369,073;3,2190436;19,86300;0,94900;0,01100;0,0532756;;3,61;433,00;;;
;;434;19,73300;1,06000;0,034000;89,850;91,00;-68,0400;0,000;101,026;33,400;0,005;420,550;434,450;28,40;844,817;263,203;0,000;577,800;576,400;560,800;309,850;;;;;0,00;0,00;0,00;3,00;4,29;15,368;28,030;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;310,9705;14,99558;99,0992;0,20749919;0,20749919;0,00172;1,31554;160,2719;20,199084;0,094345;24,051910;24,846873;0,0206;2,0551;6,39;638,87;0,00;0,27;23,49;;368,932;369,073;3,1115713;19,88600;0,93100;0,01900;0,0520237;;3,34;434,00;;;
;;435;19,73800;1,05200;0,029000;88,550;92,27;-68,1500;0,000;101,018;33,400;0,005;420,050;433,550;28,40;844,783;263,203;0,000;577,800;576,400;560,700;309,850;;;;;0,00;0,00;0,00;3,00;4,30;15,330;28,022;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;301,0122;34,76395;200,5745;0,08663940;0,08663940;0,00188;3,02687;160,5730;20,064356;0,080432;23,863079;24,630015;0,0174;1,7367;6,41;640,61;0,00;0,26;22,71;;368,787;368,807;3,0119282;19,91400;0,90200;0,02000;0,0506889;;3,23;435,00;;;
;;436;19,74100;1,04000;0,028000;89,775;90,08;-68,2400;0,000;101,020;33,500;0,005;419,450;432,650;28,40;844,517;263,196;0,000;576,900;576,500;560,700;309,850;;;;;0,00;0,00;0,00;3,00;4,30;15,326;28,048;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;295,9161;40,39860;309,6659;0,07329305;0,07329305;0,00297;3,53351;160,8689;20,217109;0,104473;24,010407;24,766009;0,0227;2,2683;6,43;642,88;0,00;0,26;22,37;;368,626;368,807;2,9609366;19,93700;0,88500;0,02600;0,0494484;;3,14;436,00;;;
;;437;19,74800;1,02800;0,015000;91,000;91,28;-68,3300;0,000;101,020;33,400;0,005;418,750;431,550;28,40;843,850;263,203;0,000;574,900;576,500;560,700;309,850;;;;;0,00;0,00;0,00;3,00;4,30;15,334;28,032;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;293,9738;14,95766;101,2728;0,19665527;0,19665527;0,00011;1,30321;161,1628;20,371580;0,091211;24,153486;24,891789;0,0199;1,9904;6,45;644,87;0,00;0,26;22,13;;368,457;368,481;2,9415021;19,95500;0,87000;0,01000;0,0487464;;3,05;437,00;;;
;;438;19,76000;1,01500;0,002000;91,125;91,83;-68,6000;0,000;101,020;33,500;0,005;418,050;430,450;28,40;843,983;263,196;0,000;575,400;576,500;560,600;309,950;;;;;0,00;0,00;0,00;3,00;4,30;15,389;28,032;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;290,1995;15,76195;100,9304;0,18422445;0,18422445;-0,00079;1,37461;161,4530;20,402627;0,085244;24,149858;24,866180;0,0186;1,8583;6,47;646,73;0,00;0,25;21,83;;368,283;368,481;2,9037362;19,97000;0,85900;0,00500;0,0480434;;2,78;438,00;;;
;;439;19,77700;1,00500;-0,002000;91,725;91,16;-68,6700;0,000;101,028;33,500;0,005;417,150;428,650;28,40;843,850;263,203;0,000;575,000;576,500;560,600;309,950;;;;;0,00;0,00;0,00;3,00;4,30;15,353;28,030;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;286,8737;49,90760;350,9945;0,05751546;0,05751546;-0,00260;4,33491;161,7399;20,491756;0,092535;24,203139;24,870372;0,0202;2,0176;6,49;648,74;0,00;0,25;21,52;;368,101;368,125;2,8704585;19,98800;0,84300;-0,00500;0,0472816;;2,71;439,00;;;
;;440;19,79300;0,99400;0,004000;90,700;90,41;-68,7500;0,000;101,028;33,500;0,005;416,350;427,750;28,50;843,883;263,203;0,000;575,200;576,500;560,500;309,850;;;;;0,00;0,00;0,00;3,00;4,30;15,374;28,032;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;278,2816;31,83972;249,8865;0,08745321;0,08745321;0,00047;2,78057;162,0182;20,396507;0,100850;24,044438;24,702795;0,0219;2,1840;6,51;650,93;0,00;0,24;20,97;;367,907;368,125;2,7844856;20,00800;0,82700;0,01200;0,0460753;;2,63;440,00;;;
;;441;19,80000;0,98300;-0,005000;93,350;88,03;-68,8400;0,000;101,014;33,400;0,005;415,750;426,450;28,40;843,883;263,203;0,000;575,100;576,600;560,500;309,950;;;;;0,00;0,00;0,00;3,00;4,30;15,345;28,032;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;276,3428;35,32411;357,3397;0,07827759;0,07827759;-0,00025;3,06880;162,2945;20,707252;0,127536;24,375582;25,002927;0,0280;2,7955;6,54;653,72;0,00;0,24;20,78;;367,702;367,733;2,7650865;20,03000;0,80600;0,00800;0,0450626;;2,54;441,00;;;
;;442;19,81300;0,97000;0,003000;88,825;87,16;-68,9099;0,000;101,018;33,400;0,005;414,750;424,950;28,50;844,050;263,196;0,000;575,600;576,600;560,500;309,950;;;;;0,00;0,00;0,00;3,00;4,30;15,355;28,027;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;261,7501;32,05893;359,1167;0,08169556;0,08169556;0,00350;2,80729;162,5563;20,223478;0,137450;23,748846;24,332904;0,0293;2,9321;6,57;656,66;0,00;0,23;19,80;;367,478;367,733;2,6190720;20,05200;0,78900;0,02900;0,0436997;;2,47;442,00;;;
;;443;19,82400;0,94900;0,015000;96,475;88,04;-69,0100;0,000;101,018;33,400;0,005;413,850;423,450;28,40;844,317;263,203;0,000;576,300;576,700;560,500;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,362;28,032;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;266,7851;25,61173;271,2086;0,10422770;0,10422770;0,00310;2,22753;162,8231;21,099266;0,127386;24,723535;25,297043;0,0283;2,8250;6,60;659,48;0,00;0,23;20,15;;367,245;367,299;2,6694512;20,07400;0,76700;0,02600;0,0426867;;2,37;443,00;;;
;;444;19,84100;0,93100;0,011000;93,125;89,15;-69,1300;0,000;101,020;33,400;0,005;412,850;421,850;28,40;844,217;263,196;0,000;576,000;576,700;560,500;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,326;28,038;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;255,8656;13,96654;136,3236;0,18330892;0,18330892;0,00231;1,20948;163,0789;20,754795;0,114917;24,261129;24,790013;0,0250;2,4974;6,62;661,98;0,00;0,22;19,29;;367,007;367,299;2,5601912;20,09700;0,74600;0,02200;0,0416141;;2,25;444,00;;;
;;445;19,86300;0,90200;0,019000;92,400;89,84;-69,3500;0,000;101,020;33,400;0,005;411,950;420,350;28,40;844,183;263,203;0,000;575,900;576,800;560,400;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,332;28,051;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;246,1089;15,55784;146,2382;0,15828451;0,15828451;0,00249;1,35272;163,3251;20,696417;0,107127;24,140149;24,632386;0,0231;2,3133;6,65;664,29;0,00;0,21;18,57;;366,746;366,801;2,4625657;20,12600;0,72400;0,02300;0,0401341;;2,03;445,00;;;
;;446;19,88600;0,88500;0,020000;92,275;89,08;-69,4299;0,000;101,016;33,400;0,005;411,150;419,250;28,50;844,383;263,203;0,000;576,500;576,800;560,400;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,368;28,035;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;236,4180;34,18815;360,1739;0,06919352;0,06919352;0,00231;2,95797;163,5615;20,702525;0,115607;24,100379;24,575177;0,0249;2,4907;6,67;666,78;0,00;0,20;17,82;;366,465;366,801;2,3655984;20,15900;0,69400;0,02200;0,0385360;;1,95;446,00;;;
;;447;19,91400;0,87000;0,026000;94,600;88,56;-69,5100;0,000;101,020;33,400;0,005;410,150;417,450;28,40;844,517;263,196;0,000;576,900;576,800;560,400;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,360;28,038;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;229,5443;30,96361;356,4806;0,07417806;0,07417806;0,00123;2,70188;163,7910;20,987256;0,121522;24,372419;24,806209;0,0264;2,6427;6,70;669,42;0,00;0,20;17,30;;366,166;366,224;2,2968202;20,19200;0,67200;0,01600;0,0369012;;1,87;447,00;;;
;;448;19,93700;0,85900;0,010000;95,100;88,82;-69,5800;0,000;101,020;33,400;0,005;409,050;415,650;28,40;844,517;263,196;0,000;576,900;576,900;560,300;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,364;28,046;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;222,4745;30,00995;347,7010;0,07417806;0,07417806;-0,00174;2,59961;164,0135;21,070920;0,118570;24,403952;24,797709;0,0258;2,5776;6,72;672,00;0,00;0,19;16,67;;365,853;366,224;2,2260799;20,22200;0,64600;0,00000;0,0356166;;1,80;448,00;;;
;;449;19,95500;0,84300;0,005000;93,175;90,54;-69,6600;0,000;101,020;33,400;0,005;407,850;413,850;28,40;844,683;263,196;0,000;577,500;576,800;560,300;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,334;28,072;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;213,0128;26,63350;266,7042;0,08002726;0,08002726;-0,00099;2,32068;164,2265;20,887233;0,099414;24,120241;24,475081;0,0213;2,1331;6,75;674,14;0,00;0,19;16,00;;365,523;365,578;2,1314063;20,24500;0,62900;0,00400;0,0343977;;1,72;449,00;;;
;;450;19,97000;0,82700;-0,005000;93,650;91,43;-69,7400;0,000;101,022;33,400;0,005;406,750;412,050;28,40;844,483;263,196;0,000;576,800;576,900;560,300;309,950;;;;;0,00;0,00;0,00;3,00;4,31;15,374;28,051;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;208,0699;24,26939;224,1585;0,08578491;0,08578491;-0,00062;2,12098;164,4346;20,968702;0,089609;24,149013;24,463677;0,0192;1,9218;6,76;676,06;0,00;0,18;15,64;;365,179;365,578;2,0819473;20,26300;0,61500;0,00600;0,0334658;;1,64;450,00;;;
;;451;19,98800;0,80600;0,012000;92,775;90,80;-69,8300;0,000;101,020;33,400;0,005;405,650;410,350;28,40;844,617;263,196;0,000;577,200;576,900;560,300;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,339;28,048;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;203,7580;23,76645;239,7901;0,08578491;0,08578491;-0,00044;2,08780;164,6383;20,898792;0,096576;24,003409;24,281520;0,0206;2,0558;6,79;678,11;0,00;0,18;15,33;;364,826;364,881;2,0388024;20,27400;0,60800;0,00700;0,0328800;;1,55;451,00;;;
;;452;20,00800;0,78900;0,008000;88,725;91,89;-69,9099;0,000;101,022;33,500;0,005;404,550;408,650;28,40;844,583;263,203;0,000;577,200;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,345;28,062;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;198,7401;25,11391;221,7970;0,07918294;0,07918294;-0,00043;2,19911;164,8371;20,465311;0,084552;23,441792;23,679368;0,0176;1,7552;6,80;679,87;0,00;0,17;14,95;;364,464;364,881;1,9885936;20,27700;0,60400;0,00700;0,0327492;;1,47;452,00;;;
;;453;20,03000;0,76700;0,029000;95,525;90,63;-69,9900;0,000;101,022;33,400;0,005;403,550;407,150;28,40;844,383;263,196;0,000;576,600;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,362;28,070;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;204,6620;26,11046;269,8705;0,07843018;0,07843018;0,00049;2,28168;165,0417;21,261372;0,098446;24,293434;24,510152;0,0212;2,1153;6,82;681,98;0,00;0,18;15,41;;364,105;364,172;2,0478482;20,28200;0,59800;0,01200;0,0324617;;1,39;453,00;;;
;;454;20,05200;0,74600;0,026000;92,400;91,09;-70,0701;0,000;101,014;33,400;0,005;402,550;405,850;28,40;844,317;263,196;0,000;576,400;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,349;28,051;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;196,7166;21,46620;214,9021;0,09169515;0,09169515;0,00233;1,86938;165,2385;20,936665;0,093372;23,863141;24,058765;0,0197;1,9694;6,84;683,95;0,00;0,17;14,85;;363,745;364,172;1,9683467;20,29600;0,58300;0,02200;0,0316837;;1,31;454,00;;;
;;455;20,07400;0,72400;0,022000;93,475;91,08;-70,1700;0,000;101,016;33,400;0,005;401,750;404,850;28,40;844,350;263,203;0,000;576,600;576,800;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,364;28,059;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;191,4290;21,09751;218,2556;0,09078979;0,09078979;0,00254;1,84045;165,4299;21,079060;0,093489;23,977693;24,162710;0,0198;1,9803;6,86;685,93;0,00;0,17;14,46;;363,372;363,441;1,9154384;20,31700;0,56600;0,02300;0,0306205;;1,21;455,00;;;
;;456;20,09700;0,69400;0,023000;97,350;91,10;-70,2500;0,000;101,016;33,400;0,005;400,950;403,850;28,50;844,250;263,196;0,000;576,200;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,322;28,043;0,56;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;188,7824;22,23323;237,0946;0,08496094;0,08496094;0,00221;1,95477;165,6187;21,532988;0,093266;24,445268;24,622076;0,0201;2,0132;6,88;687,95;0,00;0,17;14,28;;362,992;363,441;1,8889563;20,33800;0,55200;0,02100;0,0295572;;1,13;456,00;;;
;;457;20,12600;0,67200;0,022000;96,700;93,19;-70,3400;0,000;101,018;33,400;0,005;399,950;402,650;28,40;843,950;263,196;0,000;575,300;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,364;28,038;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;185,9170;23,51466;191,5265;0,07911174;0,07911174;-0,00064;2,06578;165,8046;21,487793;0,070511;24,333120;24,497389;0,0152;1,5143;6,90;689,46;0,00;0,16;13,98;;362,607;362,677;1,8602857;20,34900;0,54500;0,00600;0,0291674;;1,04;457,00;;;
;;458;20,15900;0,64600;0,016000;95,650;92,74;-70,4099;0,000;101,018;33,400;0,005;399,050;401,250;28,40;843,883;263,196;0,000;575,100;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,32;15,376;28,070;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;183,3020;22,92160;200,9462;0,08001709;0,08001709;-0,00064;2,00902;165,9879;21,394900;0,075412;24,173406;24,306677;0,0161;1,6069;6,91;691,07;0,00;0,16;13,78;;362,219;362,677;1,8341199;20,35500;0,53900;0,00600;0,0288811;;0,97;458,00;;;
;;459;20,19200;0,62900;0,000000;95,650;92,74;-70,5000;0,000;101,018;33,400;0,005;399,050;401,250;28,40;843,917;263,203;0,000;575,200;576,900;560,200;309,950;;;;;0,00;0,00;0,00;3,00;4,33;15,362;28,062;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;180,0711;22,03574;196,6462;0,08176676;0,08176676;-0,00177;1,92198;166,1680;21,394900;0,075412;24,173406;24,306677;0,0161;1,6069;6,93;692,67;0,00;0,16;13,50;;361,826;361,894;1,8017910;20,36700;0,52800;0,00000;0,0283700;;0,88;459,00;;;
